t=0 enPsi enPhi SvN(x,t=0) bondDim 
0 -400.111 7 -399.593 7 0.0265321 0.0267735 0.0267783 0.0267785 0.0267785 0.0267785 0.0267785 0.0267785 0.0267785 0.0267785 0.0267785 0.0267785 0.0267785 0.0267785 0.0267785 0.0267785 0.0267785 0.0267785 0.0267785 0.0267785 0.0267785 0.0267785 0.0267785 0.0267785 0.0267785 0.0267785 0.0267785 0.0267785 0.0267785 0.0267783 0.0267735 0.0265321 2 4 6 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 6 4 2 
tval enPhi SvN(x,t) bondDim 
1.1 -399.593 19 0.0265321 0.0267735 0.0267783 0.0267785 0.0267785 0.0267785 0.0267785 0.0267785 0.0267785 0.026779 0.0267907 0.0269231 0.0302722 0.0407106 0.0819523 0.110533 0.110534 0.0819551 0.0407139 0.0302716 0.0269228 0.0267905 0.026779 0.0267785 0.0267785 0.0267785 0.0267785 0.0267785 0.0267785 0.0267784 0.0267735 0.0265321 2 4 6 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 8 8 9 11 12 12 15 17 19 19 19 19 18 17 14 12 11 11 9 8 8 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 6 4 2 
1.2 -399.593 21 0.0265321 0.0267736 0.0267785 0.0267786 0.0267786 0.0267786 0.0267786 0.0267786 0.0267787 0.0267798 0.026796 0.0273232 0.0304366 0.0468745 0.0987284 0.109191 0.109189 0.0987234 0.0468731 0.030436 0.0273226 0.0267959 0.0267798 0.0267787 0.0267786 0.0267786 0.0267786 0.0267786 0.0267786 0.0267785 0.0267736 0.0265321 2 4 6 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 7 8 8 10 12 12 13 16 17 20 21 21 21 19 17 15 13 12 12 10 8 8 7 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 6 4 2 
1.3 -399.593 23 0.0265321 0.0267735 0.0267782 0.0267784 0.0267784 0.0267784 0.0267784 0.0267784 0.0267785 0.0267802 0.0268498 0.0275126 0.031572 0.0638883 0.0787466 0.102076 0.102076 0.078749 0.0638938 0.0315727 0.0275117 0.0268496 0.0267802 0.0267785 0.0267784 0.0267784 0.0267784 0.0267784 0.0267784 0.0267782 0.0267734 0.0265322 2 4 6 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 8 8 9 11 12 13 14 16 18 22 22 23 22 19 19 16 14 13 12 10 9 8 8 8 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 6 4 2 
1.4 -399.593 24 0.0265321 0.0267735 0.0267784 0.0267785 0.0267785 0.0267785 0.0267785 0.0267785 0.0267787 0.0267868 0.0268997 0.0276708 0.0386837 0.051228 0.1052 0.115592 0.115592 0.105199 0.0512294 0.038682 0.0276688 0.0268988 0.0267867 0.0267787 0.0267785 0.0267785 0.0267785 0.0267785 0.0267785 0.0267785 0.0267735 0.0265321 2 4 6 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 8 9 9 12 12 14 15 18 20 22 22 24 22 21 20 18 15 13 12 11 9 9 8 8 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 6 4 2 
1.5 -399.593 24 0.0265321 0.0267735 0.0267783 0.0267784 0.0267785 0.0267785 0.0267785 0.0267785 0.0267793 0.0267953 0.0269233 0.0294627 0.0360399 0.0713456 0.101654 0.108831 0.10883 0.10165 0.071345 0.0360404 0.0294624 0.0269229 0.0267951 0.0267793 0.0267785 0.0267785 0.0267785 0.0267785 0.0267785 0.0267783 0.0267735 0.0265322 2 4 6 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 7 8 9 10 11 12 12 15 16 18 21 23 23 24 23 22 21 18 16 14 12 11 11 10 8 8 7 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 6 4 2 
1.6 -399.593 25 0.0265322 0.0267736 0.0267785 0.0267787 0.0267786 0.0267787 0.0267787 0.0267787 0.0267806 0.0267997 0.0272521 0.0295183 0.0422312 0.0783218 0.0992428 0.106818 0.106817 0.0992455 0.0783309 0.0422348 0.0295176 0.0272518 0.0267997 0.0267806 0.0267787 0.0267787 0.0267787 0.0267786 0.0267787 0.0267785 0.0267736 0.0265322 2 4 6 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 8 8 9 10 12 12 13 16 17 19 21 24 24 25 24 22 21 19 17 15 12 12 12 10 8 8 8 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 6 4 2 
1.7 -399.593 26 0.0265321 0.0267735 0.0267783 0.0267784 0.0267784 0.0267784 0.0267784 0.0267786 0.0267811 0.026849 0.027418 0.0306793 0.0513218 0.0695993 0.109956 0.115725 0.115726 0.109956 0.0695977 0.0513176 0.0306754 0.0274157 0.0268486 0.0267811 0.0267786 0.0267784 0.0267784 0.0267784 0.0267784 0.0267782 0.0267735 0.0265321 2 4 6 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 7 8 9 9 11 12 13 14 16 17 21 21 24 24 26 24 23 21 21 17 16 14 13 12 11 9 8 8 8 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 6 4 2 
1.8 -399.593 27 0.0265321 0.0267735 0.0267782 0.0267784 0.0267784 0.0267784 0.0267784 0.0267786 0.0267874 0.0269005 0.0275906 0.0348572 0.0463022 0.093327 0.10617 0.109469 0.109466 0.106164 0.0933277 0.0463065 0.0348579 0.0275894 0.0268998 0.0267875 0.0267787 0.0267784 0.0267784 0.0267784 0.0267784 0.0267783 0.0267734 0.0265321 2 4 6 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 8 8 9 10 12 12 13 15 17 19 22 22 26 25 27 25 24 23 21 19 17 15 14 12 11 9 9 8 8 6 7 6 7 6 7 6 7 6 7 6 7 6 7 6 6 4 2 
1.9 -399.593 29 0.0265322 0.0267737 0.0267787 0.0267788 0.0267788 0.0267788 0.0267788 0.0267798 0.026798 0.0269287 0.0287467 0.0342171 0.0601337 0.0864625 0.108325 0.114286 0.114285 0.10833 0.0864745 0.0601372 0.0342161 0.0287469 0.0269289 0.026798 0.0267798 0.0267788 0.0267788 0.0267788 0.0267788 0.0267787 0.0267737 0.0265322 2 4 6 6 7 6 7 6 7 6 7 6 7 6 7 6 7 7 8 9 10 11 12 12 15 15 18 19 22 23 27 27 29 27 25 23 22 20 18 15 15 12 12 11 10 8 8 7 7 6 7 6 7 6 7 6 7 6 7 6 7 6 6 4 2 
2 -399.593 30 0.0265321 0.0267734 0.0267782 0.0267783 0.0267783 0.0267783 0.0267784 0.0267808 0.0268033 0.0271629 0.0290766 0.0383836 0.063579 0.092942 0.109856 0.113632 0.113634 0.109857 0.0929378 0.0635765 0.0383806 0.0290724 0.0271614 0.0268031 0.0267808 0.0267784 0.0267783 0.0267783 0.0267783 0.0267781 0.0267734 0.0265321 2 4 6 6 7 6 7 6 7 6 7 6 7 6 7 6 8 8 8 9 10 12 12 13 15 16 19 21 23 24 28 29 30 29 26 24 23 21 19 16 15 13 13 12 11 9 8 8 8 6 7 6 7 6 7 6 7 6 7 6 7 6 6 4 2 
2.1 -399.593 31 0.0265322 0.0267736 0.0267784 0.0267785 0.0267785 0.0267785 0.0267787 0.026782 0.0268424 0.0273532 0.0299236 0.0435877 0.064365 0.101552 0.108795 0.115698 0.115692 0.108787 0.101555 0.0643697 0.0435868 0.029922 0.0273512 0.026842 0.026782 0.0267787 0.0267785 0.0267784 0.0267785 0.0267785 0.0267736 0.0265322 2 4 6 6 7 6 7 6 7 6 7 6 7 6 7 6 8 8 8 9 11 12 13 14 16 17 19 21 24 25 28 30 31 30 28 25 23 21 20 17 16 14 14 12 11 9 8 8 8 6 7 6 7 6 7 6 7 6 7 6 7 6 6 4 2 
2.2 -399.593 31 0.0265321 0.0267736 0.0267786 0.0267788 0.0267787 0.0267787 0.0267791 0.0267875 0.0268965 0.0275043 0.0324077 0.0438906 0.076828 0.0963297 0.110239 0.115696 0.115699 0.110251 0.0963403 0.0768298 0.0438912 0.0324081 0.0275051 0.0268968 0.0267878 0.0267791 0.0267787 0.0267787 0.0267788 0.0267785 0.0267735 0.0265321 2 4 6 6 7 6 7 6 7 6 7 6 7 6 7 6 8 8 9 9 11 12 14 14 17 18 20 22 25 26 30 31 31 30 29 26 25 22 20 18 16 15 14 12 11 9 8 8 8 6 7 6 7 6 7 6 7 6 7 6 7 6 6 4 2 
2.3 -399.593 32 0.0265321 0.0267734 0.0267782 0.0267783 0.0267784 0.0267784 0.0267793 0.0267983 0.0269286 0.0282308 0.0332733 0.0504275 0.076662 0.106291 0.111317 0.117655 0.117653 0.111311 0.106289 0.0766671 0.050427 0.0332687 0.0282276 0.0269275 0.0267984 0.0267794 0.0267784 0.0267784 0.0267783 0.0267782 0.0267735 0.0265322 2 4 6 6 7 6 7 6 7 6 7 6 7 6 7 7 8 9 9 11 11 12 14 15 17 19 21 22 26 28 31 32 32 31 30 27 26 22 22 19 17 15 14 12 12 11 9 8 8 7 7 6 7 6 7 6 7 6 7 6 7 6 6 4 2 
2.4 -399.593 34 0.0265321 0.0267735 0.0267784 0.0267785 0.0267785 0.0267786 0.0267812 0.0268063 0.0270871 0.0288053 0.0352222 0.0555096 0.0839789 0.103474 0.109029 0.117456 0.117456 0.109031 0.103477 0.0839746 0.055506 0.0352208 0.0288015 0.0270854 0.0268059 0.0267813 0.0267786 0.0267784 0.0267785 0.0267785 0.0267736 0.0265322 2 4 6 6 7 6 7 6 7 6 7 6 7 6 8 8 8 9 10 11 12 13 14 16 19 20 22 23 27 29 32 32 34 32 32 28 26 23 22 20 19 16 14 13 13 11 10 8 8 8 8 6 7 6 7 6 7 6 7 6 7 6 6 4 2 
2.5 -399.593 34 0.0265322 0.0267736 0.0267786 0.0267787 0.0267787 0.026779 0.0267828 0.0268338 0.0272973 0.0292471 0.0393487 0.0585214 0.087923 0.103699 0.113577 0.118228 0.118227 0.113579 0.103706 0.0879303 0.0585238 0.0393472 0.0292494 0.0272987 0.0268343 0.0267828 0.0267789 0.0267787 0.0267787 0.0267785 0.0267736 0.0265321 2 4 6 6 7 6 7 6 7 6 7 6 7 6 8 8 8 9 10 11 13 13 15 17 19 21 24 24 28 30 33 34 34 34 33 29 27 25 24 21 20 17 15 13 13 11 11 9 8 8 8 6 7 6 7 6 7 6 7 6 7 6 6 4 2 
2.6 -399.593 35 0.0265322 0.0267735 0.0267782 0.0267784 0.0267785 0.0267789 0.0267866 0.0268899 0.0274108 0.0309822 0.041345 0.063889 0.0903685 0.110439 0.111811 0.120401 0.120402 0.111811 0.110445 0.090375 0.0638913 0.0413445 0.0309761 0.0274069 0.0268895 0.026787 0.0267789 0.0267785 0.0267784 0.0267782 0.0267735 0.0265322 2 4 6 6 7 6 7 6 7 6 7 6 7 6 8 8 9 9 11 12 14 14 16 18 20 21 25 26 29 30 34 34 35 34 34 31 28 26 25 22 21 18 16 14 13 12 11 9 8 8 8 6 7 6 7 6 7 6 7 6 7 6 6 4 2 
2.7 -399.593 37 0.0265321 0.0267735 0.0267784 0.0267785 0.0267785 0.0267795 0.0267982 0.0269225 0.0279001 0.0323428 0.0438386 0.0705081 0.0968409 0.103606 0.113124 0.117643 0.117645 0.113126 0.103602 0.0968314 0.0705034 0.0438355 0.0323404 0.0278987 0.0269216 0.0267983 0.0267796 0.0267784 0.0267785 0.0267785 0.0267735 0.0265321 2 4 6 6 7 6 7 6 7 6 7 6 7 7 8 9 9 10 11 12 14 15 16 19 21 22 25 26 29 32 35 35 37 35 35 32 30 26 25 22 21 19 17 15 14 12 12 10 9 8 8 7 7 6 7 6 7 6 7 6 7 6 6 4 2 
2.8 -399.593 38 0.0265322 0.0267736 0.0267784 0.0267785 0.0267786 0.0267813 0.026807 0.0270305 0.0285334 0.0330676 0.050531 0.0732873 0.0954117 0.108263 0.115568 0.120863 0.120858 0.115562 0.108274 0.0954247 0.0732882 0.0505293 0.0330688 0.0285336 0.0270303 0.0268067 0.0267813 0.0267786 0.0267785 0.0267783 0.0267736 0.0265322 2 4 6 6 7 6 7 6 7 6 7 6 8 8 8 9 10 10 11 12 14 15 18 20 22 23 25 27 31 34 37 36 38 36 37 33 30 27 26 22 21 20 18 15 14 12 12 11 10 9 8 8 8 6 7 6 7 6 7 6 7 6 6 4 2 
2.9 -399.593 39 0.0265321 0.0267736 0.0267785 0.0267787 0.026779 0.0267831 0.0268272 0.0272399 0.0287561 0.0367599 0.0523527 0.077861 0.0998322 0.110326 0.114766 0.120426 0.120433 0.114778 0.110333 0.0998343 0.0778669 0.0523553 0.0367531 0.0287501 0.0272384 0.0268277 0.0267832 0.026779 0.0267787 0.0267785 0.0267736 0.0265321 2 4 6 6 7 6 7 6 7 6 7 6 8 8 8 9 10 11 12 13 14 16 18 20 23 24 26 28 32 34 38 38 39 38 37 34 32 28 27 24 23 20 19 16 14 12 12 11 10 9 8 8 8 6 7 6 7 6 7 6 7 6 6 4 2 
3 -399.593 41 0.0265321 0.0267735 0.0267783 0.0267784 0.026779 0.0267863 0.0268799 0.0273263 0.0300859 0.0386539 0.0560156 0.0841282 0.10332 0.104863 0.117429 0.118579 0.118576 0.117423 0.10486 0.103315 0.0841222 0.0560122 0.0386537 0.0300856 0.0273258 0.0268802 0.0267866 0.0267789 0.0267784 0.0267783 0.0267735 0.0265321 2 4 6 6 7 6 7 6 7 6 7 6 8 8 9 9 10 12 13 14 15 17 19 20 24 25 27 29 33 34 39 39 41 39 38 35 32 29 28 25 24 20 19 17 15 13 13 12 11 9 9 9 8 6 7 6 7 6 7 6 7 6 6 4 2 
3.1 -399.593 41 0.0265322 0.0267734 0.0267782 0.0267784 0.0267793 0.0267967 0.0269129 0.0276848 0.03138 0.0400201 0.0642592 0.085668 0.0989825 0.112354 0.116606 0.122077 0.122074 0.116603 0.112366 0.0989929 0.0856676 0.0642585 0.0400206 0.031377 0.0276819 0.0269118 0.0267969 0.0267794 0.0267784 0.0267782 0.0267734 0.0265322 2 4 6 6 7 6 7 6 7 6 7 7 8 9 9 10 11 13 14 15 15 18 20 21 25 26 28 30 34 35 40 39 41 40 39 36 34 29 29 26 25 22 20 18 16 15 13 12 11 9 9 9 8 7 7 6 7 6 7 6 7 6 6 4 2 
3.2 -399.593 42 0.0265321 0.0267737 0.0267786 0.0267789 0.0267815 0.026807 0.0269921 0.0282545 0.031792 0.0462234 0.0644097 0.0897051 0.105968 0.108841 0.118775 0.11965 0.119654 0.118784 0.108843 0.105969 0.089711 0.0644111 0.0462167 0.0317868 0.028253 0.0269923 0.0268068 0.0267815 0.0267789 0.0267787 0.0267737 0.0265321 2 4 6 6 7 6 7 6 7 6 8 8 8 9 10 10 11 13 14 15 16 19 21 22 25 26 28 31 35 37 40 40 42 40 40 37 34 31 30 26 25 22 20 19 17 15 14 12 12 10 10 9 8 8 8 6 7 6 7 6 7 6 6 4 2 
3.3 -399.593 43 0.0265321 0.0267735 0.0267783 0.0267787 0.0267832 0.026822 0.0271747 0.0284373 0.0347474 0.0474077 0.0709211 0.0931662 0.104012 0.1103 0.118973 0.120356 0.120355 0.11897 0.110307 0.104015 0.0931627 0.0709231 0.0474103 0.0347458 0.0284361 0.0271746 0.0268225 0.0267831 0.0267787 0.0267783 0.0267734 0.0265322 2 4 6 6 7 6 7 6 7 6 8 8 8 9 10 11 12 13 14 15 17 19 22 23 25 27 29 32 36 38 42 41 43 42 41 39 36 31 30 27 26 23 21 19 19 15 14 12 12 11 10 9 8 8 8 6 7 6 7 6 7 6 6 4 2 
3.4 -399.593 45 0.0265322 0.0267735 0.0267783 0.026779 0.0267856 0.0268671 0.0272643 0.0294279 0.0364157 0.051036 0.076185 0.0951488 0.102532 0.114175 0.117868 0.122058 0.122051 0.117864 0.114176 0.102536 0.0951466 0.0761809 0.0510381 0.0364122 0.0294222 0.0272624 0.0268678 0.0267857 0.026779 0.0267784 0.0267735 0.0265321 2 4 6 6 7 6 7 6 7 6 8 9 9 9 10 12 13 13 15 15 18 20 24 24 26 28 30 33 37 39 42 43 45 42 42 40 37 33 31 28 26 24 23 20 19 15 14 12 12 11 11 9 9 9 8 6 7 6 7 6 7 6 6 4 2 
3.5 -399.593 46 0.0265321 0.0267736 0.0267785 0.0267796 0.0267954 0.0269044 0.0275257 0.0305411 0.0376986 0.0576106 0.0774067 0.0961982 0.109109 0.110415 0.121256 0.119679 0.119685 0.121266 0.110422 0.109111 0.0962023 0.0774093 0.0576015 0.0376945 0.0305416 0.0275245 0.0269033 0.0267958 0.0267796 0.0267785 0.0267736 0.0265321 2 4 6 6 7 6 7 6 7 7 8 9 9 9 11 12 13 14 15 16 19 20 24 25 28 29 32 34 37 40 43 44 46 44 43 40 37 34 32 29 27 25 23 20 19 16 15 14 13 12 11 9 9 9 8 7 7 6 7 6 7 6 6 4 2 
3.6 -399.593 47 0.0265322 0.0267735 0.0267785 0.0267811 0.0268061 0.0269621 0.0280013 0.0310067 0.042278 0.0585739 0.0837344 0.0995027 0.102888 0.115904 0.117984 0.122217 0.122214 0.117981 0.11591 0.102896 0.099505 0.0837379 0.0585825 0.0422745 0.0310008 0.0279998 0.0269627 0.0268055 0.0267811 0.0267785 0.0267735 0.0265322 2 4 6 6 7 6 7 6 8 8 8 9 10 10 11 12 14 15 15 17 20 20 24 26 28 30 33 35 39 40 44 45 47 45 45 41 39 35 33 29 28 26 24 21 19 18 15 14 14 12 11 10 9 9 8 8 8 6 7 6 7 6 6 4 2 
3.7 -399.593 49 0.0265321 0.0267735 0.0267786 0.0267829 0.0268168 0.0271118 0.0282246 0.0330652 0.0440561 0.0645129 0.0853249 0.0992658 0.108604 0.114657 0.120198 0.121479 0.121473 0.120197 0.114655 0.108602 0.0992619 0.0853214 0.0645129 0.0440535 0.0330619 0.0282232 0.0271125 0.0268175 0.0267828 0.0267786 0.0267735 0.0265321 2 4 6 6 7 6 7 6 8 8 8 9 10 11 11 12 14 15 16 18 21 21 25 26 29 30 33 36 40 41 45 46 49 46 45 41 40 36 33 31 29 26 25 21 21 18 16 14 14 12 11 10 10 9 8 8 8 6 7 6 7 6 6 4 2 
3.8 -399.593 50 0.0265321 0.0267736 0.026779 0.0267855 0.0268561 0.0272176 0.0289004 0.0347882 0.0470234 0.0686044 0.0889867 0.100529 0.108748 0.114321 0.12079 0.121029 0.121036 0.120794 0.114329 0.108751 0.100532 0.0889881 0.0685978 0.0470224 0.0347871 0.0288953 0.0272154 0.0268565 0.0267854 0.026779 0.0267736 0.0265321 2 4 6 6 7 6 7 6 8 9 8 9 11 11 12 12 14 15 17 19 22 22 25 27 29 31 34 37 41 42 46 47 50 47 46 42 41 37 34 31 30 27 25 22 22 19 17 15 14 12 12 11 10 9 8 9 8 6 7 6 7 6 6 4 2 
3.9 -399.593 51 0.0265322 0.0267736 0.0267794 0.0267937 0.0268952 0.0273977 0.0298931 0.0359467 0.0518734 0.0716354 0.0913928 0.10272 0.105958 0.118703 0.117548 0.122835 0.122828 0.117549 0.118707 0.105967 0.102727 0.0913962 0.0716444 0.0518651 0.0359385 0.0298923 0.0273977 0.026894 0.0267938 0.0267793 0.0267736 0.0265322 2 4 6 6 7 6 7 7 8 9 9 9 11 12 13 13 15 15 18 20 22 23 26 28 30 31 35 38 42 43 47 48 51 48 47 43 42 37 35 32 30 28 26 24 22 19 18 16 15 13 13 12 11 9 9 9 8 7 7 6 7 6 6 4 2 
4 -399.593 52 0.026532 0.0267735 0.0267806 0.0268038 0.0269358 0.027793 0.0304071 0.0390837 0.0545618 0.0763849 0.0927629 0.10085 0.113273 0.114851 0.122627 0.121644 0.121647 0.122629 0.114853 0.113269 0.100846 0.0927651 0.0763842 0.0545637 0.0390838 0.030405 0.027793 0.0269373 0.0268035 0.0267806 0.0267736 0.026532 2 4 6 6 7 6 7 8 8 9 10 9 11 12 14 14 15 16 19 20 23 24 27 28 32 32 36 39 43 44 49 49 52 49 48 44 43 38 36 33 32 28 27 24 23 20 18 16 15 14 14 12 11 9 9 9 8 8 8 6 7 6 6 4 2 
