t=0 enPsi enPhi SvN(x,t=0) bondDim 
0 -602.744 14 -601.986 14 0.0420692 0.0425972 0.0426143 0.042615 0.042615 0.042615 0.042615 0.042615 0.042615 0.042615 0.042615 0.042615 0.042615 0.042615 0.042615 0.042615 0.042615 0.042615 0.042615 0.042615 0.042615 0.042615 0.042615 0.042615 0.042615 0.042615 0.042615 0.042615 0.042615 0.0426143 0.0425972 0.0420692 2 4 8 12 13 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 13 12 8 4 2 
tval enPhi SvN(x,t) bondDim 
0.1 -601.986 15 0.0420692 0.0425972 0.0426143 0.042615 0.042615 0.042615 0.042615 0.042615 0.042615 0.042615 0.042615 0.042615 0.042615 0.0426154 0.0429107 0.102754 0.102754 0.0429107 0.0426154 0.042615 0.042615 0.042615 0.042615 0.042615 0.042615 0.042615 0.042615 0.042615 0.042615 0.0426143 0.0425972 0.0420692 2 4 8 12 13 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 14 14 14 14 15 14 14 14 14 14 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 13 12 8 4 2 
0.2 -601.986 18 0.0420692 0.0425972 0.0426143 0.042615 0.042615 0.042615 0.042615 0.042615 0.042615 0.042615 0.042615 0.042615 0.0426151 0.0426354 0.0458015 0.101718 0.101718 0.0458015 0.0426354 0.0426151 0.042615 0.042615 0.042615 0.042615 0.042615 0.042615 0.042615 0.042615 0.042615 0.0426143 0.0425972 0.0420692 2 4 8 12 13 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 15 14 17 17 17 18 18 17 16 16 14 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 13 12 8 4 2 
0.3 -601.986 21 0.0420693 0.0425973 0.0426144 0.0426151 0.0426151 0.0426151 0.0426151 0.0426151 0.0426151 0.0426151 0.0426151 0.0426151 0.0426164 0.0427995 0.0503133 0.0986063 0.0986062 0.0503133 0.0427996 0.0426165 0.0426151 0.0426151 0.0426151 0.0426151 0.0426151 0.0426151 0.0426151 0.0426151 0.0426151 0.0426144 0.0425973 0.0420693 2 4 8 12 13 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 14 16 17 17 18 20 20 20 21 20 19 19 17 15 14 14 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 13 12 8 4 2 
0.4 -601.986 24 0.0420693 0.0425973 0.0426144 0.0426151 0.0426152 0.0426152 0.0426152 0.0426152 0.0426152 0.0426152 0.0426152 0.0426152 0.0426279 0.0433569 0.0545833 0.106045 0.106045 0.0545831 0.0433568 0.0426279 0.0426152 0.0426152 0.0426152 0.0426152 0.0426152 0.0426152 0.0426152 0.0426152 0.0426151 0.0426144 0.0425973 0.0420693 2 4 8 12 13 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 15 14 18 19 19 21 23 23 24 24 23 21 20 18 17 16 14 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 13 12 8 4 2 
0.5 -601.986 29 0.0420692 0.0425972 0.0426143 0.042615 0.042615 0.042615 0.042615 0.042615 0.042615 0.042615 0.042615 0.042616 0.0426834 0.0441736 0.0543058 0.135015 0.135015 0.0543056 0.0441741 0.0426832 0.042616 0.042615 0.042615 0.042615 0.042615 0.042615 0.042615 0.042615 0.042615 0.0426143 0.0425972 0.0420692 2 4 8 12 13 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 15 16 15 18 20 21 24 26 27 29 28 27 26 23 21 19 18 15 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 13 12 8 4 2 
0.6 -601.986 33 0.0420692 0.0425971 0.0426142 0.0426149 0.0426149 0.0426149 0.0426149 0.0426149 0.0426149 0.0426149 0.042615 0.0426212 0.0427883 0.044066 0.0727252 0.1456 0.1456 0.0727255 0.0440663 0.0427879 0.0426212 0.042615 0.0426149 0.0426149 0.0426149 0.0426149 0.0426149 0.0426149 0.0426149 0.0426142 0.0425971 0.0420692 2 4 8 12 13 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 14 16 17 17 20 23 23 26 30 31 33 32 31 30 27 23 21 19 16 16 16 14 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 13 12 8 4 2 
0.7 -601.986 36 0.0420693 0.0425975 0.0426146 0.0426152 0.0426153 0.0426153 0.0426153 0.0426153 0.0426153 0.0426153 0.0426159 0.0426336 0.042787 0.0477339 0.090453 0.111383 0.111383 0.0904519 0.047734 0.0427864 0.0426332 0.0426159 0.0426153 0.0426153 0.0426153 0.0426153 0.0426153 0.0426153 0.0426152 0.0426146 0.0425975 0.0420693 2 4 8 12 13 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 15 15 14 18 19 20 21 25 25 30 33 35 36 36 35 32 30 25 23 21 19 18 17 14 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 13 12 8 4 2 
0.8 -601.986 39 0.0420693 0.0425974 0.0426145 0.0426152 0.0426152 0.0426152 0.0426152 0.0426152 0.0426152 0.0426153 0.0426171 0.042636 0.0432609 0.0547944 0.069509 0.152829 0.152828 0.0695083 0.0547963 0.0432606 0.0426358 0.042617 0.0426153 0.0426152 0.0426152 0.0426152 0.0426152 0.0426152 0.0426152 0.0426145 0.0425974 0.0420693 2 4 8 12 13 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 14 15 15 15 19 21 21 24 26 28 32 36 38 39 39 37 36 33 28 26 24 21 20 18 15 14 14 14 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 13 12 8 4 2 
0.9 -601.986 42 0.0420691 0.0425969 0.0426139 0.0426147 0.0426147 0.0426147 0.0426147 0.0426147 0.0426147 0.0426149 0.0426172 0.042687 0.0447768 0.0504324 0.106206 0.148955 0.148956 0.106206 0.0504329 0.0447761 0.0426868 0.0426171 0.0426149 0.0426147 0.0426147 0.0426147 0.0426147 0.0426147 0.0426147 0.042614 0.0425969 0.0420691 2 4 8 12 13 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 14 16 17 18 19 21 22 26 29 32 36 40 39 41 42 39 38 37 32 30 26 22 20 19 17 16 16 14 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 13 12 8 4 2 
1 -601.986 45 0.0420693 0.0425975 0.0426145 0.0426151 0.0426152 0.0426152 0.0426152 0.0426152 0.0426152 0.0426155 0.0426228 0.0429264 0.044561 0.059945 0.121002 0.140446 0.140445 0.121001 0.0599471 0.0445602 0.0429254 0.0426228 0.0426154 0.0426152 0.0426152 0.0426152 0.0426152 0.0426152 0.0426151 0.0426145 0.0425975 0.0420693 2 4 8 12 13 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 14 17 18 19 21 23 24 29 31 34 40 43 43 45 45 43 41 39 35 32 28 24 23 21 19 18 16 14 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 14 14 13 13 12 8 4 2 
