time szsz spsm 
0 0.171426 -0.155196 0.167522 -0.165415 0.166398 -0.167423 0.166945 -0.207416 0.25 -0.207501 0.166952 -0.167745 0.165317 -0.167616 0.155194 -0.171442 0.000299879 -0.000495203 0.00121665 -0.00304481 0.00691165 -0.0198347 0.0455533 -0.199526 0.907424 -0.19941 0.0454044 -0.0198584 0.00683616 -0.00318509 0.00113483 -0.000780709 
1 0.171052 -0.154851 0.167141 -0.165022 0.165969 -0.166952 0.16635 -0.207095 0.25 -0.207205 0.166471 -0.167328 0.164924 -0.167236 0.154847 -0.171068 0.000293671 -0.00048809 0.00121893 -0.003058 0.00696047 -0.0199611 0.0459375 -0.200444 0.906551 -0.200108 0.0456599 -0.0199433 0.00686803 -0.00319487 0.00113255 -0.000763995 
2 0.169385 -0.153311 0.165448 -0.163272 0.164048 -0.16489 0.16382 -0.205729 0.25 -0.205933 0.164402 -0.165491 0.163167 -0.16555 0.153307 -0.169401 0.000313193 -0.000518657 0.00129595 -0.00324349 0.00738947 -0.0210319 0.0477514 -0.20439 0.902671 -0.203118 0.0468933 -0.020672 0.00714536 -0.00332117 0.00118026 -0.000798203 
3 0.165891 -0.150083 0.1619 -0.15959 0.16 -0.160529 0.158521 -0.202872 0.25 -0.203254 0.160008 -0.161616 0.159472 -0.162017 0.150079 -0.16591 0.000364981 -0.000603859 0.00148992 -0.0036906 0.00827133 -0.0230788 0.0514428 -0.212102 0.894588 -0.20917 0.049473 -0.0221007 0.0077302 -0.0036405 0.00129744 -0.000882836 
4 0.15791 -0.14269 0.153757 -0.151124 0.150671 -0.150598 0.146699 -0.196488 0.25 -0.19722 0.150007 -0.152734 0.150971 -0.153912 0.142685 -0.157935 0.000446602 -0.000726339 0.00184445 -0.00450964 0.0103 -0.0277837 0.0596151 -0.22747 0.876136 -0.221815 0.0553945 -0.0253789 0.00904817 -0.00420912 0.00151199 -0.00101892 
5 0.142967 -0.128768 0.138353 -0.13501 0.132807 -0.132145 0.126041 -0.185286 0.25 -0.186419 0.131548 -0.135986 0.13477 -0.13862 0.128759 -0.143011 0.000712867 -0.00116581 0.00295772 -0.00697191 0.01534 -0.0379484 0.0740448 -0.249808 0.841845 -0.242026 0.0670385 -0.0327843 0.0123784 -0.00584985 0.00213439 -0.0013842 
6 0.122887 -0.109775 0.11718 -0.11265 0.108048 -0.108072 0.102177 -0.172118 0.25 -0.173437 0.107998 -0.113483 0.112218 -0.117745 0.10977 -0.122998 0.00136523 -0.00214945 0.00542923 -0.0119281 0.0245628 -0.0535127 0.0906477 -0.269827 0.796891 -0.263588 0.0833502 -0.0455661 0.0189852 -0.00930153 0.00353777 -0.00229403 
7 0.102237 -0.0895687 0.0945639 -0.0888536 0.0828411 -0.0859679 0.0842102 -0.161805 0.25 -0.163153 0.0878476 -0.0916828 0.088214 -0.0959148 0.0895656 -0.102533 0.00286266 -0.00433053 0.0105134 -0.020667 0.0373365 -0.0702226 0.103049 -0.280953 0.753764 -0.279131 0.098861 -0.0625339 0.0298776 -0.0158932 0.00650068 -0.00415822 
8 0.0820101 -0.0690833 0.07264 -0.0670913 0.0629057 -0.0703195 0.0736022 -0.155312 0.25 -0.156933 0.0753113 -0.0750947 0.0667837 -0.0756976 0.069191 -0.0829131 0.00633964 -0.00900758 0.0193657 -0.0326597 0.0496411 -0.0822876 0.11041 -0.286479 0.717466 -0.287519 0.108746 -0.0784591 0.0431552 -0.026633 0.012245 -0.00796533 
9 0.0608849 -0.0482399 0.0533665 -0.0497436 0.0503001 -0.0605151 0.067654 -0.151399 0.25 -0.153586 0.0683091 -0.0647091 0.0511769 -0.0590242 0.0490521 -0.0635269 0.0130107 -0.0164586 0.0300164 -0.0436343 0.0575495 -0.0887762 0.114875 -0.290003 0.686772 -0.291952 0.113361 -0.0880467 0.0531896 -0.0388692 0.0202405 -0.0144848 
10 0.0402989 -0.029912 0.0397728 -0.0376139 0.0433917 -0.0541359 0.0646463 -0.148772 0.25 -0.15242 0.0642135 -0.0596271 0.0418244 -0.0481681 0.0329046 -0.0464039 0.021583 -0.0239124 0.0375033 -0.0493804 0.0614506 -0.0919682 0.117182 -0.290695 0.662045 -0.295146 0.115561 -0.0921988 0.0571902 -0.0471335 0.0265417 -0.0222491 
11 0.0241989 -0.0174233 0.0307747 -0.0286785 0.0389932 -0.0490146 0.0627717 -0.145712 0.25 -0.152978 0.0618529 -0.0576634 0.0355906 -0.0418678 0.0232135 -0.0340587 0.0263643 -0.025645 0.0390654 -0.0491187 0.0627961 -0.0922335 0.117784 -0.288299 0.641248 -0.29827 0.116222 -0.0943897 0.0570053 -0.049218 0.0274 -0.0275692 
12 0.0156968 -0.0116059 0.024169 -0.0224036 0.0359419 -0.0445692 0.0616461 -0.14199 0.25 -0.155111 0.0604388 -0.057582 0.031984 -0.0382074 0.018672 -0.0270791 0.0237832 -0.0206712 0.0363478 -0.0443309 0.0607031 -0.0884119 0.116848 -0.283244 0.620112 -0.301792 0.11459 -0.0941469 0.0533775 -0.0477744 0.0241385 -0.0283587 
13 0.0147194 -0.010928 0.022116 -0.0208472 0.0350633 -0.042157 0.0620083 -0.138638 0.25 -0.159112 0.0601211 -0.0590138 0.0311329 -0.0370216 0.0171576 -0.024601 0.0159276 -0.0130613 0.0285032 -0.0339443 0.0531335 -0.0789237 0.113153 -0.274672 0.596333 -0.305442 0.109987 -0.0906403 0.0468034 -0.0444056 0.020092 -0.0258964 
