t=0 enPsi MaxDimPsi enPhi MaxDimPhi Sz(x,y)Sz(Lx/2,0) 
0 -21.2428 12 -20.5463 12 -27.3531 0 -25.8847 0 -27.3324 0 -25.8578 0 -27.3308 0 -25.8555 0 -27.4579 0 -25.5919 0 -27.4578 0 -25.8554 0 -27.3301 0 -25.8563 0 -27.3278 0 -25.8561 0 -27.3278 0 -25.8561 0 -27.3278 0 -25.8561 0 -27.3278 0 -25.8561 0 -27.3278 0 -25.8561 0 -27.3278 0 -25.8561 0 -27.3277 0 -25.856 0 -27.3276 0 -25.8554 0 -27.3262 0 -25.8515 0 -27.2992 0 -25.8307 0 
t enPhi MaxDimPhi Sz(x,y)Sz(Lx/2,0) 
0.25 -20.5463 10 9.9973 25.4607 9.46061 24.0939 9.98974 25.4415 9.45078 24.0689 9.98957 25.4401 9.44884 24.0685 10.1013 25.5008 9.22357 23.9322 10.1013 25.5008 9.44879 24.0684 9.98931 25.4394 9.45023 24.0675 9.98805 25.4371 9.45017 24.0673 9.98804 25.4371 9.45015 24.0672 9.98803 25.4371 9.45015 24.0672 9.98803 25.4371 9.45015 24.0672 9.98803 25.4371 9.45015 24.0672 9.98803 25.4371 9.45014 24.0672 9.98803 25.4371 9.45013 24.0672 9.98798 25.437 9.4499 24.0666 9.98747 25.4357 9.44846 24.0629 9.97759 25.4105 9.44089 24.0436 
0.5 -20.5463 11 20.0453 -18.6113 18.9692 -17.6122 20.0302 -18.5972 18.9496 -17.594 20.0286 -18.5976 18.9513 -17.5942 19.9596 -18.7048 19.073 -17.3615 19.9596 -18.7047 18.9512 -17.5941 20.0281 -18.5971 18.9485 -17.5929 20.0268 -18.594 18.9482 -17.5927 20.0267 -18.594 18.9482 -17.5927 20.0267 -18.594 18.9482 -17.5927 20.0267 -18.594 18.9482 -17.5927 20.0267 -18.594 18.9482 -17.5927 20.0267 -18.594 18.9482 -17.5927 20.0267 -18.594 18.9482 -17.5926 20.0266 -18.5939 18.9477 -17.5922 20.0256 -18.593 18.9448 -17.5895 20.0058 -18.5746 18.9296 -17.5754 
0.75 -20.5463 11 -24.65 -11.8562 -23.3267 -11.2197 -24.6314 -11.8473 -23.3028 -11.2081 -24.632 -11.844 -23.3059 -11.2071 -24.6234 -11.7165 -23.2893 -11.468 -24.6233 -11.7165 -23.3058 -11.2071 -24.6314 -11.8437 -23.3014 -11.2074 -24.6272 -11.8453 -23.301 -11.2073 -24.6272 -11.8452 -23.3009 -11.2073 -24.6272 -11.8452 -23.3009 -11.2073 -24.6272 -11.8452 -23.3009 -11.2073 -24.6272 -11.8452 -23.3009 -11.2073 -24.6272 -11.8452 -23.3009 -11.2073 -24.6271 -11.8452 -23.3009 -11.2073 -24.627 -11.8452 -23.3003 -11.207 -24.6258 -11.8446 -23.2968 -11.2053 -24.6014 -11.8328 -23.2781 -11.1963 
1 -20.5463 11 -2.02661 27.2779 -1.91775 25.8135 -2.0251 27.2575 -1.91543 25.7871 -2.01943 27.2555 -1.90995 25.7875 -1.96474 27.1397 -2.05861 26.0006 -1.96482 27.1396 -1.90992 25.7873 -2.0194 27.2547 -1.91532 25.7856 -2.02476 27.2528 -1.91562 25.785 -2.02473 27.2527 -1.91569 25.785 -2.02473 27.2527 -1.91569 25.785 -2.02473 27.2527 -1.91569 25.785 -2.02473 27.2527 -1.91569 25.785 -2.02473 27.2526 -1.91569 25.785 -2.02473 27.2526 -1.91569 25.785 -2.02472 27.2525 -1.91564 25.7843 -2.02462 27.2511 -1.91535 25.7804 -2.02261 27.2241 -1.91381 25.7597 
1.25 -20.5463 12 26.1314 -8.08344 24.7285 -7.64953 26.1119 -8.07748 24.7029 -7.64237 26.1042 -8.08233 24.6964 -7.64659 25.9997 -8.0082 24.9327 -7.75076 25.9997 -8.00812 24.6963 -7.64658 26.1036 -8.08209 24.7014 -7.64194 26.1074 -8.0761 24.7012 -7.64109 26.1072 -8.07594 24.7012 -7.64102 26.1072 -8.07593 24.7012 -7.64102 26.1072 -8.07593 24.7012 -7.64102 26.1072 -8.07593 24.7012 -7.64102 26.1072 -8.07593 24.7012 -7.64101 26.1072 -8.07593 24.7012 -7.641 26.1071 -8.07589 24.7006 -7.64081 26.1057 -8.07548 24.6968 -7.63965 26.0799 -8.06748 24.677 -7.63353 
1.5 -20.5463 12 -17.075 -21.3691 -16.1583 -20.2218 -17.0625 -21.353 -16.1424 -20.2 -17.0604 -21.3411 -16.1383 -20.1915 -16.933 -21.3542 -16.3925 -20.2252 -16.933 -21.3543 -16.1383 -20.1913 -17.0599 -21.3406 -16.1415 -20.1988 -17.0596 -21.3493 -16.1405 -20.1995 -17.0592 -21.3493 -16.1404 -20.1996 -17.0591 -21.3493 -16.1404 -20.1996 -17.0591 -21.3493 -16.1404 -20.1996 -17.0591 -21.3493 -16.1404 -20.1996 -17.0591 -21.3493 -16.1404 -20.1996 -17.0591 -21.3493 -16.1404 -20.1995 -17.059 -21.3492 -16.14 -20.199 -17.0582 -21.3481 -16.1376 -20.196 -17.0413 -21.327 -16.1246 -20.1798 
1.75 -20.5463 12 -13.6499 23.7039 -12.9171 22.4312 -13.6392 23.6863 -12.9021 22.4079 -13.6309 23.6745 -12.9009 22.3974 -13.7482 23.623 -12.703 22.5575 -13.7483 23.6231 -12.9007 22.3973 -13.6307 23.6739 -12.9013 22.4066 -13.6369 23.6823 -12.9028 22.4065 -13.6373 23.6819 -12.9029 22.4065 -13.6373 23.6819 -12.9029 22.4065 -13.6373 23.6819 -12.9029 22.4065 -13.6373 23.6819 -12.9029 22.4065 -13.6373 23.6819 -12.9029 22.4065 -13.6373 23.6818 -12.9029 22.4065 -13.6372 23.6817 -12.9026 22.4059 -13.6366 23.6805 -12.9006 22.4025 -13.623 23.6571 -12.8903 22.3846 
2 -20.5463 13 27.0528 4.04199 25.6004 3.82506 27.0322 4.03818 25.5722 3.81978 27.0168 4.04173 25.5655 3.82865 27.0935 4.14466 25.481 3.59057 27.0936 4.1446 25.5653 3.82858 27.0162 4.04171 25.5707 3.81949 27.0276 4.03755 25.5722 3.82079 27.0278 4.03829 25.5722 3.82084 27.0277 4.03833 25.5722 3.82085 27.0277 4.03833 25.5722 3.82085 27.0277 4.03833 25.5722 3.82085 27.0277 4.03833 25.5722 3.82085 27.0277 4.03833 25.5722 3.82085 27.0276 4.03831 25.5715 3.82075 27.0262 4.0381 25.5676 3.82017 26.9995 4.03411 25.5472 3.81711 
2.25 -20.5463 13 -6.12522 -26.6585 -5.79626 -25.2273 -6.12098 -26.6374 -5.78964 -25.1985 -6.1065 -26.6304 -5.77945 -25.2034 -6.12225 -26.7584 -5.83129 -24.9581 -6.12238 -26.7584 -5.77939 -25.2031 -6.10633 -26.6298 -5.78938 -25.197 -6.11989 -26.6329 -5.78992 -25.1994 -6.11948 -26.6338 -5.7899 -25.1995 -6.11944 -26.6338 -5.78989 -25.1995 -6.11944 -26.6338 -5.78989 -25.1995 -6.11944 -26.6338 -5.78989 -25.1995 -6.11944 -26.6338 -5.78989 -25.1995 -6.11943 -26.6338 -5.78987 -25.1994 -6.1194 -26.6337 -5.78973 -25.1988 -6.1191 -26.6323 -5.78885 -25.195 -6.11304 -26.6059 -5.78421 -25.1748 
2.5 -20.5463 13 -22.5753 15.4448 -21.3635 14.6156 -22.5571 15.4325 -21.34 14.5975 -22.565 15.419 -21.3517 14.5975 -22.6153 15.539 -21.1807 14.417 -22.6152 15.5391 -21.3515 14.5973 -22.5645 15.4187 -21.3386 14.5967 -22.5534 15.4299 -21.3398 14.5995 -22.5545 15.4305 -21.3399 14.5995 -22.5545 15.4305 -21.3399 14.5995 -22.5546 15.4305 -21.3399 14.5995 -22.5546 15.4305 -21.3399 14.5995 -22.5546 15.4305 -21.3399 14.5995 -22.5545 15.4305 -21.3399 14.5995 -22.5544 15.4304 -21.3394 14.5991 -22.5533 15.4296 -21.3361 14.5969 -22.531 15.4143 -21.319 14.5852 
2.75 -20.5463 15 22.6273 15.3685 21.4125 14.5436 22.6086 15.3567 21.3872 14.5304 22.6091 15.3717 21.3987 14.5357 22.7138 15.2921 21.1606 14.5996 22.7137 15.2919 21.3984 14.5356 22.6087 15.3713 21.3858 14.5294 22.6048 15.3542 21.3888 14.5274 22.6063 15.3544 21.3889 14.5275 22.6064 15.3544 21.389 14.5275 22.6064 15.3544 21.389 14.5276 22.6064 15.3544 21.389 14.5276 22.6064 15.3544 21.389 14.5275 22.6064 15.3544 21.3889 14.5275 22.6063 15.3544 21.3884 14.5272 22.6051 15.3536 21.3851 14.525 22.5827 15.3384 21.368 14.5133 
3 -20.5463 15 6.03522 -26.6788 5.71141 -25.2466 6.03214 -26.6573 5.70967 -25.2202 6.03788 -26.6718 5.70055 -25.2314 5.90568 -26.6554 5.93477 -25.1621 5.90557 -26.6552 5.70066 -25.2312 6.03755 -26.6712 5.70936 -25.2185 6.03114 -26.653 5.70503 -25.2186 6.02971 -26.6542 5.70501 -25.2188 6.02972 -26.6543 5.70501 -25.2188 6.02973 -26.6543 5.70501 -25.2188 6.02973 -26.6543 5.70501 -25.2188 6.02973 -26.6543 5.70501 -25.2188 6.02972 -26.6542 5.705 -25.2188 6.02969 -26.6541 5.70486 -25.2182 6.02939 -26.6528 5.70399 -25.2143 6.02342 -26.6264 5.69942 -25.1941 
3.25 -20.5463 15 -27.0388 4.13304 -25.5874 3.91099 -27.0189 4.12769 -25.5648 3.90426 -27.0318 4.14018 -25.5618 3.92052 -26.9081 4.19368 -25.7237 3.74081 -26.9078 4.19357 -25.5618 3.92039 -27.0311 4.14034 -25.5632 3.9038 -27.0145 4.12713 -25.559 3.90663 -27.0139 4.12923 -25.5592 3.90691 -27.014 4.12931 -25.5592 3.90693 -27.014 4.12931 -25.5592 3.90693 -27.014 4.12931 -25.5592 3.90693 -27.014 4.12931 -25.5592 3.90693 -27.014 4.12931 -25.5592 3.90693 -27.0138 4.12929 -25.5585 3.90683 -27.0125 4.12908 -25.5546 3.90624 -26.9857 4.12499 -25.5342 3.90311 
3.5 -20.5463 16 13.7294 23.6576 12.9923 22.3879 13.7181 23.6423 12.9811 22.3697 13.7392 23.6365 12.9877 22.3522 13.6591 23.5263 13.0314 22.5877 13.6589 23.5262 12.9876 22.3522 13.7389 23.6356 12.9801 22.3685 13.716 23.6383 12.9778 22.3631 13.7168 23.6358 12.9782 22.363 13.717 23.6358 12.9783 22.363 13.717 23.6358 12.9783 22.363 13.717 23.6358 12.9783 22.363 13.717 23.6358 12.9783 22.3629 13.717 23.6358 12.9782 22.3629 13.7169 23.6357 12.9779 22.3624 13.7162 23.6345 12.976 22.359 13.7026 23.6111 12.9656 22.341 
