t=0 enPsi MaxDimPsi enPhi MaxDimPhi Sz(x,y)Sz(Lx/2,0) 
0 -6.6547 40 -5.4943 40 -0.268277 0 0.207581 0 -0.791053 0 1 0 -0.410655 0 0.22343 0 -0.120199 0 0.116511 0 -0.0684949 0 0.0779226 0 -0.0468139 0 0.0578498 0 -0.0332001 0 0.0443645 0 -0.0214858 0 0.0325193 0 
0.25 -5.49242 31 0.269977 0.0299358 -0.206679 -0.0133165 0.777808 -0.0831749 -0.981013 0.136081 0.400431 -0.0466691 -0.222499 -0.0159671 0.119934 0.0110616 -0.115572 -0.0117437 0.0678011 0.00689743 -0.0772173 -0.00868769 0.046384 0.00513387 -0.0573262 -0.00675234 0.0328885 0.00372149 -0.0439638 -0.00509126 0.0212738 0.00241742 -0.0322252 -0.00384859 
0.5 -5.48714 31 -0.275081 -0.0592263 0.204497 0.0283248 -0.739614 0.158295 0.925974 -0.26121 -0.371006 0.0867786 0.220046 0.0330257 -0.119158 -0.0219691 0.112803 0.0237353 -0.0657675 -0.013977 0.0751206 0.0174499 -0.0451014 -0.0102773 0.0557984 0.0134927 -0.0319925 -0.00743654 0.0427848 0.0101659 -0.0206848 -0.00483036 0.0313846 0.0076748 
0.75 -5.47939 31 0.283589 0.0871801 -0.202498 -0.0462169 0.680823 -0.21852 -0.840337 0.365868 0.325919 -0.114721 -0.217016 -0.0519451 0.117918 0.0325299 -0.108335 -0.0361955 0.0625442 0.0213879 -0.0717285 -0.0263378 0.043024 0.0154362 -0.0533095 -0.0201974 0.0305366 0.011133 -0.0408679 -0.0151992 0.0197366 0.00722997 -0.0300165 -0.0114451 
1 -5.47046 31 -0.295455 -0.113018 0.20275 0.0673004 -0.607852 0.259192 0.732237 -0.443108 -0.270426 0.126615 0.214739 0.0729334 -0.116247 -0.0424845 0.102379 0.0493074 -0.0583625 -0.0292118 0.0671769 0.0353627 -0.0402268 -0.020584 0.0499279 0.0268279 -0.0285689 -0.0147913 0.0382679 0.0201541 -0.0184528 -0.00959643 0.0281486 0.0151283 
1.25 -5.46167 31 0.310526 0.135865 -0.207464 -0.0907827 0.52813 -0.278386 -0.611303 0.489246 0.210699 -0.120756 -0.214636 -0.0955117 0.114114 0.0515192 -0.0952 -0.0631959 0.0535052 0.0374474 -0.0616168 -0.0444793 0.0367821 0.025673 -0.0457221 -0.0333123 0.0261475 0.0183649 -0.0350496 -0.0249669 0.0168714 0.0118991 -0.0258261 -0.0186766 
1.5 -5.45413 31 -0.328468 -0.154772 0.218486 0.114787 -0.44897 0.276988 0.487365 -0.504016 -0.152944 0.0977179 0.217904 0.118541 -0.11138 -0.0592949 0.0871098 0.0779267 -0.0482711 -0.0459947 0.0551942 0.0535951 -0.0327561 -0.03064 0.0407612 0.0395679 -0.0233247 -0.021791 0.0312777 0.0295623 -0.0150287 -0.0140987 0.0230982 0.0220364 
1.75 -5.4486 32 0.348705 0.168771 -0.23683 -0.136564 0.376539 -0.258331 -0.369267 0.490254 0.102594 -0.0601199 -0.225246 -0.140364 0.107781 0.0655121 -0.0784457 -0.093499 0.0429488 0.0546692 -0.0480309 -0.0625736 0.0282151 0.0354202 -0.0351078 -0.0455038 0.0201412 0.0250097 -0.027003 -0.0338482 0.012956 0.0161546 -0.0200055 -0.025143 
2 -5.44541 35 -0.370374 -0.176969 0.262335 0.152907 -0.315069 0.227504 0.263934 -0.453198 -0.0636686 0.0121385 0.236686 0.159057 -0.102925 -0.0699674 0.0695633 0.10985 -0.037781 -0.0632019 0.0402126 0.0712581 -0.0232172 -0.0399439 0.0288255 0.0510204 -0.0166327 -0.0279563 0.0222737 0.0377364 -0.0106939 -0.0180269 0.0166 0.0279317 
2.25 -5.44456 36 0.392333 0.178644 -0.293522 -0.160672 0.266419 -0.190433 -0.17578 0.399541 0.0383855 0.0411531 -0.251495 -0.172733 0.096332 0.0726102 -0.0608231 -0.126862 0.0329492 0.0712539 -0.0317845 -0.0794942 0.0178138 0.0441381 -0.0219542 -0.0560292 0.0128344 0.0305657 -0.0171409 -0.04115 0.00826525 0.0196572 -0.012912 -0.0303368 
2.5 -5.44574 40 -0.4132 -0.173379 0.327657 0.157306 -0.230016 0.152862 0.106523 -0.336389 -0.0270416 -0.0945422 0.268249 0.179835 -0.0874934 -0.0736088 0.0525827 0.144348 -0.0285457 -0.0784511 0.0227424 0.087132 -0.0120501 -0.0479557 0.014538 0.0604471 -0.00877802 -0.0327751 0.0116433 0.0439968 -0.00567843 -0.0210202 0.00896542 0.0323077 
2.75 -5.44844 42 0.431443 0.16114 -0.361051 -0.141362 0.203203 -0.119438 -0.0554004 0.270245 0.0281948 0.143361 -0.285 -0.179404 0.0759566 0.0733567 -0.0451838 -0.162065 0.0245665 0.0844026 -0.01304 -0.0940669 0.00598002 0.0513563 -0.00662058 -0.0642036 0.00448454 0.0345289 -0.0058093 -0.0462059 0.00296754 0.0220748 -0.00480182 -0.0337938 
3 -5.45206 44 -0.445516 -0.142342 0.389529 0.11282 -0.181917 0.0929971 0.0197433 -0.206213 -0.0390781 -0.184045 0.299547 0.171247 -0.0614181 -0.0724642 0.038944 0.179708 -0.0209063 -0.088738 0.00260571 0.100249 0.000331269 -0.0543134 -0.00175285 0.0672354 2.5643e-05 -0.035795 -0.000335287 0.0477346 -0.000154955 -0.0227839 0.000456095 0.034743 
3.25 -5.45597 46 0.454 0.117857 -0.409026 -0.0732182 0.161582 -0.0742073 0.00421106 0.147511 0.0561739 0.21446 -0.309741 -0.155974 0.0438077 0.0717027 -0.0341436 -0.19691 0.0173638 0.0911392 0.00863503 -0.105694 -0.00680258 0.0568127 0.0105378 -0.0694793 -0.0047355 0.0365429 0.00675868 -0.0485394 -0.00274359 0.0231227 0.00404259 -0.0351163 
3.5 -5.45966 48 -0.455751 -0.0889586 0.416171 0.0255376 -0.138058 0.06161 -0.0204276 -0.0953685 -0.0758358 -0.233955 0.313791 0.13492 -0.0233485 -0.0719088 0.0310086 0.213247 -0.0136571 -0.0913618 -0.020735 0.110493 0.01333 -0.0588396 -0.0196901 0.0708901 0.00963289 -0.0367626 -0.0134268 0.0485944 0.00571069 -0.0230642 -0.00866016 0.0348878 
3.75 -5.46272 52 0.450021 0.0572305 -0.408797 0.0261444 0.108483 -0.0520379 0.0322654 0.0493006 0.0948428 0.243175 -0.310487 -0.109947 0.000576304 0.0738775 -0.0296897 -0.228248 0.00944457 0.0892648 0.0337027 -0.114799 -0.0197823 0.0603747 0.0291615 -0.0714237 -0.0146895 0.0364585 0.0202941 -0.0478838 -0.00872942 0.022592 0.0133611 -0.0340387 
4 -5.46497 53 -0.436542 -0.0244275 0.38628 -0.0771687 -0.0718487 0.041337 -0.0418901 -0.00766396 -0.110793 -0.24369 0.299336 0.0831738 0.0236893 -0.078248 0.0302451 0.241402 -0.00435186 -0.0848268 -0.0474768 0.118818 0.0260033 -0.0613817 -0.0389037 0.0710388 0.0198688 -0.0356439 -0.0273084 0.0463987 0.0117919 -0.0217054 -0.0181108 0.0325617 
4.25 -5.46637 56 0.41555 -0.00768343 -0.349653 0.122897 0.0292199 -0.0252534 0.0500027 -0.0316202 0.122287 0.23752 -0.280566 -0.0567051 -0.0484154 0.0854059 -0.0326244 -0.252188 -0.00199603 0.0781518 0.061909 -0.122776 -0.0318209 0.0617908 0.0488713 -0.0696967 -0.0251176 0.034344 0.034397 -0.0441401 -0.0148745 0.0204105 0.0228605 -0.0304562 
4.5 -5.46702 59 -0.387762 0.0374795 0.301481 -0.159315 0.0164198 0.000320724 -0.0559125 0.0703279 -0.128892 -0.226668 0.255029 0.0323776 0.0724571 -0.0954224 0.0366569 0.260096 0.0099426 -0.0694692 -0.0767613 0.126899 0.0370625 -0.0614925 -0.05903 0.0673665 0.0303675 -0.0325971 -0.0414753 0.0411096 0.0179443 -0.0187184 -0.0275535 0.0277265 
4.75 -5.46707 63 0.354294 -0.0636206 -0.245524 0.183542 -0.060678 0.0354003 0.0579189 -0.109328 0.13092 0.212751 -0.224018 -0.0115905 -0.094675 0.108034 -0.0420474 -0.264664 -0.0197686 0.0591239 0.0917089 -0.131375 -0.0415694 0.060331 0.0693606 -0.0640248 -0.0355375 0.0304418 0.0484561 -0.0373055 -0.0209641 0.016644 0.0321262 -0.0243805 
5 -5.46672 66 -0.316547 0.0851521 0.186237 -0.19417 0.0985153 -0.0818593 -0.0539097 0.148225 -0.129086 -0.196784 0.189053 -0.00477213 0.114049 -0.122665 0.0483822 0.265511 0.0316642 -0.0475576 -0.106355 0.136331 0.0452184 -0.0581061 -0.0798654 0.0596649 0.0405338 -0.0279148 -0.0552498 0.0327187 0.0238889 -0.0142007 -0.0365104 0.0204277 
5.25 -5.4661 68 0.276057 -0.101558 -0.12818 0.191391 -0.125128 0.136907 0.0420443 -0.185307 0.124131 0.179156 -0.151668 0.016324 -0.129774 0.138496 -0.0551471 -0.262369 -0.0457094 0.0352859 0.120254 -0.141808 -0.0479421 0.0545836 0.0905626 -0.0543105 -0.0452514 0.0250542 0.0617693 -0.0273379 -0.0266743 0.0114061 0.0406341 -0.0158804 
