t=0 enPsi MaxDimPsi enPhi MaxDimPhi Sz(x,y)Sz(Lx/2,0) 
0 -16.1155 16 -15.2109 16 -23.0025 0 -22.0064 0 -23.0053 0 -21.9531 0 -23.0105 0 -21.9313 0 -23.2321 0 -21.4683 0 -23.2291 0 -21.9297 0 -23.0063 0 -21.9428 0 -22.9951 0 -21.9428 0 -22.9942 0 -21.9426 0 -22.9941 0 -21.9425 0 -22.994 0 -21.9425 0 -22.994 0 -21.9425 0 -22.9939 0 -21.9423 0 -22.9936 0 -21.9417 0 -22.9919 0 -21.9392 0 -22.9833 0 -21.9328 0 -22.93 0 -21.9346 0 
t enPhi MaxDimPhi Sz(x,y)Sz(Lx/2,0) 
0.25 -15.2109 14 4.65473 -22.5266 4.45316 -21.5512 4.65531 -22.5294 4.44247 -21.4989 4.65568 -22.5354 4.44174 -21.4778 4.58589 -22.7456 4.56769 -21.0333 4.58596 -22.7426 4.44143 -21.4762 4.65485 -22.5313 4.44039 -21.4889 4.65324 -22.5194 4.44029 -21.4888 4.65305 -22.5185 4.44025 -21.4886 4.65302 -22.5184 4.44024 -21.4886 4.65302 -22.5183 4.44023 -21.4886 4.65301 -22.5183 4.44023 -21.4885 4.653 -22.5182 4.44019 -21.4884 4.65293 -22.5179 4.44006 -21.4877 4.65259 -22.5163 4.43955 -21.4853 4.65085 -22.5078 4.43826 -21.479 4.64005 -22.4556 4.43864 -21.4808 
0.5 -15.2109 14 21.1187 9.11687 20.2042 8.72206 21.1214 9.11806 20.1553 8.70112 21.1299 9.11835 20.1358 8.69884 21.3073 8.98657 19.745 8.93964 21.3043 8.98673 20.1344 8.69822 21.1259 9.11673 20.1459 8.69706 21.1119 9.11399 20.1458 8.69684 21.111 9.11358 20.1455 8.69677 21.1109 9.11352 20.1455 8.69675 21.1109 9.1135 20.1455 8.69674 21.1109 9.1135 20.1455 8.69673 21.1108 9.11347 20.1453 8.69667 21.1105 9.11333 20.1447 8.69641 21.1089 9.11267 20.1424 8.69541 21.1011 9.10926 20.1366 8.69289 21.0521 9.08812 20.1382 8.69362 
0.75 -15.2109 15 -13.2018 18.8369 -12.6301 18.0213 -13.2037 18.8395 -12.5997 17.9777 -13.2029 18.852 -12.5946 17.96 -13.0236 18.9794 -12.9293 17.6527 -13.0239 18.9765 -12.5937 17.9589 -13.2006 18.8483 -12.5939 17.9694 -13.1977 18.8311 -12.5936 17.9692 -13.197 18.8301 -12.5935 17.9689 -13.1969 18.83 -12.5934 17.9689 -13.1969 18.83 -12.5934 17.9689 -13.1969 18.8299 -12.5934 17.9688 -13.1969 18.8299 -12.5933 17.9687 -13.1967 18.8296 -12.5929 17.9682 -13.1957 18.8282 -12.5915 17.9661 -13.1908 18.8212 -12.5878 17.9609 -13.1601 18.7775 -12.5889 17.9624 
1 -15.2109 15 -15.7758 -16.7405 -15.0927 -16.0154 -15.7783 -16.7431 -15.0564 -15.977 -15.7959 -16.74 -15.0394 -15.9679 -15.8623 -16.5322 -14.8376 -16.3682 -15.8594 -16.5327 -15.0386 -15.9668 -15.7925 -16.737 -15.0495 -15.9696 -15.7711 -16.7355 -15.0491 -15.9692 -15.77 -16.7344 -15.0488 -15.9691 -15.7699 -16.7343 -15.0488 -15.969 -15.7699 -16.7343 -15.0487 -15.969 -15.7699 -16.7343 -15.0487 -15.969 -15.7698 -16.7342 -15.0486 -15.9689 -15.7696 -16.7339 -15.0482 -15.9684 -15.7685 -16.7327 -15.0464 -15.9666 -15.7626 -16.7265 -15.0421 -15.9619 -15.726 -16.6877 -15.0433 -15.9633 
1.25 -15.2109 15 19.5866 -12.0619 18.7381 -11.5396 19.5899 -12.0645 18.6931 -11.5123 19.5826 -12.0877 18.6799 -11.4938 19.3675 -12.0891 19.1128 -11.4095 19.3682 -12.0864 18.6786 -11.4934 19.579 -12.0846 18.6846 -11.5071 19.581 -12.0588 18.6841 -11.5063 19.5794 -12.0575 18.6839 -11.506 19.5793 -12.0574 18.6839 -11.506 19.5792 -12.0573 18.6839 -11.506 19.5792 -12.0573 18.6838 -11.5059 19.5791 -12.0573 18.6837 -11.5059 19.5788 -12.0571 18.6832 -11.5055 19.5774 -12.0562 18.681 -11.5042 19.5701 -12.0517 18.6756 -11.5009 19.5247 -12.0238 18.6772 -11.5018 
1.5 -15.2109 15 7.84899 21.6224 7.50904 20.6855 7.85176 21.6264 7.49196 20.6356 7.88039 21.6127 7.46925 20.6196 7.82004 21.4107 7.50454 21.0511 7.81746 21.4118 7.46946 20.618 7.87767 21.6088 7.48878 20.6263 7.84789 21.6164 7.48751 20.6259 7.84602 21.6144 7.48717 20.6257 7.84591 21.6141 7.48711 20.6257 7.8459 21.6141 7.4871 20.6256 7.84589 21.614 7.48709 20.6256 7.84586 21.614 7.48704 20.6255 7.84574 21.6136 7.48682 20.6249 7.84518 21.6121 7.48596 20.6225 7.84224 21.604 7.48378 20.6165 7.82404 21.5539 7.48441 20.6182 
1.75 -15.2109 16 -22.7635 3.31131 -21.7769 3.1678 -22.7682 3.3146 -21.7241 3.16178 -22.746 3.34739 -21.7081 3.13247 -22.5745 3.23451 -22.1062 3.27943 -22.576 3.23218 -21.7064 3.13323 -22.7419 3.34503 -21.7144 3.16078 -22.7575 3.3126 -21.7143 3.15887 -22.755 3.30993 -21.7141 3.15852 -22.7546 3.30983 -21.714 3.15846 -22.7546 3.30981 -21.714 3.15846 -22.7546 3.30981 -21.714 3.15845 -22.7545 3.3098 -21.7138 3.15843 -22.7541 3.30975 -21.7132 3.15834 -22.7525 3.30951 -21.7107 3.15797 -22.744 3.30827 -21.7044 3.15705 -22.6912 3.30059 -21.7062 3.15732 
2 -15.2109 17 1.36337 -22.9629 1.3045 -21.9673 1.35918 -22.968 1.29915 -21.9133 1.32451 -22.9356 1.3364 -21.9018 1.47634 -22.8074 1.09386 -22.2391 1.47831 -22.8093 1.33504 -21.9001 1.32658 -22.9314 1.29787 -21.9037 1.35928 -22.957 1.30044 -21.9043 1.36308 -22.9541 1.30081 -21.904 1.36321 -22.9537 1.30087 -21.904 1.36322 -22.9536 1.30088 -21.9039 1.36322 -22.9536 1.30088 -21.9039 1.36321 -22.9535 1.30087 -21.9037 1.36319 -22.9531 1.30083 -21.9031 1.3631 -22.9515 1.30068 -21.9006 1.36259 -22.9429 1.3003 -21.8942 1.35942 -22.8897 1.30041 -21.8961 
2.25 -15.2109 18 22.2123 5.98161 21.2487 5.72279 22.2175 5.97609 21.1953 5.70637 22.1738 5.94283 21.1937 5.7511 22.0962 6.1177 21.4492 5.43526 22.0986 6.11919 21.1919 5.74915 22.1697 5.94466 21.1864 5.70277 22.2066 5.97436 21.188 5.70591 22.2035 5.97968 21.1877 5.70632 22.203 5.97985 21.1876 5.70639 22.2029 5.97985 21.1875 5.70639 22.2028 5.97984 21.1875 5.70638 22.2028 5.97982 21.1874 5.70634 22.2024 5.97973 21.1867 5.70617 22.2008 5.9793 21.1843 5.70551 22.1925 5.97706 21.1781 5.70386 22.141 5.96319 21.1799 5.70434 
2.5 -15.2109 19 -10.3523 20.5428 -9.90423 19.6509 -10.345 20.5476 -9.87772 19.5998 -10.3171 20.4926 -9.92729 19.6134 -10.4989 20.4675 -9.56422 19.7739 -10.4998 20.4704 -9.92477 19.6116 -10.3188 20.4889 -9.87184 19.5919 -10.3416 20.537 -9.87521 19.5951 -10.3488 20.5343 -9.87572 19.5946 -10.3491 20.5336 -9.87579 19.5945 -10.3491 20.5335 -9.87579 19.5945 -10.349 20.5334 -9.87577 19.5944 -10.349 20.5334 -9.8757 19.5943 -10.3489 20.5331 -9.87541 19.5937 -10.3481 20.5316 -9.87427 19.5915 -10.3442 20.5239 -9.87141 19.5858 -10.3202 20.4763 -9.87224 19.5874 
