t=0 enPsi MaxDimPsi enPhi MaxDimPhi Sz(x,y)Sz(Lx/2,0) 
0 -11.8959 10 -11.272 10 -14.1668 0 -12.5736 0 -14.2468 0 -12.3472 0 -14.241 0 -12.5548 0 -14.1408 0 -12.5549 0 -14.1396 0 -12.5547 0 -14.1395 0 -12.5544 0 -14.1389 0 -12.5518 0 -14.12 0 -12.5297 0 
t enPhi MaxDimPhi Sz(x,y)Sz(Lx/2,0) 
0.25 -11.272 10 -13.3783 4.66126 -11.875 4.13594 -13.4022 4.74587 -11.7592 3.94687 -13.3972 4.74272 -11.8574 4.12982 -13.3537 4.65259 -11.856 4.13054 -13.3524 4.6519 -11.8558 4.13049 -13.3524 4.65188 -11.8555 4.13037 -13.3518 4.65169 -11.853 4.12952 -13.3339 4.64546 -11.8322 4.12226 
0.5 -11.272 10 -11.0998 8.80427 -9.85399 7.81448 -11.0194 8.87124 -9.95389 7.63006 -11.0172 8.86585 -9.83952 7.80332 -11.0794 8.78759 -9.83704 7.80125 -11.0787 8.78586 -9.83688 7.80111 -11.0786 8.78583 -9.83659 7.80086 -11.0781 8.78546 -9.83457 7.79926 -11.0633 8.77369 -9.81728 7.78555 
0.75 -11.272 10 -7.58374 11.9669 -6.73194 10.6227 -7.47119 11.9272 -6.92804 10.626 -7.47286 11.9219 -6.72152 10.608 -7.57032 11.9439 -6.72275 10.6034 -7.5714 11.9416 -6.7227 10.6031 -7.57133 11.9416 -6.72252 10.6028 -7.57101 11.9411 -6.72114 10.6006 -7.56087 11.9251 -6.70932 10.582 
1 -11.272 10 -3.22191 13.7948 -2.85988 12.2433 -3.19077 13.6731 -2.93638 12.4154 -3.1953 13.6709 -2.85377 12.226 -3.21792 13.7685 -2.85978 12.225 -3.22112 13.7679 -2.86002 12.2246 -3.22108 13.7677 -2.85997 12.2243 -3.22095 13.7672 -2.85938 12.2217 -3.21663 13.7487 -2.85436 12.2003 
1.25 -11.272 10 1.49691 14.0833 1.32477 12.4985 1.41599 13.9924 1.45197 12.6413 1.4124 13.9949 1.32592 12.479 1.4908 14.0583 1.32162 12.4851 1.48789 14.0612 1.32107 12.485 1.4878 14.061 1.32101 12.4847 1.48774 14.0604 1.32073 12.4821 1.48574 14.0416 1.31841 12.4602 
1.5 -11.272 12 6.04396 12.8033 5.35717 11.3681 5.93631 12.8225 5.55283 11.3144 5.9377 12.8268 5.35135 11.3471 6.03013 12.7839 5.35555 11.3548 6.03126 12.7888 5.35505 11.3553 6.03104 12.7888 5.3549 11.355 6.03077 12.7882 5.3538 11.3527 6.0227 12.7711 5.34439 11.3327 
1.75 -11.272 12 9.91403 10.1027 8.79763 8.97979 9.88844 10.1936 8.84951 8.76965 9.8946 10.1938 8.78256 8.96085 9.89727 10.0906 8.79259 8.96045 9.90297 10.0924 8.79281 8.96139 9.90278 10.0926 8.79259 8.96116 9.90235 10.0922 8.79078 8.95932 9.88909 10.0787 8.77533 8.94357 
2 -11.272 12 12.6828 6.28464 11.2691 5.5905 12.7544 6.33384 11.1104 5.43074 12.759 6.32628 11.2457 5.57964 12.6667 6.27712 11.2504 5.56928 12.6718 6.27245 11.2516 5.56971 12.6719 6.27276 11.2513 5.56954 12.6714 6.27251 11.249 5.5684 12.6544 6.26411 11.2292 5.55861 
2.25 -11.272 13 14.0483 1.76898 12.4899 1.56707 14.1224 1.71185 12.2701 1.6168 14.1179 1.70094 12.4643 1.569 14.0315 1.7622 12.4564 1.55885 14.0298 1.75445 12.4577 1.55788 14.0302 1.75451 12.4573 1.55782 14.0296 1.75444 12.4548 1.5575 14.0109 1.7521 12.4329 1.55477 
2.5 -11.272 13 13.8571 -2.95084 12.31 -2.64096 13.8322 -3.05811 12.2408 -2.43545 13.8184 -3.06202 12.291 -2.628 13.8346 -2.95595 12.2769 -2.62546 13.8261 -2.95862 12.2767 -2.6274 13.8264 -2.95907 12.2764 -2.62734 13.8258 -2.95896 12.2738 -2.62681 13.8073 -2.955 12.2523 -2.62219 
