t=0 enPsi MaxDimPsi enPhi MaxDimPhi Sz(x,y)Sz(Lx/2,0) 
0 -12.6144 10 -12.0237 10 -14.3768 0 -12.7374 0 -14.4461 0 -12.5362 0 -14.4417 0 -12.7216 0 -14.3519 0 -12.7215 0 -14.3509 0 -12.7214 0 -14.3509 0 -12.7211 0 -14.3505 0 -12.719 0 -14.3345 0 -12.6971 0 
t enPhi MaxDimPhi Sz(x,y)Sz(Lx/2,0) 
0.25 -12.0237 10 -14.3728 -0.345142 -12.7348 -0.307023 -14.4143 -0.278907 -12.5852 -0.43492 -14.41 -0.279833 -12.7191 -0.306642 -14.3479 -0.344604 -12.7178 -0.30564 -14.3468 -0.344785 -12.7177 -0.30563 -14.3468 -0.344782 -12.7174 -0.305625 -14.3464 -0.344772 -12.7153 -0.305575 -14.3304 -0.344389 -12.6935 -0.30505 
0.5 -12.0237 10 -14.3608 -0.689579 -12.7254 -0.611716 -14.3357 -0.597098 -12.7018 -0.795941 -14.3318 -0.599107 -12.71 -0.610763 -14.3356 -0.688659 -12.7069 -0.611066 -14.3344 -0.689381 -12.7067 -0.611079 -14.3343 -0.689367 -12.7064 -0.611075 -14.3339 -0.689347 -12.7043 -0.610974 -14.318 -0.68858 -12.6825 -0.609926 
0.75 -12.0237 10 -14.34 -1.03291 -12.7066 -0.914351 -14.2501 -0.969671 -12.813 -1.05203 -14.2473 -0.972732 -12.6914 -0.912485 -14.3147 -1.0319 -12.6885 -0.916075 -14.3137 -1.03358 -12.6883 -0.916173 -14.3136 -1.03355 -12.688 -0.916173 -14.3132 -1.03353 -12.6859 -0.916023 -14.2973 -1.03238 -12.6642 -0.91445 
1 -12.0237 11 -14.3097 -1.37537 -12.6775 -1.21766 -14.1956 -1.37889 -12.8458 -1.23199 -14.1949 -1.38235 -12.6621 -1.21454 -14.2846 -1.37463 -12.6628 -1.22049 -14.2848 -1.37716 -12.6626 -1.22074 -14.2847 -1.37714 -12.6624 -1.22074 -14.2843 -1.37711 -12.6603 -1.22054 -14.2684 -1.37558 -12.6385 -1.21845 
1.25 -12.0237 11 -14.2697 -1.7179 -12.6401 -1.52412 -14.1866 -1.78565 -12.7685 -1.40652 -14.1883 -1.78806 -12.6239 -1.51971 -14.2454 -1.71756 -12.6297 -1.52419 -14.2476 -1.7199 -12.6296 -1.52462 -14.2475 -1.71994 -12.6294 -1.52461 -14.2471 -1.7199 -12.6273 -1.52436 -14.2312 -1.71798 -12.6056 -1.52174 
1.5 -12.0237 11 -14.2207 -2.0616 -12.5984 -1.83326 -14.2058 -2.15273 -12.6073 -1.64764 -14.2092 -2.15228 -12.5805 -1.82823 -14.1982 -2.06117 -12.5891 -1.82712 -14.2021 -2.06161 -12.5894 -1.82763 -14.202 -2.06174 -12.5891 -1.82759 -14.2016 -2.06169 -12.587 -1.82729 -14.1858 -2.0594 -12.5654 -1.82416 
1.75 -12.0237 11 -14.1647 -2.40668 -12.5548 -2.14141 -14.2155 -2.46582 -12.4306 -1.98874 -14.2183 -2.4614 -12.535 -2.13716 -14.1446 -2.40482 -12.5411 -2.12928 -14.1484 -2.40215 -12.5418 -2.12959 -14.1484 -2.40235 -12.5416 -2.12952 -14.148 -2.40229 -12.5395 -2.12917 -14.1323 -2.39962 -12.518 -2.12552 
2 -12.0237 11 -14.1035 -2.75178 -12.5082 -2.4438 -14.179 -2.7411 -12.3103 -2.40672 -14.1784 -2.73346 -12.4874 -2.4419 -14.0851 -2.74667 -12.4861 -2.43056 -14.0864 -2.74143 -12.4871 -2.4303 -14.0866 -2.74158 -12.4868 -2.43022 -14.0862 -2.74151 -12.4847 -2.42982 -14.0705 -2.73846 -12.4633 -2.42565 
2.25 -12.0237 11 -14.038 -3.09422 -12.4539 -2.73769 -14.082 -3.01569 -12.2826 -2.83508 -14.0759 -3.00783 -12.4343 -2.7388 -14.0192 -3.08465 -12.4243 -2.73063 -14.0163 -3.07927 -12.4251 -2.72959 -14.0166 -3.07922 -12.4248 -2.72952 -14.0163 -3.07914 -12.4227 -2.72907 -14.0007 -3.07571 -12.4014 -2.72438 
2.5 -12.0237 12 -13.9667 -3.43121 -12.3863 -3.02464 -13.9404 -3.32615 -12.3271 -3.20123 -13.9295 -3.32225 -12.3704 -3.02759 -13.9448 -3.41775 -12.356 -3.02887 -13.9384 -3.41543 -12.3559 -3.02732 -13.9386 -3.4151 -12.3556 -3.02724 -13.9382 -3.41499 -12.3536 -3.02674 -13.9227 -3.41119 -12.3324 -3.02154 
2.75 -12.0237 13 -13.887 -3.76134 -12.3023 -3.31049 -13.7915 -3.68698 -12.3791 -3.46737 -13.7796 -3.69001 -12.2913 -3.31241 -13.8596 -3.74673 -12.2809 -3.32462 -13.8526 -3.74955 -12.2796 -3.32331 -13.8526 -3.749 -12.2793 -3.32322 -13.8522 -3.74888 -12.2773 -3.32266 -13.8368 -3.74471 -12.2562 -3.31696 
3 -12.0237 13 -13.7954 -4.08546 -12.2041 -3.60249 -13.6722 -4.08181 -12.3663 -3.65169 -13.6646 -4.09136 -12.197 -3.59999 -13.7626 -4.07382 -12.1984 -3.61753 -13.7589 -4.08127 -12.1962 -3.6174 -13.7585 -4.08074 -12.196 -3.61728 -13.7581 -4.0806 -12.1939 -3.61667 -13.7428 -4.07606 -12.173 -3.61046 
3.25 -12.0237 13 -13.6899 -4.40653 -12.0997 -3.90451 -13.5968 -4.47315 -12.2504 -3.8171 -13.5974 -4.48495 -12.0933 -3.89535 -13.6549 -4.40151 -12.1079 -3.90782 -13.6573 -4.41027 -12.1058 -3.9094 -13.6565 -4.41011 -12.1055 -3.90924 -13.6561 -4.40997 -12.1035 -3.90859 -13.6409 -4.40506 -12.0828 -3.90188 
3.5 -12.0237 13 -13.5709 -4.72856 -11.9986 -4.21317 -13.5488 -4.82489 -12.0479 -4.03443 -13.5578 -4.83258 -11.9883 -4.19777 -13.5391 -4.73116 -12.009 -4.19619 -13.5475 -4.73648 -12.0085 -4.1991 -13.5466 -4.73693 -12.0081 -4.19895 -13.5462 -4.73679 -12.0061 -4.19826 -13.5311 -4.73152 -11.9855 -4.19105 
3.75 -12.0237 13 -13.4418 -5.05472 -11.9057 -4.51834 -13.4918 -5.12333 -11.8192 -4.34239 -13.5048 -5.12163 -11.8879 -4.50029 -13.4186 -5.06187 -11.9025 -4.48341 -13.4293 -5.05999 -11.9042 -4.4863 -13.4289 -5.061 -11.9038 -4.48623 -13.4285 -5.06087 -11.9018 -4.48549 -13.4136 -5.05524 -11.8814 -4.47779 
4 -12.0237 13 -13.3076 -5.38542 -11.8168 -4.80847 -13.3912 -5.38422 -11.6336 -4.72708 -13.4009 -5.37195 -11.7908 -4.79354 -13.2958 -5.39034 -11.7893 -4.76975 -13.303 -5.38099 -11.7929 -4.77087 -13.3034 -5.38214 -11.7926 -4.77092 -13.303 -5.38203 -11.7906 -4.77014 -13.2882 -5.37604 -11.7704 -4.76195 
4.25 -12.0237 13 -13.1734 -5.71731 -11.72 -5.07789 -13.2336 -5.64261 -11.5311 -5.13131 -13.233 -5.62403 -11.6897 -5.07154 -13.1701 -5.71224 -11.6709 -5.05452 -13.169 -5.69955 -11.6748 -5.05271 -13.1703 -5.70018 -11.6745 -5.05286 -13.1699 -5.70008 -11.6726 -5.05203 -13.1552 -5.69374 -11.6526 -5.04336 
4.5 -12.0237 13 -13.0407 -6.04419 -11.6023 -5.33131 -13.0342 -5.93219 -11.5014 -5.48691 -13.0206 -5.91584 -11.5748 -5.33535 -13.038 -6.02459 -11.5479 -5.33618 -13.0279 -6.01538 -11.5498 -5.33175 -13.0295 -6.01494 -11.5498 -5.33188 -13.0291 -6.01484 -11.5478 -5.33101 -13.0147 -6.00816 -11.528 -5.32186 
4.75 -12.0237 13 -12.9069 -6.35978 -11.4572 -5.58206 -12.8269 -6.26642 -11.4905 -5.75217 -12.8043 -6.26138 -11.4398 -5.59267 -12.8948 -6.32772 -11.4199 -5.61297 -12.8801 -6.32783 -11.4182 -5.6079 -12.8812 -6.32627 -11.4183 -5.60783 -12.8809 -6.32614 -11.4164 -5.60691 -12.8665 -6.3191 -11.3968 -5.59729 
5 -12.0237 13 -12.7654 -6.66104 -11.29 -5.84499 -12.6454 -6.63128 -11.4311 -5.93421 -12.6238 -6.64204 -11.2857 -5.85373 -12.7371 -6.62545 -11.2853 -5.88385 -12.7257 -6.63608 -11.2801 -5.88095 -12.7254 -6.63398 -11.2803 -5.88054 -12.7252 -6.63378 -11.2784 -5.87958 -12.711 -6.6264 -11.2591 -5.86949 
5.25 -12.0237 13 -12.609 -6.95012 -11.1154 -6.12769 -12.5038 -6.99353 -11.28 -6.08462 -12.4948 -7.01621 -11.1204 -6.1258 -12.5654 -6.92302 -11.1422 -6.14914 -12.5642 -6.93944 -11.1358 -6.15059 -12.5624 -6.93789 -11.1357 -6.14987 -12.5621 -6.9376 -11.1339 -6.14885 -12.5481 -6.92988 -11.1148 -6.1383 
5.5 -12.0237 13 -12.4337 -7.23364 -10.9504 -6.42529 -12.3894 -7.3196 -11.0423 -6.27025 -12.3991 -7.34253 -10.9557 -6.40868 -12.384 -7.22413 -10.9894 -6.4106 -12.3948 -7.23776 -10.9853 -6.41643 -12.3921 -7.23777 -10.9848 -6.41566 -12.3918 -7.23741 -10.983 -6.41458 -12.378 -7.22935 -10.9641 -6.40356 
5.75 -12.0237 13 -12.2411 -7.51953 -10.8046 -6.72195 -12.2696 -7.59476 -10.7679 -6.53534 -12.2942 -7.60415 -10.8003 -6.69378 -12.1989 -7.5286 -10.8275 -6.6705 -12.217 -7.53149 -10.8285 -6.67819 -12.2148 -7.53341 -10.8275 -6.67774 -12.2144 -7.53304 -10.8257 -6.67659 -12.2008 -7.52465 -10.8071 -6.66513 
6 -12.0237 13 -12.0378 -7.81299 -10.6742 -6.99866 -12.1113 -7.83145 -10.5233 -6.87657 -12.1377 -7.81941 -10.655 -6.968 -12.0146 -7.83212 -10.6587 -6.93032 -12.0308 -7.82145 -10.6651 -6.93577 -12.0304 -7.82461 -10.664 -6.93595 -12.0299 -7.82432 -10.6622 -6.93476 -12.0165 -7.8156 -10.6439 -6.92285 
6.25 -12.0237 13 -11.8325 -8.11375 -10.5427 -7.24364 -11.9001 -8.06161 -10.3535 -7.24557 -11.9125 -8.03164 -10.5106 -7.22102 -11.832 -8.12816 -10.4859 -7.18964 -11.837 -8.10835 -10.495 -7.18933 -11.839 -8.1112 -10.4943 -7.19013 -11.8384 -8.11107 -10.4925 -7.18891 -11.8252 -8.10204 -10.4745 -7.17657 
6.5 -12.0237 14 -11.6321 -8.41581 -10.3896 -7.45955 -11.6484 -8.31778 -10.2568 -7.57707 -11.6371 -8.28403 -10.3529 -7.45183 -11.6471 -8.41116 -10.3114 -7.44596 -11.6369 -8.39224 -10.3185 -7.43908 -11.6406 -8.3931 -10.3185 -7.44013 -11.6401 -8.39314 -10.3167 -7.43892 -11.6272 -8.38381 -10.299 -7.42615 
6.75 -12.0237 14 -11.4382 -8.70995 -10.2009 -7.66321 -11.388 -8.61407 -10.1874 -7.82597 -11.3556 -8.59438 -10.1709 -7.67011 -11.4531 -8.67965 -10.1352 -7.69577 -11.4317 -8.67227 -10.1358 -7.68519 -11.4354 -8.67023 -10.1368 -7.68582 -11.4351 -8.67037 -10.135 -7.68463 -11.4224 -8.66073 -10.1176 -7.67145 
7 -12.0237 14 -11.2459 -8.98795 -9.97819 -7.87726 -11.1509 -8.93823 -10.0815 -7.99202 -11.1123 -8.94452 -9.96334 -7.89114 -11.2437 -8.93741 -9.95492 -7.93633 -11.2219 -8.94691 -9.94776 -7.92746 -11.2235 -8.94255 -9.94912 -7.9271 -11.2235 -8.94259 -9.94748 -7.92591 -11.211 -8.93266 -9.93041 -7.91231 
7.25 -12.0237 14 -11.0462 -9.24665 -9.73893 -8.11776 -10.9512 -9.25924 -9.89409 -8.11903 -10.9264 -9.29023 -9.74054 -8.12699 -11.0171 -9.19181 -9.76679 -8.16724 -11.0071 -9.21458 -9.75474 -8.16537 -11.0052 -9.2099 -9.75571 -8.16385 -11.0054 -9.20965 -9.75419 -8.16261 -10.9932 -9.19943 -9.73745 -8.14861 
