t=0 enPsi MaxDimPsi enPhi MaxDimPhi Sz(x,y)Sz(Lx/2,0) 
0 -13.4446 58 -12.3029 58 -0.0965766 0 0.0652797 0 -0.143637 0 0.114811 0 -0.240316 0 0.227065 0 -0.722306 0 1 0 -0.465969 0 0.229393 0 -0.139939 0 0.122025 0 -0.0815163 0 0.0830034 0 -0.058021 0 0.0629854 0 -0.0448128 0 0.0505347 0 -0.036195 0 0.0419724 0 -0.0300009 0 0.0356511 0 -0.0251933 0 0.030697 0 -0.021183 0 0.026574 0 -0.0175578 0 0.0228821 0 -0.0139142 0 0.0191559 0 -0.00955969 0 0.0146635 0 
0.25 -12.2998 47 -0.0918628 -0.0297442 0.0621358 0.019596 -0.136865 -0.0435128 0.109624 0.0327561 -0.23199 -0.0683708 0.21891 0.0577646 -0.711564 -0.059628 0.988369 0.0534344 -0.456906 -0.033317 0.221016 0.0583913 -0.134797 -0.0384274 0.116509 0.034393 -0.0776829 -0.0233342 0.0790038 0.0244019 -0.0552161 -0.0171003 0.0598975 0.0188207 -0.0426092 -0.0133267 0.0480221 0.015195 -0.0344034 -0.0108075 0.0398696 0.01266 -0.0285087 -0.00897557 0.0338573 0.0107756 -0.0239351 -0.00754448 0.0291488 0.00929353 -0.0201217 -0.00634619 0.0252313 0.00805941 -0.0166745 -0.00526037 0.0217237 0.00696066 -0.0132113 -0.00416709 0.0181954 0.00576276 -0.00906987 -0.00284915 0.0139138 0.00444561 
0.5 -12.2908 47 -0.0781201 -0.0567523 0.0529607 0.0374033 -0.117059 -0.0833856 0.0944509 0.0626807 -0.207581 -0.132611 0.194969 0.112172 -0.680025 -0.115924 0.954181 0.10393 -0.430333 -0.0638801 0.196435 0.113289 -0.119789 -0.0740895 0.1004 0.0657025 -0.0665107 -0.0445134 0.067374 0.0464387 -0.0470816 -0.0325068 0.0509359 0.0357618 -0.0362389 -0.025304 0.0407515 0.0288382 -0.0292204 -0.0205056 0.0337921 0.0240128 -0.0241945 -0.0170234 0.0286738 0.0204326 -0.020303 -0.0143056 0.024672 0.0176196 -0.0170624 -0.0120309 0.0213462 0.0152776 -0.0141374 -0.00996935 0.0183728 0.0131957 -0.0112056 -0.00789736 0.015432 0.0109253 -0.00769739 -0.00540391 0.0117904 0.00843361 
0.75 -12.2778 47 -0.0565099 -0.0785099 0.0385286 0.0517726 -0.085725 -0.116259 0.0704486 0.0871471 -0.168738 -0.188885 0.156783 0.160086 -0.629675 -0.165754 0.899483 0.148678 -0.388025 -0.0891155 0.157272 0.161434 -0.0961399 -0.104445 0.074993 0.0910835 -0.0489624 -0.0615759 0.0491835 0.0639574 -0.0343986 -0.0446945 0.0369752 0.0491133 -0.0263293 -0.0347197 0.0294484 0.0395357 -0.0211654 -0.0281028 0.0243525 0.0328873 -0.0174937 -0.0233127 0.0206275 0.0279648 -0.0146655 -0.0195822 0.0177253 0.0241041 -0.0123183 -0.0164635 0.0153201 0.0208952 -0.0102054 -0.0136413 0.0131771 0.0180504 -0.00809828 -0.0108097 0.0111473 0.0149529 -0.00557338 -0.00740311 0.00850329 0.0115504 
1 -12.2629 47 -0.0288614 -0.0929117 0.0200585 0.0613324 -0.0452354 -0.139298 0.0394432 0.103939 -0.118074 -0.233906 0.106785 0.198813 -0.563602 -0.206376 0.827444 0.185175 -0.33274 -0.106806 0.106084 0.200043 -0.0657662 -0.127371 0.0423298 0.108164 -0.0265441 -0.0729175 0.0261086 0.075212 -0.0183732 -0.0524265 0.0193782 0.0575097 -0.0138625 -0.0406015 0.0152492 0.0461876 -0.0110505 -0.0328051 0.0125143 0.038359 -0.00909042 -0.0271839 0.010548 0.032586 -0.00760164 -0.0228191 0.00903138 0.0280694 -0.00637708 -0.0191776 0.00778113 0.024326 -0.00528061 -0.0158887 0.00667664 0.0210207 -0.0042051 -0.0125994 0.00578647 0.0174341 -0.00291058 -0.00863576 0.00439212 0.0134806 
1.25 -12.248 47 0.00246103 -0.0984455 -0.000886399 0.065088 0.00133764 -0.150425 0.00378445 0.1114 -0.0589734 -0.265184 0.0481063 0.226281 -0.485733 -0.235664 0.742052 0.211402 -0.267983 -0.115294 0.0461566 0.226996 -0.0311309 -0.141343 0.00502126 0.11522 -0.00118165 -0.0774448 0.000280114 0.079006 -0.000544132 -0.0548804 -0.000137737 0.0600421 -8.5599e-05 -0.0423233 -0.000425827 0.0480805 9.44625e-05 -0.034114 -0.000522465 0.0398431 0.000152034 -0.0282277 -0.000533072 0.0337997 0.000158103 -0.0236741 -0.000516859 0.02909 0.000147239 -0.0198864 -0.000495463 0.0252006 0.000127631 -0.0164748 -0.000462356 0.0217889 7.20285e-05 -0.0130801 -0.000104568 0.0181089 1.59738e-05 -0.00897474 -0.000127902 0.0140238 
1.5 -12.2348 47 0.034753 -0.0943129 -0.0225079 0.0625119 0.0504667 -0.148469 -0.0338221 0.108564 0.00466589 -0.281183 -0.0156382 0.241192 -0.400515 -0.252302 0.647805 0.226033 -0.197709 -0.113644 -0.018732 0.240992 0.00497274 -0.145557 -0.0339505 0.111312 0.0249604 -0.0746704 -0.025896 0.0748107 0.0173699 -0.0517353 -0.0196464 0.0563698 0.0136221 -0.0396715 -0.0159982 0.0449722 0.0111342 -0.0318747 -0.0134269 0.0371546 0.00928451 -0.0263252 -0.0114753 0.0314577 0.0078164 -0.0220528 -0.0099338 0.0270431 0.00658226 -0.0185116 -0.00865364 0.0234138 0.00546036 -0.0153365 -0.00750321 0.020265 0.0042942 -0.0122015 -0.00592267 0.016902 0.00290823 -0.00838476 -0.00459776 0.0131203 
1.75 -12.2241 47 0.0651868 -0.0804906 -0.0429183 0.0535954 0.0984399 -0.133252 -0.0705178 0.0952275 0.0687203 -0.281407 -0.0805982 0.243115 -0.312601 -0.2559 0.549417 0.228592 -0.126043 -0.101745 -0.0845764 0.241649 0.0396504 -0.139978 -0.0714715 0.096369 0.0496686 -0.0647507 -0.0499472 0.0628236 0.0336385 -0.043186 -0.0372018 0.0467463 0.0258782 -0.0328534 -0.029881 0.0371155 0.0209483 -0.0262799 -0.0248741 0.0305343 0.0173714 -0.0216459 -0.0211454 0.0257794 0.014586 -0.0181043 -0.0182391 0.0221233 0.0122647 -0.0151825 -0.0158448 0.0191394 0.010173 -0.0125788 -0.0137163 0.0165985 0.00803012 -0.0100441 -0.011069 0.0139334 0.00547193 -0.00692004 -0.00855734 0.0108634 
2 -12.2161 49 0.0910218 -0.0577377 -0.0602868 0.0388466 0.141628 -0.105599 -0.103508 0.0719647 0.129132 -0.266426 -0.142956 0.232501 -0.226563 -0.247045 0.451528 0.21951 -0.0570111 -0.0803411 -0.147429 0.229517 0.0701332 -0.125345 -0.104547 0.0711844 0.0708635 -0.0484781 -0.0695494 0.0439558 0.0466614 -0.029941 -0.0510244 0.032018 0.0354326 -0.0224961 -0.0406425 0.0252472 0.0285253 -0.0178623 -0.0336791 0.0206297 0.0235755 -0.0146461 -0.0285406 0.0173319 0.0197608 -0.0122137 -0.0245666 0.0148265 0.0166041 -0.0102225 -0.0213192 0.0128092 0.013777 -0.0084681 -0.018459 0.0111589 0.0108961 -0.00681656 -0.0150179 0.0095062 0.00744386 -0.00472154 -0.0116034 0.0074853 
2.25 -12.2106 51 0.109822 -0.0275601 -0.0729774 0.0192439 0.17676 -0.0672864 -0.130267 0.0400587 0.182204 -0.237814 -0.199174 0.210616 -0.146609 -0.227254 0.358463 0.200082 0.00571356 -0.050981 -0.203667 0.205993 0.0940067 -0.103111 -0.130536 0.0373339 0.0867872 -0.0272277 -0.0827302 0.0197458 0.055128 -0.0131689 -0.0596613 0.0135236 0.0412859 -0.00960293 -0.0471452 0.0105221 0.0330614 -0.007474 -0.0389108 0.00842467 0.0272467 -0.00604065 -0.0328822 0.00696282 0.0227988 -0.00498585 -0.0282511 0.00588776 0.0191421 -0.00414199 -0.0245 0.00506019 0.0158906 -0.00343064 -0.021234 0.00449462 0.0125924 -0.00285621 -0.0173618 0.00406802 0.00861874 -0.00202144 -0.0134252 0.0033274 
2.5 -12.2073 53 0.119653 0.00792386 -0.0796694 -0.00382176 0.201175 -0.0208845 -0.148713 0.00142526 0.224866 -0.198 -0.246224 0.179441 -0.0763254 -0.19881 0.274004 0.172355 0.0590503 -0.0158573 -0.250225 0.173222 0.10941 -0.075296 -0.147347 -0.00293443 0.0961604 -0.00281756 -0.0880364 -0.00775 0.0581493 0.00562734 -0.0621279 -0.00699797 0.0427914 0.0045672 -0.0486457 -0.00560016 0.0340589 0.00383834 -0.0399772 -0.00484651 0.027983 0.00329543 -0.0336862 -0.00427122 0.023372 0.00283554 -0.0288859 -0.00377181 0.0196076 0.00242796 -0.0250371 -0.0033042 0.0162884 0.0020149 -0.0217373 -0.00270589 0.0129408 0.00143239 -0.0178513 -0.00182251 0.00887853 0.000904994 -0.0138309 -0.00118322 
