t=0 enPsi MaxDimPsi enPhi MaxDimPhi Sz(x,y)Sz(Lx/2,0) 
0 -9.81701 13 -9.06953 13 -13.2208 0 -11.8276 0 -13.3516 0 -11.4935 0 -13.3362 0 -11.7958 0 -13.193 0 -11.7977 0 -13.1897 0 -11.7973 0 -13.1893 0 -11.7964 0 -13.1872 0 -11.7916 0 -13.1549 0 -11.7733 0 
t enPhi MaxDimPhi Sz(x,y)Sz(Lx/2,0) 
0.25 -9.06953 13 -2.57577 12.9681 -2.30689 11.6014 -2.50676 13.0842 -2.42225 11.2937 -2.50735 13.0688 -2.30077 11.5705 -2.57045 12.9405 -2.29894 11.5716 -2.57015 12.9368 -2.29884 11.5712 -2.57009 12.9365 -2.29866 11.5703 -2.56967 12.9344 -2.29772 11.5656 -2.56336 12.9027 -2.29414 11.5476 
0.5 -9.06953 13 12.2195 5.05234 10.9312 4.52422 12.295 4.92755 10.6979 4.73417 12.2796 4.92909 10.9029 4.51211 12.1926 5.04197 10.9019 4.50973 12.188 5.04179 10.9015 4.50953 12.1877 5.04164 10.9006 4.50919 12.1858 5.04082 10.8961 4.50735 12.1559 5.02845 10.8792 4.50033 
0.75 -9.06953 13 7.33427 -11.0037 6.56651 -9.84145 7.17722 -11.0209 6.83346 -9.71772 7.18035 -11.0058 6.54862 -9.81744 7.31942 -10.9778 6.54761 -9.81435 7.32016 -10.972 6.54733 -9.81377 7.31991 -10.9717 6.54684 -9.81295 7.31872 -10.9699 6.54418 -9.80896 7.30076 -10.943 6.53399 -9.79369 
1 -9.06953 13 -9.36691 -9.33357 -8.37258 -8.35598 -9.32025 -9.17301 -8.37496 -8.63246 -9.30604 -9.17852 -8.35432 -8.33257 -9.34232 -9.31516 -8.35064 -8.33441 -9.33533 -9.31791 -8.34985 -8.3341 -9.33501 -9.31755 -8.34913 -8.3335 -9.33349 -9.31603 -8.34573 -8.33011 -9.31059 -9.29317 -8.33274 -8.31715 
1.25 -9.06953 13 -10.9732 7.37129 -9.82537 6.5802 -10.8373 7.26759 -10.0625 6.70442 -10.8459 7.25545 -9.79665 6.56889 -10.9526 7.34812 -9.80158 6.56689 -10.9584 7.34088 -9.80136 6.5658 -10.958 7.34045 -9.80068 6.56521 -10.9562 7.33925 -9.79669 6.56254 -10.9293 7.32124 -9.78144 6.55232 
1.5 -9.06953 13 5.09254 12.19 4.53329 10.92 4.94921 12.1015 4.75576 11.0758 4.94069 12.1135 4.52966 10.8861 5.071 12.1691 4.53146 10.8928 5.06508 12.1788 4.53003 10.8929 5.06448 12.1783 4.5296 10.8921 5.06363 12.1763 4.52775 10.8877 5.05121 12.1464 4.5207 10.8707 
1.75 -9.06953 13 12.9377 -2.61709 11.5992 -2.31158 12.9098 -2.45834 11.6453 -2.59396 12.9249 -2.45529 11.5603 -2.31568 12.9188 -2.59767 11.5661 -2.32228 12.9321 -2.59519 11.5667 -2.32059 12.9317 -2.59435 11.566 -2.32034 12.9296 -2.59389 11.5612 -2.31938 12.8979 -2.58752 11.5433 -2.31577 
2 -9.06953 14 -0.039009 -13.1881 -0.00212942 -11.8374 0.108624 -13.2234 -0.297935 -11.7633 0.104357 -13.2406 -0.0131667 -11.7936 -0.0227624 -13.1739 -0.0239371 -11.7957 -0.0258426 -13.1895 -0.0221982 -11.7972 -0.024759 -13.1893 -0.0221111 -11.7964 -0.0246994 -13.1872 -0.0220836 -11.7916 -0.0246345 -13.1548 -0.0220475 -11.7732 
2.25 -9.06953 14 -12.9328 -2.54338 -11.6248 -2.30462 -13.0234 -2.65553 -11.439 -2.04248 -13.0406 -2.6425 -11.5767 -2.28831 -12.9257 -2.55466 -11.5729 -2.27564 -12.941 -2.54453 -11.5754 -2.27702 -12.9413 -2.54577 -11.5746 -2.27696 -12.9392 -2.54544 -11.5699 -2.27606 -12.9075 -2.5392 -11.5518 -2.27252 
2.5 -9.06953 14 -5.03111 12.1827 -4.51884 10.9679 -5.08925 12.3122 -4.33077 10.6966 -5.06692 12.3265 -4.49968 10.9169 -5.03489 12.1844 -4.48843 10.9063 -5.0175 12.1961 -4.48891 10.9097 -5.01869 12.1972 -4.48874 10.909 -5.01798 12.1952 -4.48694 10.9046 -5.00568 12.1653 -4.47995 10.8876 
