t=0 enPsi MaxDimPsi enPhi MaxDimPhi Sz(x,y)Sz(Lx/2,0) 
0 -7.936 16 -7.00955 16 -11.2137 0 -10.1809 0 -11.4558 0 -9.65945 0 -11.4 0 -10.1307 0 -11.1866 0 -10.144 0 -11.1755 0 -10.1434 0 -11.173 0 -10.1407 0 -11.1645 0 -10.1344 0 -11.1121 0 -10.1362 0 
t enPhi MaxDimPhi Sz(x,y)Sz(Lx/2,0) 
0.25 -7.00955 14 7.59953 8.24802 6.89535 7.49068 7.83 8.32202 6.41812 7.29555 7.7832 8.29133 6.86169 7.45423 7.58025 8.22776 6.87278 7.46105 7.57167 8.21963 6.8724 7.4605 7.56997 8.21778 6.87057 7.45852 7.56417 8.21148 6.86631 7.4539 7.52872 8.173 6.86753 7.45522 
0.5 -7.00955 14 0.914535 -11.1821 0.840492 -10.1467 0.718012 -11.3233 1.19916 -9.79967 0.740863 -11.2717 0.835998 -10.0989 0.913825 -11.1518 0.831215 -10.1101 0.915603 -11.138 0.830985 -10.1094 0.915368 -11.1355 0.830787 -10.1066 0.91466 -11.1269 0.830274 -10.1004 0.910373 -11.0748 0.830421 -10.1022 
0.75 -7.00955 15 -8.84357 6.91234 -8.03299 6.25365 -8.7007 7.10765 -8.2335 5.82333 -8.69248 7.05103 -7.99541 6.22752 -8.82008 6.88794 -7.99928 6.23861 -8.81254 6.87294 -7.99845 6.23818 -8.81035 6.87128 -7.99633 6.23644 -8.80358 6.86601 -7.99137 6.23256 -8.76232 6.83384 -7.99279 6.23367 
1 -7.00955 15 11.0813 1.80983 10.0382 1.67505 11.0075 1.57933 10.079 2.12048 10.9706 1.6243 9.99626 1.66184 11.0431 1.8139 10.0084 1.65651 11.0261 1.82507 10.0073 1.6563 11.0231 1.82459 10.0046 1.65599 11.0146 1.82317 9.9984 1.65497 10.963 1.81463 10.0002 1.65526 
1.25 -7.00955 15 -6.19015 -9.3668 -5.55954 -8.51948 -6.19487 -9.1247 -5.46368 -8.93096 -6.13944 -9.1457 -5.54616 -8.47763 -6.15274 -9.34383 -5.56299 -8.48341 -6.12859 -9.34651 -5.56204 -8.48254 -6.12642 -9.34373 -5.56038 -8.48039 -6.12169 -9.3365 -5.55691 -8.47512 -6.093 -9.29274 -5.5579 -8.47662 
1.5 -7.00955 15 -2.67489 10.8959 -2.5135 9.85655 -2.58987 10.669 -2.71832 10.2071 -2.64989 10.6608 -2.4846 9.81925 -2.69444 10.8499 -2.46987 9.8393 -2.7216 10.8408 -2.47045 9.83799 -2.72153 10.8366 -2.47004 9.83534 -2.71942 10.8282 -2.46853 9.82921 -2.70668 10.7775 -2.46897 9.83095 
1.75 -7.00955 16 9.80256 -5.42243 8.96779 -4.81542 9.64474 -5.23843 9.26172 -5.08878 9.6957 -5.20277 8.91344 -4.81651 9.79227 -5.36663 8.90935 -4.85006 9.8171 -5.34431 8.90958 -4.84847 9.81431 -5.34045 8.90741 -4.84696 9.80665 -5.33622 8.90189 -4.84391 9.76067 -5.3112 8.90346 -4.84476 
2 -7.00955 16 -10.6086 -3.51579 -9.62903 -3.35772 -10.3958 -3.63175 -9.99789 -3.18172 -10.4271 -3.68792 -9.58795 -3.30746 -10.5657 -3.56328 -9.60252 -3.266 -10.5824 -3.59797 -9.60249 -3.26801 -10.5774 -3.60011 -9.59993 -3.26747 -10.569 -3.5974 -9.59394 -3.26549 -10.5195 -3.58053 -9.59563 -3.26608 
2.25 -7.00955 18 4.59002 10.1534 4.05603 9.39048 4.34965 10.183 4.4775 9.34129 4.3547 10.2499 4.06484 9.31345 4.52163 10.1754 4.10286 9.27396 4.52484 10.2193 4.10235 9.27675 4.51874 10.2189 4.10096 9.27454 4.51488 10.2109 4.09834 9.26881 4.4937 10.163 4.09905 9.27045 
2.5 -7.00955 20 4.3548 -10.2178 4.17137 -9.38327 4.58793 -10.1538 3.74138 -9.48967 4.6118 -10.2204 4.10263 -9.32406 4.4336 -10.2026 4.04174 -9.2987 4.4482 -10.2504 4.04347 -9.30251 4.45426 -10.2472 4.04292 -9.29999 4.45117 -10.2388 4.0405 -9.29417 4.43032 -10.1908 4.04123 -9.2958 
2.75 -7.00955 21 -10.4449 3.68395 -9.7572 3.32468 -10.6338 3.53403 -9.38552 3.59469 -10.6854 3.58872 -9.6542 3.32419 -10.5148 3.62837 -9.57722 3.32438 -10.5494 3.67282 -9.58134 3.32884 -10.5545 3.66687 -9.5793 3.32741 -10.5464 3.66322 -9.57341 3.32522 -10.497 3.64598 -9.57511 3.32579 
3 -7.00955 22 9.74922 5.21207 9.10153 4.89882 9.86126 5.42488 8.86155 4.49507 9.93514 5.39327 9.0132 4.82844 9.79078 5.30213 8.93219 4.79514 9.8446 5.26949 8.93975 4.79137 9.84793 5.27808 8.93752 4.79115 9.83977 5.27499 8.93192 4.78834 9.79356 5.25031 8.93348 4.78921 
3.25 -7.00955 22 -2.72417 -10.7103 -2.62016 -10.0056 -2.73827 -10.9499 -2.5652 -9.53744 -2.82416 -10.9505 -2.59163 -9.88965 -2.72144 -10.8201 -2.52157 -9.82178 -2.79001 -10.8076 -2.5328 -9.82088 -2.79042 -10.8187 -2.53152 -9.81962 -2.78695 -10.8111 -2.52976 -9.81365 -2.77375 -10.7604 -2.53017 -9.81539 
3.5 -7.00955 24 -6.08132 9.24693 -5.52362 8.72044 -6.16934 9.47016 -5.38301 8.27895 -6.08591 9.50737 -5.47633 8.60868 -6.13704 9.35477 -5.52069 8.51155 -6.06187 9.36886 -5.50698 8.51599 -6.066 9.38183 -5.5071 8.51494 -6.06329 9.37457 -5.50397 8.50963 -6.03501 9.3305 -5.50498 8.5111 
3.75 -7.00955 25 10.9627 -1.75785 10.1019 -1.8829 11.1379 -1.92261 9.80383 -1.5511 11.0733 -1.99384 10.0004 -1.82207 11.0696 -1.83797 10.0074 -1.70702 10.9988 -1.88159 9.99392 -1.7186 11.0093 -1.89468 9.99384 -1.71864 11.003 -1.89198 9.9879 -1.71731 10.9515 -1.88287 9.98969 -1.71755 
