t=0 enPsi MaxDimPsi enPhi MaxDimPhi Sz(x,y)Sz(Lx/2,0) 
0 -40.029 13 -39.2888 13 -53.3761 0 -51.9898 0 -53.3577 0 -51.9573 0 -53.3529 0 -51.9552 0 -53.352 0 -51.9549 0 -53.3519 0 -51.955 0 -53.352 0 -51.9552 0 -53.3553 0 -51.9533 0 -53.5004 0 -51.6534 0 -53.5004 0 -51.9533 0 -53.3553 0 -51.9552 0 -53.352 0 -51.955 0 -53.3519 0 -51.9549 0 -53.3519 0 -51.9549 0 -53.3519 0 -51.9549 0 -53.3519 0 -51.9549 0 -53.3519 0 -51.9549 0 -53.3519 0 -51.9549 0 -53.3519 0 -51.9549 0 -53.3519 0 -51.9549 0 -53.3519 0 -51.9549 0 -53.3519 0 -51.9549 0 -53.3519 0 -51.9549 0 -53.3519 0 -51.9549 0 -53.3519 0 -51.9549 0 -53.3519 0 -51.9549 0 -53.3519 0 -51.9549 0 -53.3519 0 -51.9549 0 -53.3519 0 -51.9549 0 -53.3519 0 -51.9548 0 -53.3517 0 -51.9539 0 -53.3495 0 -51.9491 0 -53.3171 0 -51.9307 0 
t enPhi MaxDimPhi Sz(x,y)Sz(Lx/2,0) 
0.25 -39.2888 13 -21.074 -49.0398 -20.5266 -47.766 -21.0667 -49.0228 -20.5138 -47.7362 -21.0648 -49.0184 -20.513 -47.7342 -21.0645 -49.0176 -20.5129 -47.734 -21.0645 -49.0175 -20.5129 -47.7341 -21.0645 -49.0176 -20.513 -47.7343 -21.0663 -49.0208 -20.5109 -47.7345 -21.1926 -49.092 -20.2565 -47.5764 -21.1926 -49.092 -20.5109 -47.7345 -21.0663 -49.0208 -20.513 -47.7343 -21.0645 -49.0176 -20.5129 -47.7341 -21.0645 -49.0175 -20.5129 -47.734 -21.0645 -49.0175 -20.5129 -47.734 -21.0645 -49.0175 -20.5129 -47.734 -21.0645 -49.0175 -20.5129 -47.734 -21.0645 -49.0175 -20.5129 -47.734 -21.0645 -49.0175 -20.5129 -47.734 -21.0645 -49.0175 -20.5129 -47.734 -21.0645 -49.0175 -20.5129 -47.734 -21.0645 -49.0175 -20.5129 -47.734 -21.0645 -49.0175 -20.5129 -47.734 -21.0645 -49.0175 -20.5129 -47.734 -21.0645 -49.0175 -20.5129 -47.734 -21.0645 -49.0175 -20.5129 -47.734 -21.0645 -49.0175 -20.5129 -47.734 -21.0645 -49.0175 -20.5129 -47.734 -21.0645 -49.0175 -20.5129 -47.734 -21.0645 -49.0175 -20.5129 -47.734 -21.0644 -49.0175 -20.5128 -47.7339 -21.0643 -49.0173 -20.5125 -47.7331 -21.0635 -49.0153 -20.5106 -47.7287 -21.0507 -48.9855 -20.5033 -47.7118 
0.5 -39.2888 13 36.7352 -38.7238 35.7811 -37.718 36.7225 -38.7105 35.7587 -37.6945 36.7192 -38.707 35.7573 -37.6929 36.7186 -38.7063 35.7571 -37.6928 36.7186 -38.7063 35.7571 -37.6928 36.7186 -38.7063 35.7574 -37.6931 36.7205 -38.7106 35.76 -37.6933 36.6457 -38.8346 35.8921 -37.4254 36.6457 -38.8346 35.76 -37.6933 36.7205 -38.7106 35.7574 -37.6931 36.7186 -38.7063 35.7571 -37.6928 36.7186 -38.7063 35.7571 -37.6928 36.7186 -38.7063 35.7571 -37.6927 36.7186 -38.7063 35.7571 -37.6927 36.7186 -38.7063 35.7571 -37.6927 36.7186 -38.7063 35.7571 -37.6927 36.7186 -38.7063 35.7571 -37.6927 36.7186 -38.7063 35.7571 -37.6927 36.7186 -38.7063 35.7571 -37.6927 36.7186 -38.7063 35.7571 -37.6927 36.7186 -38.7063 35.7571 -37.6927 36.7186 -38.7063 35.7571 -37.6927 36.7186 -38.7063 35.7571 -37.6927 36.7186 -38.7063 35.7571 -37.6927 36.7186 -38.7063 35.7571 -37.6927 36.7186 -38.7063 35.7571 -37.6927 36.7186 -38.7063 35.7571 -37.6927 36.7186 -38.7063 35.7571 -37.6927 36.7185 -38.7062 35.757 -37.6927 36.7184 -38.7061 35.7564 -37.692 36.7169 -38.7045 35.7531 -37.6886 36.6946 -38.681 35.7404 -37.6752 
0.75 -39.2888 13 50.0817 18.4618 48.7809 17.9823 50.0644 18.4554 48.7504 17.9711 50.0599 18.4538 48.7484 17.9703 50.059 18.4535 48.7482 17.9702 50.059 18.4534 48.7483 17.9702 50.0591 18.4535 48.7488 17.9703 50.0647 18.4514 48.7522 17.9705 50.0609 18.307 48.7228 18.2662 50.0609 18.307 48.7522 17.9705 50.0647 18.4514 48.7488 17.9703 50.0591 18.4535 48.7483 17.9702 50.059 18.4534 48.7482 17.9702 50.059 18.4534 48.7482 17.9702 50.0589 18.4534 48.7482 17.9702 50.0589 18.4534 48.7482 17.9702 50.0589 18.4534 48.7482 17.9702 50.0589 18.4534 48.7482 17.9702 50.0589 18.4534 48.7482 17.9702 50.0589 18.4534 48.7482 17.9702 50.0589 18.4534 48.7482 17.9702 50.0589 18.4534 48.7482 17.9702 50.0589 18.4534 48.7482 17.9702 50.0589 18.4534 48.7482 17.9702 50.0589 18.4534 48.7482 17.9702 50.0589 18.4534 48.7482 17.9702 50.0589 18.4534 48.7482 17.9702 50.0589 18.4534 48.7482 17.9702 50.0589 18.4534 48.7481 17.9702 50.0589 18.4534 48.7481 17.9702 50.0587 18.4533 48.7472 17.9699 50.0567 18.4526 48.7427 17.9682 50.0262 18.4414 48.7254 17.9619 
1 -39.2888 13 2.81135 53.302 2.73833 51.9176 2.81038 53.2836 2.73662 51.8852 2.81013 53.2788 2.73651 51.883 2.81008 53.278 2.7365 51.8828 2.81008 53.2779 2.73659 51.8829 2.81007 53.2781 2.73697 51.8835 2.81724 53.2808 2.74129 51.8848 2.88538 53.1539 2.56088 52.1185 2.88538 53.1539 2.74129 51.8848 2.81724 53.2808 2.73697 51.8835 2.81007 53.2781 2.73659 51.8829 2.81008 53.2779 2.7365 51.8828 2.81008 53.2779 2.7365 51.8828 2.81008 53.2779 2.7365 51.8828 2.81008 53.2779 2.7365 51.8828 2.81008 53.2779 2.7365 51.8828 2.81008 53.2779 2.7365 51.8828 2.81008 53.2779 2.7365 51.8828 2.81008 53.2779 2.7365 51.8828 2.81008 53.2779 2.7365 51.8828 2.81008 53.2779 2.7365 51.8828 2.81008 53.2779 2.7365 51.8828 2.81008 53.2779 2.7365 51.8828 2.81008 53.2779 2.7365 51.8828 2.81008 53.2779 2.7365 51.8828 2.81008 53.2779 2.7365 51.8828 2.81008 53.2779 2.7365 51.8828 2.81008 53.2779 2.7365 51.8828 2.81008 53.2778 2.73649 51.8827 2.81007 53.2776 2.73645 51.8818 2.80995 53.2755 2.73619 51.877 2.80824 53.243 2.73522 51.8586 
1.25 -39.2888 13 -47.8617 23.6277 -46.6186 23.014 -47.8452 23.6196 -46.5895 22.9996 -47.8409 23.6174 -46.5875 22.9987 -47.8401 23.617 -46.5873 22.9986 -47.84 23.617 -46.5873 22.9987 -47.8403 23.6173 -46.5876 22.9997 -47.8354 23.6255 -46.5828 23.003 -47.7133 23.5495 -46.8575 23.1045 -47.7133 23.5495 -46.5828 23.003 -47.8354 23.6255 -46.5876 22.9997 -47.8403 23.6173 -46.5873 22.9987 -47.84 23.617 -46.5873 22.9986 -47.84 23.617 -46.5873 22.9986 -47.84 23.617 -46.5873 22.9986 -47.84 23.617 -46.5873 22.9986 -47.84 23.617 -46.5873 22.9986 -47.84 23.617 -46.5873 22.9986 -47.84 23.617 -46.5873 22.9986 -47.84 23.617 -46.5873 22.9986 -47.84 23.617 -46.5873 22.9986 -47.84 23.617 -46.5873 22.9986 -47.84 23.617 -46.5873 22.9986 -47.84 23.617 -46.5873 22.9986 -47.84 23.617 -46.5873 22.9986 -47.84 23.617 -46.5873 22.9986 -47.84 23.617 -46.5873 22.9986 -47.84 23.617 -46.5873 22.9986 -47.84 23.617 -46.5873 22.9986 -47.84 23.617 -46.5872 22.9985 -47.8398 23.6169 -46.5864 22.9982 -47.8378 23.6159 -46.5821 22.996 -47.8087 23.6016 -46.5656 22.9879 
1.5 -39.2888 13 -40.6049 -34.6446 -39.5503 -33.7448 -40.5909 -34.6327 -39.5256 -33.7237 -40.5873 -34.6295 -39.524 -33.7223 -40.5866 -34.629 -39.5238 -33.7222 -40.5866 -34.6289 -39.5239 -33.7221 -40.5872 -34.6289 -39.5251 -33.7213 -40.5883 -34.6174 -39.521 -33.7154 -40.4449 -34.6218 -39.8051 -33.7749 -40.4449 -34.6218 -39.521 -33.7154 -40.5883 -34.6174 -39.5251 -33.7213 -40.5872 -34.6289 -39.5239 -33.722 -40.5866 -34.6289 -39.5238 -33.7221 -40.5865 -34.6289 -39.5238 -33.7221 -40.5865 -34.6289 -39.5238 -33.7221 -40.5865 -34.6289 -39.5238 -33.7221 -40.5865 -34.6289 -39.5238 -33.7221 -40.5865 -34.6289 -39.5238 -33.7221 -40.5865 -34.6289 -39.5238 -33.7221 -40.5865 -34.6289 -39.5238 -33.7221 -40.5865 -34.6289 -39.5238 -33.7221 -40.5865 -34.6289 -39.5238 -33.7221 -40.5865 -34.6289 -39.5238 -33.7221 -40.5865 -34.6289 -39.5238 -33.7221 -40.5865 -34.6289 -39.5238 -33.7221 -40.5865 -34.6289 -39.5238 -33.7221 -40.5865 -34.6289 -39.5238 -33.7221 -40.5865 -34.6289 -39.5238 -33.7221 -40.5865 -34.6289 -39.5238 -33.7221 -40.5865 -34.6289 -39.5237 -33.7221 -40.5863 -34.6287 -39.523 -33.7215 -40.5847 -34.6273 -39.5194 -33.7184 -40.56 -34.6063 -39.5054 -33.7064 
1.75 -39.2888 13 15.7983 -50.9845 15.388 -49.6603 15.7929 -50.967 15.3784 -49.6293 15.7915 -50.9624 15.3778 -49.6273 15.7912 -50.9615 15.3777 -49.627 15.7912 -50.9615 15.3776 -49.627 15.7905 -50.962 15.3757 -49.6272 15.7815 -50.9515 15.3775 -49.6187 15.9074 -50.8831 15.1706 -49.8184 15.9074 -50.8831 15.3775 -49.6187 15.7815 -50.9515 15.3757 -49.6272 15.7905 -50.962 15.3776 -49.627 15.7912 -50.9615 15.3777 -49.627 15.7912 -50.9614 15.3777 -49.627 15.7912 -50.9614 15.3777 -49.627 15.7912 -50.9614 15.3777 -49.627 15.7912 -50.9614 15.3777 -49.627 15.7912 -50.9614 15.3777 -49.627 15.7912 -50.9614 15.3777 -49.627 15.7912 -50.9614 15.3777 -49.627 15.7912 -50.9614 15.3777 -49.627 15.7912 -50.9614 15.3777 -49.627 15.7912 -50.9614 15.3777 -49.627 15.7912 -50.9614 15.3777 -49.627 15.7912 -50.9614 15.3777 -49.627 15.7912 -50.9614 15.3777 -49.627 15.7912 -50.9614 15.3777 -49.627 15.7912 -50.9614 15.3777 -49.627 15.7912 -50.9614 15.3777 -49.627 15.7912 -50.9614 15.3777 -49.6269 15.7911 -50.9612 15.3774 -49.6261 15.7905 -50.9591 15.376 -49.6215 15.7809 -50.9281 15.3705 -49.6039 
2 -39.2888 13 53.08 -5.61491 51.7013 -5.46907 53.0617 -5.61297 51.669 -5.46565 53.0569 -5.61246 51.6669 -5.46543 53.056 -5.61238 51.6667 -5.46542 53.056 -5.61243 51.6666 -5.46552 53.0557 -5.61352 51.6649 -5.4672 53.0401 -5.60928 51.6625 -5.45714 53.1139 -5.48642 51.5947 -5.73361 53.1139 -5.48642 51.6625 -5.45714 53.0401 -5.60928 51.6649 -5.4672 53.0557 -5.61353 51.6666 -5.46551 53.0559 -5.61243 51.6666 -5.46542 53.0559 -5.61237 51.6666 -5.4654 53.0559 -5.61236 51.6666 -5.4654 53.0559 -5.61236 51.6666 -5.4654 53.0559 -5.61236 51.6666 -5.4654 53.0559 -5.61236 51.6666 -5.4654 53.0559 -5.61236 51.6666 -5.4654 53.0559 -5.61236 51.6666 -5.4654 53.0559 -5.61236 51.6666 -5.4654 53.0559 -5.61236 51.6666 -5.4654 53.0559 -5.61236 51.6666 -5.4654 53.0559 -5.61236 51.6666 -5.4654 53.0559 -5.61236 51.6666 -5.4654 53.0559 -5.61236 51.6666 -5.4654 53.0559 -5.61236 51.6666 -5.4654 53.0559 -5.61236 51.6666 -5.4654 53.0559 -5.61236 51.6666 -5.4654 53.0559 -5.61236 51.6665 -5.46539 53.0557 -5.61233 51.6657 -5.4653 53.0535 -5.61211 51.6609 -5.46479 53.0212 -5.60869 51.6426 -5.46285 
2.25 -39.2888 14 26.1158 46.5508 25.4375 45.3417 26.1068 46.5347 25.4216 45.3134 26.1045 46.5305 25.4206 45.3115 26.104 46.5298 25.4205 45.3113 26.1041 46.5297 25.4205 45.3112 26.1047 46.5283 25.4201 45.3082 26.087 46.5224 25.4124 45.3174 26.0878 46.6659 25.5018 45.0502 26.0878 46.6659 25.4124 45.3174 26.087 46.5224 25.4201 45.3082 26.1047 46.5283 25.4205 45.3112 26.1041 46.5296 25.4205 45.3113 26.104 46.5297 25.4205 45.3113 26.104 46.5297 25.4205 45.3113 26.104 46.5297 25.4205 45.3113 26.104 46.5297 25.4205 45.3113 26.104 46.5297 25.4205 45.3113 26.104 46.5297 25.4205 45.3113 26.104 46.5297 25.4205 45.3113 26.104 46.5297 25.4205 45.3113 26.104 46.5297 25.4205 45.3113 26.104 46.5297 25.4205 45.3113 26.104 46.5297 25.4205 45.3113 26.104 46.5297 25.4205 45.3113 26.104 46.5297 25.4205 45.3113 26.104 46.5297 25.4205 45.3113 26.104 46.5297 25.4205 45.3113 26.104 46.5297 25.4204 45.3113 26.104 46.5297 25.4204 45.3112 26.1039 46.5295 25.42 45.3105 26.1028 46.5276 25.4176 45.3063 26.0869 46.4993 25.4086 45.2902 
2.5 -39.2888 15 -32.4578 42.3734 -31.6148 41.2728 -32.4466 42.3587 -31.5951 41.247 -32.4437 42.3549 -31.5938 41.2453 -32.4432 42.3542 -31.5936 41.2451 -32.443 42.3542 -31.5934 41.2451 -32.4414 42.3533 -31.5917 41.2418 -32.4545 42.3368 -31.6043 41.2471 -32.5276 42.4606 -31.3883 41.0709 -32.5276 42.4606 -31.6043 41.2471 -32.4545 42.3368 -31.5917 41.2418 -32.4414 42.3533 -31.5934 41.2451 -32.443 42.3542 -31.5936 41.2451 -32.4431 42.3541 -31.5936 41.2451 -32.4431 42.3541 -31.5936 41.2451 -32.4431 42.3541 -31.5936 41.2451 -32.4431 42.3541 -31.5936 41.2451 -32.4431 42.3541 -31.5936 41.2451 -32.4431 42.3541 -31.5936 41.2451 -32.4431 42.3541 -31.5936 41.2451 -32.4431 42.3541 -31.5936 41.2451 -32.4431 42.3541 -31.5936 41.2451 -32.4431 42.3541 -31.5936 41.2451 -32.4431 42.3541 -31.5936 41.2451 -32.4431 42.3541 -31.5936 41.2451 -32.4431 42.3541 -31.5936 41.2451 -32.4431 42.3541 -31.5936 41.2451 -32.4431 42.3541 -31.5936 41.2451 -32.4431 42.3541 -31.5936 41.2451 -32.4431 42.3541 -31.5935 41.245 -32.443 42.3539 -31.593 41.2443 -32.4417 42.3522 -31.5901 41.2405 -32.4219 42.3265 -31.5789 41.2259 
