time energy SvN bondDim localEnergy 
0 -11.0234 0.11481 2 4 8 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 8 4 2 -0.395535 -0.341912 -0.354894 -0.351891 -0.352886 -0.352652 -0.352706 -0.352693 -0.352696 -0.352695 -0.352695 -0.352695 -0.352697 -0.352687 -0.352723 -0.352772 -0.352724 -0.352687 -0.352696 -0.352695 -0.352695 -0.352695 -0.352696 -0.352691 -0.352713 -0.352625 -0.353009 -0.351512 -0.359059 -0.33552 -0.420514 
0.25 -11.028 0.126014 2 4 8 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 8 4 2 -0.395535 -0.341912 -0.354894 -0.351891 -0.352886 -0.352652 -0.352706 -0.352693 -0.352696 -0.352696 -0.352706 -0.352703 -0.352697 -0.352264 -0.354462 -0.354847 -0.354533 -0.352196 -0.352652 -0.352693 -0.352695 -0.352695 -0.352696 -0.352691 -0.352713 -0.352625 -0.353009 -0.351512 -0.359059 -0.33552 -0.420514 
0.5 -11.036 0.186829 2 4 8 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 8 4 2 -0.395535 -0.341913 -0.354894 -0.351891 -0.352886 -0.352652 -0.352706 -0.352693 -0.352704 -0.352725 -0.352774 -0.352439 -0.352786 -0.35275 -0.356161 -0.359086 -0.356438 -0.352597 -0.352441 -0.352233 -0.352674 -0.352693 -0.352696 -0.352691 -0.352713 -0.352625 -0.353009 -0.351512 -0.359059 -0.33552 -0.420514 
0.75 -11.046 0.277969 2 4 8 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 8 4 2 -0.395535 -0.341913 -0.354895 -0.351891 -0.352886 -0.352652 -0.352711 -0.352717 -0.352765 -0.352594 -0.352773 -0.353612 -0.353256 -0.352889 -0.358085 -0.363148 -0.358354 -0.352556 -0.352723 -0.353077 -0.352313 -0.352375 -0.352685 -0.35269 -0.352713 -0.352625 -0.353009 -0.351512 -0.359059 -0.335521 -0.420514 
1 -11.0564 0.375932 2 4 8 10 10 10 10 10 10 10 10 10 11 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 8 4 2 -0.395536 -0.341913 -0.354895 -0.351892 -0.352889 -0.352669 -0.352759 -0.352716 -0.352584 -0.353613 -0.353553 -0.353589 -0.353564 -0.353336 -0.359972 -0.366816 -0.360244 -0.352817 -0.352731 -0.352799 -0.35284 -0.352991 -0.352185 -0.352545 -0.352707 -0.352625 -0.353009 -0.351513 -0.359059 -0.335521 -0.420514 
1.25 -11.0646 0.4709 2 4 8 10 10 10 10 10 10 10 10 11 11 10 11 12 10 11 10 10 10 10 10 10 10 10 10 10 8 4 2 -0.395536 -0.341913 -0.354895 -0.351903 -0.352924 -0.352725 -0.3525 -0.353128 -0.353119 -0.353355 -0.353659 -0.353714 -0.353807 -0.354 -0.361825 -0.36995 -0.36216 -0.353465 -0.352861 -0.352702 -0.352639 -0.352491 -0.352431 -0.352555 -0.352183 -0.352572 -0.353006 -0.351512 -0.359059 -0.335521 -0.420514 
1.5 -11.0726 0.562432 2 4 8 10 10 10 10 10 10 10 10 12 12 12 13 13 12 12 11 12 11 10 10 10 10 10 10 10 8 4 2 -0.395536 -0.34192 -0.354925 -0.351969 -0.352687 -0.352864 -0.353167 -0.353058 -0.353152 -0.353334 -0.35361 -0.35369 -0.354024 -0.354933 -0.363645 -0.372451 -0.36408 -0.354536 -0.353192 -0.352709 -0.352489 -0.35223 -0.352149 -0.352247 -0.352544 -0.352333 -0.352542 -0.35149 -0.359057 -0.33552 -0.420514 
1.75 -11.0826 0.652749 2 4 8 10 10 10 10 10 10 10 12 13 12 13 14 15 13 14 13 13 13 10 10 11 11 10 10 10 8 4 2 -0.39556 -0.34198 -0.354795 -0.351969 -0.353879 -0.353341 -0.353286 -0.353147 -0.353083 -0.35316 -0.35342 -0.353591 -0.354315 -0.356171 -0.365418 -0.374282 -0.36595 -0.35598 -0.353719 -0.352825 -0.352441 -0.35207 -0.351943 -0.352067 -0.352366 -0.352582 -0.353382 -0.351134 -0.358732 -0.335509 -0.420512 
2 -11.0929 0.742675 2 4 8 10 10 10 10 10 10 11 13 15 15 15 17 17 16 15 15 15 13 11 11 12 11 10 10 10 8 4 2 -0.395553 -0.341815 -0.355807 -0.352807 -0.353874 -0.353583 -0.353396 -0.353087 -0.352883 -0.352889 -0.353176 -0.353522 -0.354777 -0.357703 -0.367108 -0.375474 -0.367706 -0.35771 -0.354427 -0.353022 -0.352459 -0.352009 -0.351852 -0.35198 -0.3523 -0.352536 -0.353113 -0.351733 -0.359239 -0.335064 -0.420345 
2.25 -11.1014 0.83153 2 4 8 10 10 10 12 13 11 13 15 18 16 18 19 20 18 18 17 17 14 13 13 13 11 10 10 10 8 4 2 -0.395633 -0.342574 -0.355491 -0.353039 -0.354023 -0.353666 -0.353359 -0.352919 -0.352627 -0.35261 -0.352966 -0.353566 -0.355466 -0.359462 -0.368662 -0.376108 -0.369286 -0.359623 -0.35531 -0.35329 -0.352508 -0.352001 -0.351846 -0.351996 -0.352336 -0.352548 -0.353049 -0.351669 -0.358382 -0.335716 -0.419707 
