time energy SvN bondDim localEnergy 
0 -8.20168 0.114697 2 4 8 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 8 4 2 -0.395535 -0.341912 -0.354894 -0.351891 -0.352886 -0.352652 -0.352706 -0.352693 -0.352696 -0.352695 -0.352695 -0.352695 -0.352695 -0.352695 -0.352696 -0.352691 -0.352713 -0.352625 -0.353009 -0.351512 -0.359059 -0.33552 -0.420514 
0.25 -8.20178 0.114788 2 4 8 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 8 4 2 -0.395535 -0.341912 -0.354894 -0.351891 -0.352886 -0.352652 -0.352706 -0.352693 -0.352696 -0.35269 -0.35272 -0.352756 -0.352721 -0.352689 -0.352696 -0.352691 -0.352713 -0.352625 -0.353009 -0.351512 -0.359059 -0.33552 -0.420514 
0.5 -8.21035 0.138001 2 4 8 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 8 4 2 -0.395535 -0.341913 -0.354894 -0.351891 -0.352886 -0.352652 -0.352729 -0.352706 -0.352773 -0.351386 -0.356194 -0.35689 -0.356347 -0.351233 -0.352682 -0.352688 -0.352712 -0.352625 -0.353009 -0.351512 -0.359059 -0.33552 -0.420514 
0.75 -8.23252 0.208641 2 4 8 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 8 4 2 -0.395535 -0.341913 -0.354895 -0.351891 -0.352887 -0.352652 -0.352803 -0.352735 -0.353099 -0.346941 -0.365936 -0.368106 -0.366583 -0.346221 -0.352715 -0.352661 -0.35271 -0.352624 -0.353009 -0.351512 -0.359059 -0.335521 -0.420514 
1 -8.24872 0.301453 2 4 8 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 8 4 2 -0.395536 -0.341913 -0.354895 -0.351891 -0.352889 -0.352661 -0.352908 -0.352788 -0.352858 -0.343631 -0.368807 -0.385921 -0.370414 -0.3421 -0.35202 -0.352555 -0.352702 -0.352619 -0.35301 -0.351513 -0.359059 -0.335521 -0.420514 
1.25 -8.26926 0.395615 2 4 8 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 8 4 2 -0.395536 -0.341913 -0.354895 -0.351891 -0.352893 -0.352712 -0.353005 -0.35299 -0.349935 -0.348031 -0.369142 -0.403033 -0.37172 -0.345923 -0.348381 -0.352361 -0.352678 -0.352607 -0.353011 -0.351512 -0.359059 -0.335521 -0.420514 
1.5 -8.28703 0.480844 2 4 8 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 8 4 2 -0.395536 -0.341912 -0.354895 -0.351892 -0.352906 -0.352792 -0.353084 -0.352785 -0.346878 -0.349888 -0.372449 -0.417791 -0.375591 -0.347736 -0.344527 -0.351575 -0.352597 -0.352586 -0.35301 -0.351513 -0.359059 -0.33552 -0.420514 
1.75 -8.30688 0.556217 2 4 8 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 8 4 2 -0.395535 -0.341912 -0.354895 -0.351894 -0.352962 -0.352872 -0.353273 -0.349826 -0.350994 -0.349407 -0.376215 -0.429285 -0.379616 -0.347549 -0.348244 -0.347797 -0.352447 -0.352551 -0.353003 -0.351512 -0.359059 -0.33552 -0.420514 
2 -8.32602 0.624649 2 4 8 10 10 10 11 10 10 10 10 10 10 10 10 10 10 10 10 10 8 4 2 -0.395535 -0.341912 -0.354896 -0.351902 -0.353049 -0.35294 -0.353189 -0.346092 -0.352988 -0.353271 -0.380346 -0.436781 -0.383844 -0.351689 -0.350485 -0.343149 -0.351885 -0.35247 -0.352987 -0.35151 -0.35906 -0.33552 -0.420514 
2.25 -8.34474 0.687753 2 4 8 10 10 10 11 10 10 10 10 10 10 10 10 10 10 10 10 10 8 4 2 -0.395535 -0.341912 -0.354899 -0.351953 -0.353136 -0.353131 -0.350434 -0.349346 -0.35012 -0.358876 -0.384883 -0.440038 -0.388331 -0.357573 -0.348387 -0.345875 -0.348447 -0.352317 -0.352955 -0.351502 -0.359061 -0.33552 -0.420514 
