time energy SvN bondDim localEnergy 
0 -9.02832 0.195506 2 4 8 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 8 4 2 -0.474304 -0.352261 -0.397467 -0.381654 -0.38788 -0.385654 -0.386473 -0.386174 -0.386287 -0.386231 -0.386284 -0.386339 -0.386287 -0.386227 -0.386294 -0.386151 -0.386535 -0.385495 -0.388375 -0.380563 -0.402489 -0.34472 -0.498181 
0.25 -9.03021 0.202307 2 4 8 13 12 13 12 12 12 13 13 12 13 12 12 12 11 12 12 13 8 4 2 -0.474304 -0.352261 -0.397467 -0.381654 -0.38788 -0.385655 -0.386479 -0.386179 -0.386246 -0.385953 -0.386962 -0.387529 -0.387006 -0.38591 -0.386223 -0.386148 -0.386535 -0.385494 -0.388375 -0.380563 -0.402489 -0.34472 -0.498181 
0.5 -9.03322 0.238356 2 4 8 13 12 13 12 12 12 13 13 12 13 12 12 12 11 12 12 13 8 4 2 -0.474304 -0.352261 -0.397467 -0.381656 -0.387887 -0.385675 -0.386467 -0.385958 -0.386047 -0.385729 -0.387984 -0.390111 -0.388104 -0.385636 -0.385861 -0.385797 -0.386456 -0.38549 -0.388374 -0.380563 -0.402489 -0.34472 -0.498181 
0.75 -9.03623 0.296777 2 4 8 13 12 13 12 12 12 13 12 12 11 12 12 12 11 12 12 13 8 4 2 -0.474304 -0.352262 -0.397474 -0.381676 -0.387875 -0.385469 -0.386289 -0.385777 -0.385941 -0.385906 -0.38923 -0.392509 -0.389326 -0.385677 -0.385609 -0.385454 -0.38607 -0.385137 -0.388295 -0.380559 -0.402489 -0.34472 -0.498181 
1 -9.03924 0.365227 2 4 8 13 12 13 12 12 12 13 11 13 11 12 11 12 11 12 12 13 8 4 2 -0.474311 -0.352281 -0.397461 -0.381475 -0.387692 -0.385305 -0.386162 -0.385862 -0.386091 -0.386226 -0.390433 -0.394612 -0.390523 -0.385894 -0.385585 -0.385337 -0.38577 -0.384802 -0.3879 -0.380213 -0.402407 -0.344717 -0.498181 
1.25 -9.04226 0.436252 2 4 8 13 12 13 13 13 12 13 12 13 11 11 12 13 11 11 12 13 8 4 2 -0.474292 -0.352111 -0.397248 -0.381358 -0.387551 -0.385401 -0.38623 -0.385894 -0.386236 -0.386701 -0.391582 -0.396339 -0.391701 -0.386366 -0.385679 -0.385258 -0.385663 -0.384694 -0.387575 -0.379937 -0.401931 -0.344422 -0.498088 
1.5 -9.04529 0.507157 2 4 8 13 12 12 13 13 12 13 13 14 12 11 12 13 11 10 12 13 8 4 2 -0.473768 -0.352194 -0.396971 -0.381513 -0.387626 -0.385427 -0.386218 -0.385869 -0.386409 -0.387358 -0.392664 -0.397638 -0.392835 -0.387103 -0.385926 -0.385261 -0.385617 -0.384607 -0.387468 -0.379893 -0.401306 -0.344424 -0.497192 
1.75 -9.04544 0.577541 2 4 8 13 12 12 13 13 12 14 15 15 14 14 13 13 12 11 12 13 8 4 2 -0.47186 -0.352132 -0.396974 -0.38156 -0.387629 -0.385375 -0.386147 -0.385836 -0.386664 -0.388203 -0.393662 -0.398501 -0.393888 -0.388069 -0.386324 -0.385353 -0.385641 -0.384579 -0.38745 -0.379783 -0.400935 -0.344157 -0.494717 
2 -9.04544 0.647277 2 4 8 13 10 13 13 15 14 14 15 17 15 15 15 16 13 12 12 13 8 4 2 -0.470815 -0.351286 -0.39688 -0.381487 -0.38756 -0.385283 -0.386063 -0.385851 -0.387046 -0.389214 -0.394554 -0.398952 -0.394822 -0.389204 -0.386863 -0.385526 -0.385712 -0.384605 -0.387493 -0.379646 -0.400619 -0.343029 -0.492925 
2.25 -9.04544 0.716037 2 4 8 13 13 14 15 16 15 16 19 19 17 17 16 17 15 14 14 13 8 4 2 -0.470493 -0.349892 -0.396553 -0.381316 -0.387438 -0.385194 -0.38601 -0.385963 -0.387581 -0.390342 -0.395319 -0.399052 -0.395607 -0.390432 -0.387534 -0.385783 -0.385814 -0.384669 -0.387537 -0.379515 -0.400177 -0.341451 -0.491766 
2.5 -9.04544 0.783692 2 4 8 14 13 15 16 17 18 20 20 22 20 20 20 19 15 15 15 14 8 4 2 -0.470628 -0.348266 -0.395911 -0.381065 -0.387283 -0.385136 -0.386018 -0.386199 -0.388265 -0.391515 -0.395938 -0.398884 -0.396224 -0.391678 -0.388322 -0.386131 -0.385944 -0.384752 -0.387535 -0.37939 -0.399442 -0.339851 -0.491059 
2.75 -9.04544 0.850538 2 4 8 15 16 18 20 21 22 22 24 24 21 23 23 21 18 18 17 14 8 4 2 -0.470964 -0.346726 -0.394941 -0.380734 -0.387102 -0.385114 -0.3861 -0.386567 -0.389077 -0.392662 -0.396407 -0.398543 -0.396673 -0.392869 -0.389208 -0.386583 -0.386114 -0.384843 -0.387457 -0.379239 -0.398327 -0.338577 -0.49061 
3 -9.04544 0.917018 2 4 8 15 18 21 21 23 24 24 25 26 24 24 24 24 21 21 20 15 8 4 2 -0.471296 -0.345525 -0.393704 -0.3803 -0.386883 -0.38512 -0.386261 -0.38707 -0.389982 -0.393719 -0.396733 -0.398117 -0.396965 -0.393946 -0.390163 -0.387145 -0.386335 -0.384931 -0.387296 -0.379007 -0.39686 -0.33783 -0.49025 
