time energy SvN bondDim localEnergy 
0 -11.0232 0.114697 2 4 8 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 8 4 2 -0.395535 -0.341912 -0.354894 -0.351891 -0.352886 -0.352652 -0.352706 -0.352693 -0.352696 -0.352695 -0.352695 -0.352695 -0.352695 -0.352695 -0.352695 -0.352695 -0.352695 -0.352695 -0.352695 -0.352695 -0.352695 -0.352695 -0.352696 -0.352691 -0.352713 -0.352625 -0.353009 -0.351512 -0.359059 -0.33552 -0.420514 
0.125 -11.0232 0.114697 2 4 8 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 8 4 2 -0.395535 -0.341912 -0.354894 -0.351891 -0.352886 -0.352652 -0.352706 -0.352693 -0.352696 -0.352695 -0.352695 -0.352695 -0.352695 -0.352695 -0.352695 -0.352695 -0.352695 -0.352695 -0.352695 -0.352695 -0.352695 -0.352695 -0.352696 -0.352691 -0.352713 -0.352625 -0.353009 -0.351512 -0.359059 -0.33552 -0.420514 
0.25 -11.0232 0.114698 2 4 8 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 8 4 2 -0.395535 -0.341912 -0.354894 -0.351891 -0.352886 -0.352652 -0.352706 -0.352693 -0.352696 -0.352695 -0.352695 -0.352695 -0.352695 -0.352695 -0.352696 -0.352696 -0.352696 -0.352695 -0.352695 -0.352695 -0.352695 -0.352695 -0.352696 -0.352691 -0.352713 -0.352625 -0.353009 -0.351512 -0.359059 -0.33552 -0.420514 
0.375 -11.0233 0.114713 2 4 8 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 8 4 2 -0.395535 -0.341912 -0.354894 -0.351891 -0.352886 -0.352652 -0.352706 -0.352693 -0.352696 -0.352695 -0.352695 -0.352695 -0.352695 -0.352694 -0.3527 -0.352706 -0.3527 -0.352694 -0.352695 -0.352695 -0.352695 -0.352695 -0.352696 -0.352691 -0.352713 -0.352625 -0.353009 -0.351512 -0.359059 -0.33552 -0.420514 
0.5 -11.0235 0.114888 2 4 8 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 8 4 2 -0.395535 -0.341913 -0.354894 -0.351891 -0.352886 -0.352652 -0.352706 -0.352693 -0.352696 -0.352695 -0.352696 -0.352695 -0.352696 -0.352684 -0.352747 -0.352822 -0.352748 -0.352684 -0.352695 -0.352695 -0.352695 -0.352695 -0.352696 -0.352691 -0.352713 -0.352625 -0.353009 -0.351512 -0.359059 -0.33552 -0.420514 
0.625 -11.0252 0.116713 2 4 8 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 8 4 2 -0.395535 -0.341913 -0.354895 -0.351891 -0.352886 -0.352652 -0.352706 -0.352693 -0.352696 -0.352695 -0.352697 -0.352696 -0.352702 -0.352581 -0.353197 -0.353865 -0.35321 -0.352572 -0.352694 -0.352695 -0.352695 -0.352695 -0.352697 -0.352691 -0.352713 -0.352625 -0.353009 -0.351512 -0.359059 -0.33552 -0.420514 
0.75 -11.0299 0.125877 2 4 8 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 8 4 2 -0.395535 -0.341913 -0.354895 -0.351891 -0.352886 -0.352652 -0.352706 -0.352693 -0.352696 -0.352695 -0.352706 -0.352701 -0.352733 -0.352068 -0.354779 -0.35639 -0.354853 -0.352004 -0.352689 -0.352694 -0.352695 -0.352695 -0.352697 -0.352691 -0.352713 -0.352625 -0.353009 -0.351512 -0.359059 -0.335521 -0.420514 
0.875 -11.0369 0.147501 2 4 8 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 8 4 2 -0.395535 -0.341913 -0.354895 -0.351891 -0.352886 -0.352652 -0.352706 -0.352693 -0.352696 -0.352696 -0.352727 -0.352712 -0.352813 -0.350819 -0.357828 -0.359667 -0.358047 -0.350604 -0.352682 -0.35269 -0.352695 -0.352695 -0.352697 -0.352691 -0.352713 -0.352625 -0.353009 -0.351513 -0.359059 -0.335521 -0.420514 
1 -11.0472 0.18062 2 4 8 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 8 4 2 -0.395536 -0.341913 -0.354895 -0.351891 -0.352886 -0.352652 -0.352706 -0.352693 -0.352696 -0.352695 -0.352762 -0.352726 -0.35296 -0.348775 -0.36239 -0.364774 -0.362838 -0.348301 -0.352695 -0.352679 -0.352694 -0.352695 -0.352697 -0.352691 -0.352713 -0.352625 -0.353009 -0.351513 -0.359059 -0.335521 -0.420514 
1.125 -11.0604 0.221626 2 4 8 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 8 4 2 -0.395536 -0.341913 -0.354895 -0.351891 -0.352886 -0.352652 -0.352706 -0.352693 -0.352697 -0.352694 -0.352807 -0.352737 -0.353192 -0.346035 -0.36789 -0.372168 -0.368633 -0.345199 -0.352756 -0.352655 -0.352692 -0.352693 -0.352697 -0.352691 -0.352713 -0.352625 -0.353009 -0.351513 -0.359059 -0.335521 -0.420514 
1.25 -11.0753 0.266995 2 4 8 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 8 4 2 -0.395536 -0.341913 -0.354895 -0.351891 -0.352886 -0.352652 -0.352706 -0.352693 -0.352698 -0.352691 -0.352859 -0.352739 -0.353525 -0.342776 -0.373485 -0.382052 -0.374562 -0.341478 -0.352902 -0.352612 -0.352689 -0.352691 -0.352697 -0.352691 -0.352713 -0.352625 -0.353009 -0.351512 -0.359059 -0.335521 -0.420514 
1.375 -11.0906 0.313834 2 4 8 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 8 4 2 -0.395536 -0.341913 -0.354895 -0.351891 -0.352886 -0.352652 -0.352706 -0.352693 -0.352699 -0.352686 -0.352915 -0.352722 -0.35397 -0.339245 -0.378221 -0.394545 -0.379642 -0.33739 -0.353167 -0.352542 -0.352686 -0.352688 -0.352698 -0.352691 -0.352713 -0.352625 -0.353009 -0.351512 -0.359059 -0.33552 -0.420514 
1.5 -11.1051 0.359932 2 4 8 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 8 4 2 -0.395536 -0.341912 -0.354895 -0.351891 -0.352886 -0.352652 -0.352706 -0.352693 -0.352702 -0.352679 -0.352971 -0.352683 -0.354515 -0.335793 -0.38109 -0.409632 -0.382845 -0.333302 -0.353562 -0.352439 -0.352683 -0.352682 -0.352699 -0.352691 -0.352713 -0.352625 -0.353009 -0.351512 -0.359059 -0.33552 -0.420514 
1.625 -11.117 0.403737 2 4 8 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 8 4 2 -0.395535 -0.341912 -0.354895 -0.351891 -0.352886 -0.352652 -0.352706 -0.352692 -0.352705 -0.35267 -0.353025 -0.352623 -0.355056 -0.333195 -0.380788 -0.426821 -0.382924 -0.330011 -0.354001 -0.352298 -0.352682 -0.352676 -0.352701 -0.35269 -0.352713 -0.352625 -0.353009 -0.351512 -0.359059 -0.33552 -0.420514 
1.75 -11.1243 0.444366 2 4 8 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 8 4 2 -0.395535 -0.341912 -0.354895 -0.351891 -0.352886 -0.352652 -0.352706 -0.352692 -0.352709 -0.352666 -0.353074 -0.352563 -0.355242 -0.332641 -0.376171 -0.444378 -0.378941 -0.328791 -0.354115 -0.352117 -0.352684 -0.352667 -0.352702 -0.35269 -0.352713 -0.352625 -0.353009 -0.351512 -0.359059 -0.33552 -0.420514 
1.875 -11.1318 0.481387 2 4 8 10 10 10 10 10 10 10 10 10 10 10 10 9 10 10 10 10 10 10 10 10 10 10 10 10 8 4 2 -0.395535 -0.341912 -0.354894 -0.351891 -0.352886 -0.352652 -0.352706 -0.352691 -0.352713 -0.352673 -0.353117 -0.35253 -0.354699 -0.334595 -0.370436 -0.460725 -0.373863 -0.330207 -0.353487 -0.351906 -0.352688 -0.352657 -0.352704 -0.35269 -0.352713 -0.352625 -0.353009 -0.351512 -0.359059 -0.33552 -0.420514 
2 -11.1427 0.514594 2 4 8 10 10 10 10 10 10 10 10 10 10 10 10 9 10 10 10 10 10 10 10 10 10 10 10 10 8 4 2 -0.395535 -0.341912 -0.354894 -0.351891 -0.352886 -0.352652 -0.352706 -0.35269 -0.352717 -0.352693 -0.353149 -0.352559 -0.353269 -0.339234 -0.365519 -0.475118 -0.369458 -0.33447 -0.351947 -0.351699 -0.352694 -0.352647 -0.352706 -0.352689 -0.352713 -0.352625 -0.353009 -0.351512 -0.359059 -0.33552 -0.420514 
2.125 -11.1566 0.544015 2 4 8 10 10 10 10 10 10 10 10 10 10 10 10 9 10 10 10 10 10 10 10 10 10 10 10 10 8 4 2 -0.395535 -0.341912 -0.354894 -0.351891 -0.352886 -0.352652 -0.352707 -0.352689 -0.352721 -0.352725 -0.353162 -0.35269 -0.350909 -0.346188 -0.361843 -0.487196 -0.366132 -0.341214 -0.349457 -0.351546 -0.352695 -0.352636 -0.352708 -0.352689 -0.352713 -0.352625 -0.353009 -0.351512 -0.359059 -0.33552 -0.420514 
2.25 -11.1727 0.569867 2 4 8 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 8 4 2 -0.395535 -0.341912 -0.354894 -0.351891 -0.352886 -0.352652 -0.352707 -0.352689 -0.352722 -0.352769 -0.353147 -0.352973 -0.347627 -0.354836 -0.359603 -0.496718 -0.364078 -0.349818 -0.346028 -0.35151 -0.352685 -0.352626 -0.352708 -0.352688 -0.352713 -0.352625 -0.353009 -0.351512 -0.359059 -0.33552 -0.420514 
2.375 -11.1896 0.592437 2 4 8 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 8 4 2 -0.395535 -0.341913 -0.354894 -0.351891 -0.352886 -0.352652 -0.352707 -0.352689 -0.35272 -0.352824 -0.353092 -0.353457 -0.343496 -0.364433 -0.358928 -0.50354 -0.363433 -0.35953 -0.341731 -0.351658 -0.352654 -0.352618 -0.352706 -0.352688 -0.352714 -0.352625 -0.353009 -0.351512 -0.359059 -0.33552 -0.420514 
2.5 -11.2063 0.611965 2 4 8 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 8 4 2 -0.395535 -0.341913 -0.354894 -0.351891 -0.352886 -0.352652 -0.352707 -0.35269 -0.352713 -0.352888 -0.352987 -0.35417 -0.338709 -0.374102 -0.359888 -0.507602 -0.364276 -0.369462 -0.336762 -0.352039 -0.352589 -0.352613 -0.352702 -0.352688 -0.352714 -0.352625 -0.353009 -0.351512 -0.359059 -0.33552 -0.420514 
2.625 -11.2206 0.628569 2 4 8 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 8 4 2 -0.395535 -0.341913 -0.354895 -0.351891 -0.352886 -0.352652 -0.352707 -0.352693 -0.352703 -0.352962 -0.352826 -0.355045 -0.333982 -0.382199 -0.36242 -0.508899 -0.366572 -0.377961 -0.331846 -0.3526 -0.352476 -0.352615 -0.352696 -0.352689 -0.352714 -0.352625 -0.353009 -0.351512 -0.359059 -0.335521 -0.420514 
2.75 -11.2284 0.642222 2 4 8 10 10 10 10 10 10 10 11 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 8 4 2 -0.395535 -0.341913 -0.354895 -0.351891 -0.352886 -0.352652 -0.352707 -0.352697 -0.352695 -0.353046 -0.352619 -0.355745 -0.330752 -0.385879 -0.366168 -0.507434 -0.370045 -0.382139 -0.32847 -0.353007 -0.352301 -0.352626 -0.352686 -0.35269 -0.352714 -0.352625 -0.353009 -0.351512 -0.359059 -0.335521 -0.420514 
2.875 -11.2352 0.652762 2 4 8 10 10 10 10 10 10 10 11 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 8 4 2 -0.395535 -0.341913 -0.354895 -0.351891 -0.352887 -0.352652 -0.352707 -0.352702 -0.352693 -0.35314 -0.352387 -0.35592 -0.329486 -0.388103 -0.370707 -0.503334 -0.374273 -0.384888 -0.327176 -0.352871 -0.352063 -0.352646 -0.352673 -0.352693 -0.352714 -0.352625 -0.353009 -0.351513 -0.359059 -0.335521 -0.420514 
3 -11.2449 0.65992 2 4 8 10 10 10 10 10 10 10 11 10 10 10 10 10 10 11 10 10 10 10 10 10 10 10 10 10 8 4 2 -0.395535 -0.341913 -0.354895 -0.351891 -0.352887 -0.352652 -0.352706 -0.352708 -0.352699 -0.353242 -0.352154 -0.355444 -0.330241 -0.391061 -0.375801 -0.496807 -0.378987 -0.388394 -0.328034 -0.352056 -0.351781 -0.352676 -0.352657 -0.352695 -0.352714 -0.352625 -0.353009 -0.351513 -0.359059 -0.335521 -0.420514 
3.125 -11.2573 0.663418 2 4 8 10 10 10 10 10 10 10 11 11 10 10 10 10 10 12 10 10 10 10 10 10 10 10 10 10 8 4 2 -0.395535 -0.341913 -0.354895 -0.351891 -0.352886 -0.352652 -0.352705 -0.352715 -0.352712 -0.353347 -0.351953 -0.354305 -0.332603 -0.395091 -0.38128 -0.488137 -0.384019 -0.393002 -0.330606 -0.350553 -0.351495 -0.352711 -0.352637 -0.352698 -0.352713 -0.352625 -0.353009 -0.351513 -0.359059 -0.335521 -0.420514 
3.25 -11.2714 0.663066 2 4 8 10 10 10 10 10 10 10 11 11 10 10 10 10 10 12 10 10 10 10 10 10 10 10 10 10 8 4 2 -0.395535 -0.341913 -0.354895 -0.351891 -0.352886 -0.352653 -0.352703 -0.352722 -0.35273 -0.353447 -0.351828 -0.352529 -0.335931 -0.400263 -0.386965 -0.477683 -0.389192 -0.398791 -0.334221 -0.348391 -0.351261 -0.352748 -0.352615 -0.352701 -0.352712 -0.352626 -0.353009 -0.351513 -0.359059 -0.335521 -0.420514 
3.375 -11.2861 0.658856 2 4 8 10 10 10 10 10 10 10 11 11 10 10 11 10 10 12 10 10 10 10 10 10 10 10 10 10 8 4 2 -0.395536 -0.341913 -0.354894 -0.351891 -0.352886 -0.352653 -0.352702 -0.352727 -0.352752 -0.353532 -0.351827 -0.350197 -0.339485 -0.406593 -0.39266 -0.465875 -0.394321 -0.405786 -0.338103 -0.345651 -0.351138 -0.352775 -0.352591 -0.352704 -0.352711 -0.352626 -0.353009 -0.351512 -0.359059 -0.33552 -0.420514 
3.5 -11.3002 0.65103 2 4 8 10 10 10 10 10 10 10 11 11 10 11 12 10 11 12 10 10 10 10 10 10 10 10 10 10 8 4 2 -0.395536 -0.341912 -0.354894 -0.351891 -0.352886 -0.352654 -0.352701 -0.352729 -0.352775 -0.35359 -0.351982 -0.347489 -0.342453 -0.414043 -0.398175 -0.453185 -0.39922 -0.413949 -0.341411 -0.342519 -0.351174 -0.352783 -0.352566 -0.352705 -0.35271 -0.352626 -0.353009 -0.351512 -0.359059 -0.33552 -0.420514 
3.625 -11.312 0.640121 2 4 8 10 10 10 10 10 10 10 11 11 10 12 12 11 11 12 10 10 10 10 10 10 10 10 10 10 8 4 2 -0.395536 -0.341912 -0.354894 -0.351891 -0.352886 -0.352654 -0.352701 -0.35273 -0.352801 -0.353617 -0.35223 -0.34504 -0.343627 -0.422416 -0.403326 -0.440107 -0.403715 -0.423035 -0.342948 -0.339646 -0.351317 -0.352759 -0.352543 -0.352705 -0.352709 -0.352626 -0.353009 -0.351512 -0.359059 -0.33552 -0.420514 
3.75 -11.3192 0.626951 2 4 8 10 10 10 10 10 10 10 11 11 10 12 12 10 12 12 10 10 10 10 10 10 10 10 10 10 8 4 2 -0.395536 -0.341912 -0.354894 -0.351891 -0.352886 -0.352654 -0.352702 -0.352735 -0.352827 -0.35362 -0.352237 -0.344091 -0.341424 -0.431136 -0.407937 -0.427133 -0.407645 -0.432324 -0.34123 -0.338332 -0.351223 -0.352689 -0.352525 -0.352703 -0.352709 -0.352626 -0.353009 -0.351512 -0.359059 -0.33552 -0.420514 
3.875 -11.3266 0.612578 2 4 8 10 10 10 10 10 10 10 11 11 10 12 13 13 12 13 10 10 10 10 10 10 10 10 10 10 8 4 2 -0.395536 -0.341912 -0.354894 -0.351891 -0.352886 -0.352654 -0.352703 -0.352749 -0.352855 -0.353621 -0.351636 -0.345239 -0.338528 -0.439526 -0.411846 -0.414722 -0.410887 -0.441201 -0.33882 -0.339254 -0.350495 -0.35257 -0.352512 -0.3527 -0.352708 -0.352627 -0.353009 -0.351512 -0.359059 -0.33552 -0.420514 
4 -11.3372 0.598187 2 4 8 10 10 10 10 10 10 10 11 11 10 12 13 13 12 14 10 10 10 10 10 10 10 10 10 10 8 4 2 -0.395535 -0.341912 -0.354894 -0.351891 -0.352886 -0.352654 -0.352705 -0.352774 -0.352881 -0.353641 -0.35029 -0.348674 -0.33676 -0.447199 -0.414933 -0.403289 -0.413356 -0.449311 -0.337472 -0.342617 -0.348989 -0.352421 -0.352504 -0.352694 -0.352708 -0.352627 -0.353009 -0.351512 -0.359059 -0.33552 -0.420514 
4.125 -11.3509 0.584968 2 4 8 10 10 10 10 10 10 10 11 11 10 12 13 13 12 14 10 10 10 10 10 10 10 10 10 10 8 4 2 -0.395535 -0.341912 -0.354895 -0.351891 -0.352885 -0.352655 -0.352707 -0.352808 -0.352902 -0.353712 -0.348183 -0.354013 -0.336492 -0.453921 -0.417124 -0.393194 -0.415003 -0.456405 -0.337549 -0.348032 -0.34669 -0.352282 -0.352499 -0.352686 -0.352708 -0.352627 -0.353009 -0.351512 -0.359059 -0.33552 -0.420514 
4.25 -11.3667 0.573972 2 4 8 10 10 10 10 10 10 10 11 11 10 12 13 13 13 15 11 10 10 10 10 10 10 10 10 10 8 4 2 -0.395535 -0.341912 -0.354895 -0.351891 -0.352885 -0.352655 -0.352708 -0.352849 -0.352909 -0.353876 -0.345335 -0.360635 -0.337873 -0.459496 -0.418394 -0.384727 -0.41582 -0.462274 -0.339203 -0.354864 -0.343617 -0.352209 -0.352492 -0.352677 -0.352708 -0.352627 -0.353008 -0.351512 -0.359059 -0.33552 -0.420514 
4.375 -11.3833 0.566001 2 4 8 10 10 10 10 10 10 10 11 12 10 12 14 14 13 15 12 10 10 10 10 10 10 10 10 10 8 4 2 -0.395535 -0.341912 -0.354895 -0.351891 -0.352885 -0.352655 -0.352707 -0.352897 -0.352893 -0.354177 -0.341817 -0.367802 -0.340992 -0.463758 -0.418761 -0.378101 -0.415841 -0.466736 -0.342527 -0.36236 -0.339842 -0.352263 -0.352473 -0.352666 -0.352706 -0.352627 -0.353008 -0.351512 -0.359059 -0.33552 -0.420514 
4.5 -11.3997 0.561539 2 4 8 10 10 10 10 10 10 10 11 12 11 13 14 14 13 15 12 10 10 10 11 10 10 10 10 10 8 4 2 -0.395535 -0.341913 -0.354895 -0.351891 -0.352885 -0.352656 -0.352703 -0.352949 -0.352846 -0.35465 -0.337808 -0.374667 -0.345877 -0.466578 -0.418286 -0.373454 -0.415138 -0.469651 -0.347555 -0.369655 -0.335544 -0.352492 -0.352433 -0.352656 -0.352703 -0.352628 -0.353009 -0.351513 -0.359059 -0.33552 -0.420514 
4.625 -11.4136 0.560758 2 4 8 10 10 10 10 10 10 10 11 13 11 13 14 15 13 15 12 10 10 10 11 10 10 10 10 10 8 4 2 -0.395535 -0.341913 -0.354894 -0.351892 -0.352885 -0.352658 -0.352697 -0.353006 -0.352761 -0.35523 -0.333962 -0.379712 -0.352424 -0.467856 -0.417067 -0.370843 -0.413811 -0.470906 -0.354178 -0.375231 -0.33139 -0.35285 -0.352357 -0.352649 -0.352699 -0.352628 -0.353009 -0.351513 -0.359059 -0.335521 -0.420514 
4.75 -11.4215 0.563572 2 4 8 10 10 10 10 10 10 10 11 13 11 14 14 15 14 15 12 11 10 10 11 10 10 10 10 10 8 4 2 -0.395535 -0.341913 -0.354894 -0.351892 -0.352885 -0.352661 -0.352695 -0.353067 -0.352648 -0.355598 -0.331578 -0.380409 -0.360237 -0.467522 -0.415223 -0.370255 -0.411973 -0.47042 -0.36198 -0.376576 -0.328734 -0.353009 -0.352234 -0.352646 -0.352692 -0.352629 -0.353009 -0.351513 -0.359059 -0.335521 -0.420514 
4.875 -11.4285 0.569741 2 4 8 10 10 10 10 10 10 10 11 13 11 14 17 16 15 15 12 12 10 10 11 10 10 10 10 10 8 4 2 -0.395535 -0.341913 -0.354894 -0.351892 -0.352885 -0.352664 -0.352701 -0.353133 -0.352525 -0.355409 -0.33116 -0.379648 -0.368821 -0.46554 -0.412893 -0.37161 -0.409751 -0.468197 -0.370498 -0.376497 -0.328157 -0.352589 -0.352059 -0.352648 -0.352684 -0.35263 -0.353009 -0.351513 -0.359059 -0.335521 -0.420514 
5 -11.4386 0.578967 2 4 8 10 10 10 10 10 10 10 11 13 11 14 18 16 15 15 12 12 10 10 11 10 10 10 10 10 8 4 2 -0.395535 -0.341913 -0.354894 -0.351892 -0.352885 -0.352668 -0.352716 -0.353202 -0.352413 -0.354543 -0.332812 -0.379561 -0.377857 -0.461942 -0.410219 -0.374766 -0.407283 -0.4643 -0.379413 -0.3771 -0.329778 -0.351463 -0.35185 -0.352657 -0.352673 -0.352632 -0.353009 -0.351513 -0.359059 -0.335521 -0.420514 
5.125 -11.4514 0.590973 2 4 8 10 10 10 10 10 10 10 11 13 11 14 18 16 15 15 13 13 10 10 10 10 10 10 10 10 8 4 2 -0.395535 -0.341913 -0.354894 -0.351892 -0.352885 -0.352672 -0.352739 -0.35327 -0.352343 -0.352995 -0.336132 -0.380542 -0.387102 -0.456829 -0.407343 -0.379529 -0.404698 -0.458845 -0.388481 -0.378779 -0.333175 -0.349629 -0.351645 -0.352669 -0.35266 -0.352633 -0.353009 -0.351513 -0.359059 -0.335521 -0.420514 
5.25 -11.4661 0.605525 2 4 8 10 10 10 10 10 10 10 11 13 11 14 18 17 17 15 13 13 10 10 10 10 10 10 10 10 8 4 2 -0.395535 -0.341913 -0.354894 -0.351892 -0.352885 -0.352676 -0.352769 -0.353328 -0.352353 -0.350797 -0.340492 -0.382726 -0.396314 -0.450367 -0.404394 -0.385668 -0.402117 -0.452012 -0.397458 -0.38167 -0.337696 -0.347121 -0.351494 -0.352678 -0.352644 -0.352633 -0.353008 -0.351513 -0.359059 -0.335521 -0.420514 
