t=0 enPsi MaxDimPsi enPhi MaxDimPhi Sz(x,y)Sz(Lx/2,1,0) 
0 -271.869 49 -264.357 49 0.222326 0 0.222326 0 0.222326 0 0.308969 0 0.308969 0 0.308969 0 0.356217 0 0.356217 0 0.356217 0 0.384787 0 0.384787 0 0.384787 0 0.403197 0 0.403198 0 0.403198 0 0.415592 0 0.415591 0 0.415591 0 0.424232 0 0.424232 0 0.424232 0 0.430467 0 0.430467 0 0.430467 0 0.43516 0 0.43516 0 0.43516 0 0.438917 0 0.438917 0 0.438917 0 0.442227 0 0.442226 0 0.442226 0 0.445601 0 0.445591 0 0.445591 0 0.449798 0 0.449728 0 0.449728 0 0.456506 0 0.455989 0 0.455989 0 0.471431 0 0.467461 0 0.467461 0 0.525659 0 0.491505 0 0.491505 0 1 0 0.540395 0 0.540395 0 0.525612 0 0.491453 0 0.491453 0 0.471275 0 0.467302 0 0.467302 0 0.456172 0 0.455655 0 0.455655 0 0.4492 0 0.449129 0 0.449128 0 0.444619 0 0.444609 0 0.444609 0 0.440695 0 0.440694 0 0.440694 0 0.436592 0 0.436592 0 0.436593 0 0.431689 0 0.431689 0 0.431689 0 0.425315 0 0.425315 0 0.425316 0 0.416575 0 0.416575 0 0.416575 0 0.4041 0 0.4041 0 0.4041 0 0.385615 0 0.385615 0 0.385615 0 0.356963 0 0.356963 0 0.356963 0 0.309604 0 0.309604 0 0.309604 0 0.222778 0 0.222778 0 0.222779 0 
tval enPhi MaxDimPhi Sz(x,y,t)Sz(Lx/2,1,0) 
0.1 -264.357 43 -0.160626 -0.153703 -0.160642 -0.153668 -0.160607 -0.153745 -0.22323 -0.213592 -0.22324 -0.21356 -0.22321 -0.213636 -0.257365 -0.246256 -0.257376 -0.246221 -0.257346 -0.246304 -0.278005 -0.266008 -0.278017 -0.265971 -0.277985 -0.266057 -0.291305 -0.278737 -0.291318 -0.278699 -0.291286 -0.278788 -0.300259 -0.287306 -0.300272 -0.287267 -0.300239 -0.287358 -0.306502 -0.29328 -0.306514 -0.293241 -0.306481 -0.293332 -0.311006 -0.297591 -0.311019 -0.297552 -0.310986 -0.297644 -0.314398 -0.300838 -0.314411 -0.300798 -0.314377 -0.300891 -0.317115 -0.303438 -0.317127 -0.303397 -0.317093 -0.303491 -0.31951 -0.305731 -0.319521 -0.305689 -0.319488 -0.305784 -0.321954 -0.308072 -0.32196 -0.308024 -0.321927 -0.30812 -0.325006 -0.310994 -0.324968 -0.310903 -0.324934 -0.311002 -0.329926 -0.315701 -0.329546 -0.315284 -0.329509 -0.315383 -0.341178 -0.326451 -0.338028 -0.323398 -0.33799 -0.323505 -0.389756 -0.366943 -0.356366 -0.340889 -0.356329 -0.341015 -0.857262 -0.377932 -0.401201 -0.377773 -0.40117 -0.377888 -0.389724 -0.366912 -0.356325 -0.34087 -0.356296 -0.340963 -0.341066 -0.326344 -0.337911 -0.323294 -0.337879 -0.32339 -0.329685 -0.315471 -0.329304 -0.315056 -0.32927 -0.31515 -0.324576 -0.310581 -0.324535 -0.31049 -0.324501 -0.310584 -0.321246 -0.307394 -0.321251 -0.307347 -0.321218 -0.307441 -0.318403 -0.304672 -0.318414 -0.304632 -0.318382 -0.304725 -0.315435 -0.301831 -0.315448 -0.301792 -0.315416 -0.301884 -0.311891 -0.298438 -0.311903 -0.298399 -0.311871 -0.29849 -0.307285 -0.29403 -0.307297 -0.293992 -0.307266 -0.294081 -0.30097 -0.287986 -0.300982 -0.28795 -0.300952 -0.288036 -0.291958 -0.279361 -0.291969 -0.279326 -0.29194 -0.279409 -0.278604 -0.26658 -0.278613 -0.266549 -0.278587 -0.266625 -0.257904 -0.246771 -0.257912 -0.246744 -0.25789 -0.246811 -0.22369 -0.214029 -0.223694 -0.214011 -0.22368 -0.214061 -0.16096 -0.154002 -0.160961 -0.154 -0.160955 -0.154017 
0.2 -264.356 45 0.00977406 0.222089 0.00982953 0.222043 0.00971064 0.222145 0.013599 0.308625 0.0136366 0.308581 0.0135356 0.308684 0.0156749 0.355821 0.0157141 0.355772 0.0156102 0.355886 0.0169278 0.38436 0.0169688 0.384308 0.0168618 0.384428 0.0177347 0.402751 0.0177766 0.402698 0.0176675 0.402822 0.0182778 0.415133 0.0183203 0.415078 0.0182095 0.415205 0.0186564 0.423767 0.0186994 0.423711 0.0185873 0.42384 0.0189296 0.429999 0.018973 0.429943 0.01886 0.430073 0.0191352 0.434695 0.0191789 0.434638 0.019065 0.434769 0.0192995 0.438461 0.0193435 0.438403 0.0192289 0.438535 0.019444 0.44179 0.0194885 0.44173 0.0193731 0.441863 0.0195917 0.445205 0.0196365 0.445136 0.0195198 0.445271 0.019778 0.449516 0.0198205 0.449375 0.0197019 0.449513 0.0200965 0.45666 0.0201089 0.455943 0.019987 0.456084 0.0213787 0.474488 0.0206778 0.468569 0.020546 0.468723 0.0542531 0.550629 0.0230331 0.49865 0.0229073 0.498843 0.502436 0.571735 0.0563412 0.569841 0.0562331 0.570009 0.0542543 0.550589 0.0230184 0.498633 0.0229187 0.498763 0.021372 0.474336 0.0206611 0.468423 0.0205495 0.468561 0.0200807 0.456329 0.02009 0.455615 0.019975 0.455749 0.0197544 0.448923 0.0197933 0.44878 0.0196788 0.448913 0.0195495 0.444227 0.0195921 0.444158 0.0194786 0.444291 0.0193768 0.44026 0.0194196 0.440202 0.0193074 0.440334 0.0191975 0.436139 0.0192398 0.436084 0.019129 0.436214 0.0189831 0.431228 0.0190246 0.431174 0.0189158 0.431302 0.0187041 0.424855 0.0187445 0.424801 0.0186382 0.424926 0.0183214 0.41612 0.0183599 0.416067 0.0182573 0.416189 0.017775 0.403656 0.0178109 0.403607 0.0177137 0.403723 0.0169653 0.38519 0.0169969 0.385143 0.0169082 0.385252 0.0157096 0.356568 0.0157341 0.356528 0.0156597 0.356624 0.0136325 0.30926 0.0136445 0.309233 0.0135946 0.309305 0.00981823 0.222527 0.00982209 0.222526 0.00980015 0.222547 
0.3 -264.356 49 0.146499 -0.167195 0.146403 -0.167171 0.146606 -0.167226 0.203564 -0.232342 0.2035 -0.232314 0.203671 -0.232374 0.234698 -0.26787 0.234632 -0.267835 0.234808 -0.267908 0.253528 -0.289351 0.253458 -0.289314 0.253641 -0.289393 0.265664 -0.303194 0.265593 -0.303156 0.265779 -0.303239 0.273836 -0.312515 0.273763 -0.312476 0.273952 -0.312561 0.279535 -0.319016 0.279461 -0.318975 0.279653 -0.319062 0.283651 -0.323711 0.283577 -0.32367 0.28377 -0.323758 0.286756 -0.327251 0.286681 -0.32721 0.286875 -0.327299 0.289251 -0.330096 0.289176 -0.330054 0.289371 -0.330144 0.291468 -0.332621 0.29139 -0.332578 0.291587 -0.332668 0.293764 -0.335235 0.293678 -0.335183 0.293877 -0.335275 0.296721 -0.338602 0.296572 -0.338479 0.296775 -0.338574 0.30184 -0.344533 0.3012 -0.343761 0.301413 -0.343859 0.313978 -0.363243 0.310635 -0.354806 0.310866 -0.354918 0.303473 -0.466274 0.331406 -0.388764 0.331625 -0.388937 -0.115895 -0.495364 0.315386 -0.489429 0.315576 -0.489565 0.303443 -0.466254 0.331403 -0.388773 0.331568 -0.388864 0.313881 -0.363134 0.310556 -0.3547 0.310749 -0.354802 0.301623 -0.344283 0.300991 -0.343516 0.30119 -0.343609 0.296327 -0.338159 0.296185 -0.338034 0.296381 -0.338126 0.293119 -0.334502 0.293037 -0.334449 0.293231 -0.33454 0.29046 -0.331472 0.290386 -0.331429 0.290578 -0.33152 0.287721 -0.328351 0.287649 -0.32831 0.287839 -0.328399 0.28447 -0.324644 0.284399 -0.324604 0.284585 -0.324692 0.280258 -0.31984 0.280189 -0.319801 0.280371 -0.319887 0.27449 -0.313262 0.274424 -0.313223 0.2746 -0.313308 0.266264 -0.303879 0.266203 -0.303842 0.266369 -0.303923 0.254077 -0.289979 0.254023 -0.289943 0.254175 -0.29002 0.235191 -0.268436 0.235149 -0.268403 0.235277 -0.268473 0.203977 -0.232827 0.203958 -0.232803 0.204043 -0.232857 0.146761 -0.167538 0.146754 -0.167538 0.146791 -0.16755 
0.4 -264.355 55 -0.221446 0.019483 -0.221333 0.0195057 -0.22157 0.019458 -0.30771 0.0270736 -0.307639 0.0270834 -0.307833 0.0270495 -0.354768 0.0312075 -0.354692 0.0312095 -0.354896 0.0311885 -0.383227 0.033702 -0.383147 0.0337032 -0.383358 0.0336857 -0.401569 0.0353085 -0.401487 0.0353092 -0.401704 0.0352935 -0.413922 0.0363899 -0.413838 0.0363903 -0.414058 0.0363755 -0.422539 0.0371445 -0.422455 0.0371445 -0.422677 0.0371304 -0.428768 0.0376898 -0.428682 0.0376896 -0.428907 0.0376758 -0.433472 0.0381013 -0.433386 0.0381009 -0.433611 0.0380873 -0.437263 0.038432 -0.437176 0.0384315 -0.437403 0.038418 -0.440652 0.0387256 -0.440562 0.0387254 -0.440791 0.038712 -0.44421 0.0390318 -0.444104 0.0390308 -0.444334 0.0390176 -0.44894 0.0394488 -0.448697 0.0394281 -0.448933 0.0394174 -0.457881 0.0406083 -0.456447 0.040135 -0.456701 0.0401203 -0.483152 0.0533883 -0.474224 0.0428932 -0.474509 0.0428959 -0.497067 0.172323 -0.520885 0.0700917 -0.521151 0.0701781 -0.112345 0.20581 -0.525591 0.193842 -0.52582 0.193886 -0.497036 0.172339 -0.520893 0.0701379 -0.52107 0.0701335 -0.483014 0.0533786 -0.474112 0.0428806 -0.47434 0.0428885 -0.457553 0.0405776 -0.456138 0.0401029 -0.456372 0.040095 -0.448349 0.0394007 -0.448117 0.0393726 -0.448346 0.0393623 -0.44324 0.0389489 -0.443138 0.0389446 -0.443363 0.0389339 -0.439133 0.0385933 -0.439047 0.0385917 -0.43927 0.0385809 -0.434954 0.0382301 -0.434872 0.0382286 -0.435092 0.0382181 -0.43002 0.0377993 -0.429939 0.0377976 -0.430156 0.0377876 -0.423643 0.0372415 -0.423564 0.0372392 -0.423776 0.03723 -0.414919 0.0364778 -0.414844 0.0364749 -0.415048 0.0364669 -0.402483 0.0353892 -0.402413 0.035385 -0.402606 0.0353791 -0.384063 0.0337765 -0.384001 0.0337703 -0.384177 0.0337679 -0.35552 0.0312764 -0.355473 0.0312669 -0.355621 0.0312702 -0.308346 0.0271407 -0.308326 0.0271302 -0.308422 0.027137 -0.221865 0.0195486 -0.221857 0.019552 -0.221899 0.0195419 
0.5 -264.355 60 0.173453 0.139058 0.173358 0.138987 0.173553 0.139142 0.24101 0.193242 0.240957 0.193191 0.241109 0.193326 0.277862 0.222801 0.277802 0.222759 0.277965 0.222881 0.300146 0.240683 0.300083 0.24064 0.300254 0.240761 0.314509 0.252212 0.314444 0.252168 0.31462 0.25229 0.324183 0.259977 0.324117 0.259933 0.324296 0.260056 0.330936 0.265397 0.330869 0.265353 0.33105 0.265476 0.33582 0.269318 0.335752 0.269274 0.335935 0.269397 0.339516 0.272285 0.339447 0.27224 0.339631 0.272364 0.342506 0.274687 0.342436 0.274642 0.342622 0.274766 0.3452 0.276855 0.345128 0.276807 0.345314 0.276932 0.348083 0.279177 0.347992 0.279114 0.348178 0.27924 0.352136 0.282373 0.351851 0.282215 0.352045 0.282342 0.361347 0.287968 0.359018 0.287725 0.359233 0.287864 0.395916 0.286493 0.379947 0.298511 0.380211 0.298633 0.431603 0.16278 0.450645 0.288433 0.450884 0.288448 0.0839701 0.129511 0.477038 0.148566 0.47724 0.148619 0.4316 0.162737 0.450692 0.288364 0.45081 0.288468 0.395824 0.286407 0.379884 0.29844 0.380076 0.298532 0.361095 0.287772 0.358784 0.28754 0.358982 0.287659 0.351671 0.282003 0.351401 0.281857 0.351588 0.28198 0.347327 0.278568 0.347239 0.278513 0.347424 0.278633 0.344015 0.275902 0.343946 0.275858 0.344128 0.275977 0.340702 0.273238 0.340636 0.273196 0.340816 0.273314 0.336817 0.270118 0.336753 0.270077 0.33693 0.270193 0.331811 0.266099 0.331749 0.266061 0.331922 0.266173 0.324973 0.260611 0.324913 0.260574 0.32508 0.260682 0.315231 0.252791 0.315175 0.252758 0.315334 0.252858 0.300807 0.241212 0.300757 0.241186 0.300902 0.241274 0.278457 0.223274 0.27842 0.223259 0.27854 0.223327 0.241518 0.193633 0.241507 0.193628 0.24158 0.193674 0.173796 0.139301 0.173788 0.139294 0.173821 0.139327 
0.6 -264.355 70 -0.0291435 -0.220414 -0.029093 -0.220316 -0.0291886 -0.220532 -0.0404633 -0.306293 -0.0404493 -0.306218 -0.0405067 -0.306409 -0.0466384 -0.353135 -0.046616 -0.353071 -0.0466858 -0.353248 -0.0503678 -0.38147 -0.050342 -0.381403 -0.0504192 -0.381582 -0.0527697 -0.399737 -0.0527428 -0.399669 -0.0528233 -0.39985 -0.0543872 -0.412046 -0.0543597 -0.411976 -0.0544422 -0.412159 -0.0555168 -0.420641 -0.0554888 -0.420571 -0.0555728 -0.420755 -0.0563349 -0.426865 -0.0563066 -0.426794 -0.0563916 -0.426979 -0.0569549 -0.431585 -0.0569262 -0.431514 -0.0570119 -0.4317 -0.0574572 -0.435425 -0.0574286 -0.435353 -0.0575144 -0.43554 -0.0579123 -0.438929 -0.0578826 -0.438851 -0.0579678 -0.439039 -0.0584175 -0.442782 -0.0583769 -0.442665 -0.0584621 -0.442856 -0.0593569 -0.448476 -0.0591099 -0.448079 -0.0592 -0.448275 -0.0646489 -0.460338 -0.061364 -0.458895 -0.0614774 -0.459114 -0.102343 -0.472477 -0.0779821 -0.485436 -0.0781661 -0.48564 -0.153361 -0.35326 -0.166995 -0.500598 -0.16715 -0.50067 0.157394 -0.324989 -0.213789 -0.351174 -0.213913 -0.351269 -0.153401 -0.353222 -0.167091 -0.500541 -0.167098 -0.500691 -0.102348 -0.47236 -0.0780161 -0.485347 -0.0781213 -0.485489 -0.0646021 -0.460038 -0.0613293 -0.458614 -0.0614361 -0.458799 -0.0592681 -0.447893 -0.059037 -0.447518 -0.0591257 -0.447707 -0.0582898 -0.441825 -0.0582513 -0.44172 -0.0583369 -0.441905 -0.0577165 -0.437427 -0.0576879 -0.437354 -0.0577728 -0.437535 -0.0571579 -0.433137 -0.0571302 -0.433069 -0.0572145 -0.433248 -0.0565056 -0.428158 -0.0564782 -0.428093 -0.0565613 -0.428268 -0.0556662 -0.421772 -0.0556397 -0.421709 -0.0557209 -0.421879 -0.0545215 -0.413063 -0.0544961 -0.413004 -0.0545744 -0.413167 -0.0528922 -0.400666 -0.0528683 -0.400612 -0.0529427 -0.400765 -0.0504803 -0.382318 -0.0504592 -0.382273 -0.0505273 -0.382409 -0.0467424 -0.353896 -0.0467283 -0.353866 -0.0467832 -0.353974 -0.0405615 -0.306931 -0.040565 -0.306916 -0.0405891 -0.306991 -0.0292188 -0.220826 -0.0292131 -0.220818 -0.0292252 -0.220863 
0.7 -264.355 80 -0.131384 0.179396 -0.131384 0.179307 -0.131399 0.179507 -0.182616 0.249285 -0.182589 0.249212 -0.182635 0.249391 -0.21056 0.287396 -0.210543 0.287336 -0.210575 0.287498 -0.227468 0.310448 -0.227454 0.310386 -0.227479 0.31055 -0.238373 0.325311 -0.238359 0.325247 -0.238382 0.325414 -0.245723 0.335328 -0.245709 0.335263 -0.245732 0.335431 -0.250859 0.342328 -0.250845 0.342262 -0.250868 0.342431 -0.254583 0.347403 -0.25457 0.347337 -0.254592 0.347507 -0.257417 0.351263 -0.257403 0.351197 -0.257425 0.351368 -0.259739 0.354423 -0.259724 0.354354 -0.259747 0.354527 -0.261892 0.357347 -0.261873 0.35727 -0.261899 0.357443 -0.264325 0.360698 -0.264293 0.360557 -0.264318 0.360733 -0.267763 0.366338 -0.267876 0.365658 -0.267902 0.365843 -0.269645 0.381518 -0.273906 0.378325 -0.273909 0.378544 -0.235507 0.405803 -0.269471 0.419072 -0.26938 0.419281 -0.177818 0.297097 -0.170264 0.464064 -0.170205 0.46412 -0.453704 0.2779 -0.106077 0.310498 -0.106035 0.310556 -0.177752 0.297095 -0.170138 0.464052 -0.170247 0.464168 -0.235415 0.405738 -0.269357 0.419048 -0.269342 0.419163 -0.26948 0.381287 -0.273738 0.378117 -0.273733 0.378295 -0.267442 0.365862 -0.267546 0.365213 -0.267564 0.365393 -0.263764 0.359922 -0.263732 0.359797 -0.263756 0.35997 -0.260998 0.356132 -0.260981 0.35606 -0.261003 0.356228 -0.258375 0.352568 -0.258362 0.352503 -0.258382 0.352668 -0.255374 0.348482 -0.255362 0.34842 -0.255382 0.348582 -0.251547 0.343266 -0.251535 0.343207 -0.251554 0.343364 -0.24634 0.33617 -0.246328 0.336114 -0.246347 0.336264 -0.238934 0.326078 -0.238924 0.326027 -0.238941 0.326167 -0.22798 0.311148 -0.227971 0.311106 -0.227986 0.31123 -0.211016 0.288025 -0.211006 0.287998 -0.211022 0.288095 -0.182988 0.249819 -0.18297 0.249803 -0.182999 0.249871 -0.131619 0.179745 -0.131622 0.179739 -0.131632 0.179781 
0.8 -264.355 88 0.219003 -0.0387423 0.218971 -0.03869 0.219055 -0.0388108 0.30437 -0.053816 0.304318 -0.0537671 0.304428 -0.0538763 0.350929 -0.0620156 0.350888 -0.0619839 0.350982 -0.0620717 0.379095 -0.0669748 0.379058 -0.0669407 0.379145 -0.0670304 0.397261 -0.0701706 0.397225 -0.0701353 0.39731 -0.0702264 0.409511 -0.0723241 0.409473 -0.0722885 0.409559 -0.0723799 0.418076 -0.0738298 0.418039 -0.073794 0.418124 -0.073886 0.424298 -0.0749234 0.42426 -0.0748874 0.424346 -0.0749797 0.429047 -0.0757572 0.429009 -0.0757207 0.429095 -0.0758136 0.432968 -0.0764427 0.432928 -0.0764042 0.433015 -0.0764982 0.436672 -0.0770913 0.436621 -0.0770426 0.436711 -0.0771365 0.441081 -0.0779491 0.440967 -0.0778162 0.44106 -0.0779132 0.448266 -0.080567 0.448131 -0.0795582 0.44823 -0.0796645 0.458336 -0.0945375 0.46355 -0.0889752 0.46363 -0.0891287 0.433054 -0.126074 0.477673 -0.138956 0.477636 -0.139106 0.377811 -0.0301024 0.377011 -0.214451 0.377004 -0.214429 0.621758 -0.0227825 0.299435 -0.0606532 0.299426 -0.0606083 0.377754 -0.0301479 0.376895 -0.214496 0.377069 -0.214513 0.432947 -0.126107 0.477555 -0.13904 0.477579 -0.139064 0.458077 -0.0945 0.463299 -0.0889595 0.463351 -0.0890689 0.447732 -0.0804461 0.447598 -0.079469 0.447684 -0.0795756 0.44015 -0.0777728 0.440045 -0.0776592 0.440134 -0.0777575 0.435193 -0.0768309 0.435145 -0.0767873 0.435232 -0.076881 0.430707 -0.0760471 0.43067 -0.0760115 0.430752 -0.0761005 0.425654 -0.0751621 0.425619 -0.0751291 0.4257 -0.0752154 0.419249 -0.074037 0.419215 -0.0740055 0.419293 -0.0740887 0.410558 -0.072509 0.410526 -0.0724796 0.410601 -0.0725589 0.398213 -0.0703386 0.398184 -0.0703124 0.398254 -0.0703853 0.379961 -0.0671287 0.379936 -0.0671087 0.38 -0.0671702 0.351704 -0.0621578 0.351681 -0.0621492 0.351739 -0.062191 0.305014 -0.0539458 0.304987 -0.0539383 0.305049 -0.053968 0.219418 -0.0388273 0.219418 -0.0388253 0.219443 -0.0388498 
0.9 -264.355 97 -0.185034 -0.123486 -0.185003 -0.123494 -0.185084 -0.123468 -0.25715 -0.171631 -0.2571 -0.171649 -0.25721 -0.171625 -0.29647 -0.197924 -0.296433 -0.197921 -0.296522 -0.197922 -0.320253 -0.213829 -0.320222 -0.213828 -0.320301 -0.213828 -0.335596 -0.224091 -0.335565 -0.224091 -0.335642 -0.22409 -0.345945 -0.231015 -0.345913 -0.231014 -0.34599 -0.231015 -0.353188 -0.235862 -0.353156 -0.235861 -0.353233 -0.235862 -0.358459 -0.239389 -0.358427 -0.239389 -0.358504 -0.239389 -0.362499 -0.242095 -0.362466 -0.242095 -0.362543 -0.242095 -0.365866 -0.244355 -0.36583 -0.244356 -0.365908 -0.244356 -0.369134 -0.246533 -0.369078 -0.24654 -0.369159 -0.24654 -0.373374 -0.249103 -0.37318 -0.249201 -0.373265 -0.249201 -0.381836 -0.251617 -0.38131 -0.253012 -0.381407 -0.253004 -0.398285 -0.243494 -0.404367 -0.252116 -0.404454 -0.252047 -0.384369 -0.211822 -0.440512 -0.2001 -0.440458 -0.200026 -0.339569 -0.296255 -0.346086 -0.0968923 -0.346061 -0.097002 -0.554673 -0.290371 -0.259378 -0.248528 -0.259319 -0.248689 -0.339557 -0.296183 -0.346022 -0.0968118 -0.346179 -0.0969041 -0.384326 -0.211714 -0.440473 -0.199935 -0.440458 -0.200011 -0.398098 -0.243339 -0.404199 -0.251944 -0.404236 -0.251915 -0.3814 -0.251347 -0.380879 -0.252714 -0.380961 -0.252699 -0.372591 -0.2486 -0.372415 -0.24868 -0.372497 -0.248674 -0.367892 -0.245705 -0.367843 -0.24571 -0.367921 -0.245708 -0.363966 -0.243081 -0.363934 -0.243081 -0.364008 -0.243083 -0.359643 -0.240183 -0.359614 -0.240181 -0.359686 -0.240184 -0.354204 -0.236541 -0.354177 -0.236538 -0.354246 -0.236543 -0.346848 -0.231618 -0.346823 -0.231615 -0.346889 -0.231621 -0.336414 -0.224638 -0.336392 -0.224634 -0.336453 -0.224641 -0.320999 -0.214325 -0.32098 -0.214318 -0.321034 -0.214331 -0.29714 -0.198362 -0.297122 -0.198348 -0.297172 -0.198372 -0.257711 -0.171985 -0.257689 -0.171982 -0.257747 -0.171998 -0.185395 -0.123719 -0.185395 -0.123717 -0.18542 -0.123713 
1 -264.355 106 0.0482841 0.217214 0.0482826 0.217196 0.0482988 0.217227 0.0670943 0.30188 0.0670687 0.301877 0.0671224 0.301906 0.0773236 0.348092 0.0773125 0.348067 0.0773392 0.348123 0.0835018 0.376045 0.0834999 0.376022 0.0835119 0.376076 0.0874885 0.39408 0.0874874 0.394059 0.0874964 0.394111 0.0901787 0.406254 0.0901777 0.406232 0.0901853 0.406285 0.092063 0.414785 0.0920619 0.414763 0.0920686 0.414817 0.093436 0.421008 0.093435 0.420985 0.0934413 0.42104 0.0944914 0.425805 0.0944901 0.425782 0.0944959 0.425837 0.0953797 0.42986 0.0953747 0.429835 0.0953798 0.42989 0.0963045 0.433903 0.0962685 0.433874 0.0962759 0.433927 0.0979858 0.439195 0.097704 0.439242 0.0977161 0.439298 0.104226 0.447091 0.103114 0.448938 0.103147 0.448992 0.122721 0.448031 0.12951 0.460461 0.129542 0.460439 0.119294 0.423898 0.187642 0.414169 0.187509 0.414134 0.0907462 0.50038 0.104919 0.28848 0.104812 0.288632 0.279739 0.481293 0.0129781 0.43681 0.0128007 0.43704 0.0907883 0.500325 0.104918 0.288411 0.10499 0.288564 0.119355 0.423793 0.187721 0.414007 0.187601 0.414138 0.122717 0.447803 0.129534 0.460226 0.129495 0.460233 0.104126 0.446621 0.103019 0.448445 0.103037 0.448483 0.0977741 0.438315 0.0975137 0.438348 0.0975294 0.438398 0.0959796 0.432457 0.095953 0.43243 0.0959598 0.432484 0.0948896 0.427633 0.0948885 0.427611 0.094893 0.427666 0.0937539 0.422457 0.0937553 0.422434 0.0937578 0.422489 0.0923346 0.416015 0.0923368 0.415992 0.0923382 0.416047 0.0904197 0.407342 0.0904226 0.407319 0.0904227 0.407373 0.0877066 0.395062 0.0877111 0.39504 0.087709 0.395094 0.0837018 0.376935 0.0837085 0.376911 0.0837034 0.376968 0.0775091 0.348884 0.0775107 0.348856 0.0775119 0.34892 0.0672574 0.302529 0.0672474 0.302519 0.0672727 0.302563 0.0483811 0.217641 0.0483817 0.217636 0.0483954 0.217646 
