time energy maxBondDim localEnergy 
0.58 -5.70911 8 -0.41764 -0.365821 -0.375764 -0.373943 -0.373826 -0.374492 -0.380434 -0.385271 -0.380434 -0.374491 -0.373826 -0.373943 -0.375764 -0.36582 -0.417644 
0.59 -5.70962 8 -0.417639 -0.365821 -0.375761 -0.373908 -0.37384 -0.374528 -0.380552 -0.38552 -0.380552 -0.374528 -0.37384 -0.373908 -0.375761 -0.36582 -0.417644 
0.6 -5.71013 8 -0.417639 -0.365821 -0.375757 -0.37387 -0.373861 -0.374561 -0.380671 -0.385769 -0.38067 -0.374561 -0.373861 -0.37387 -0.375757 -0.36582 -0.417644 
0.61 -5.71064 8 -0.417639 -0.365821 -0.375752 -0.373831 -0.373889 -0.374589 -0.380789 -0.386017 -0.380789 -0.374589 -0.373889 -0.373831 -0.375752 -0.365819 -0.417644 
0.62 -5.71115 8 -0.417639 -0.36582 -0.375745 -0.373791 -0.373923 -0.374614 -0.380907 -0.386264 -0.380907 -0.374613 -0.373923 -0.373791 -0.375746 -0.365819 -0.417644 
0.63 -5.71166 8 -0.417639 -0.36582 -0.375738 -0.37375 -0.373963 -0.374635 -0.381026 -0.38651 -0.381025 -0.374635 -0.373963 -0.37375 -0.375738 -0.365819 -0.417644 
0.64 -5.71217 8 -0.417639 -0.36582 -0.37573 -0.373709 -0.374009 -0.374654 -0.381144 -0.386756 -0.381144 -0.374654 -0.374009 -0.373709 -0.37573 -0.365818 -0.417644 
0.65 -5.71268 8 -0.417639 -0.365819 -0.37572 -0.373669 -0.374059 -0.374671 -0.381263 -0.387001 -0.381262 -0.374671 -0.374059 -0.373669 -0.37572 -0.365818 -0.417644 
0.66 -5.7132 8 -0.417639 -0.365818 -0.375708 -0.373631 -0.374112 -0.374687 -0.381381 -0.387245 -0.381381 -0.374686 -0.374112 -0.373631 -0.375708 -0.365817 -0.417644 
0.67 -5.71372 8 -0.417638 -0.365818 -0.375695 -0.373595 -0.374168 -0.374701 -0.381499 -0.387488 -0.381499 -0.374701 -0.374168 -0.373595 -0.375695 -0.365816 -0.417644 
0.68 -5.71424 8 -0.417638 -0.365817 -0.375679 -0.373563 -0.374224 -0.374716 -0.381618 -0.38773 -0.381617 -0.374716 -0.374224 -0.373563 -0.375679 -0.365816 -0.417644 
0.69 -5.71477 8 -0.417638 -0.365816 -0.375661 -0.373534 -0.374281 -0.37473 -0.381736 -0.387971 -0.381736 -0.37473 -0.374281 -0.373534 -0.375661 -0.365814 -0.417644 
0.7 -5.71529 8 -0.417638 -0.365815 -0.375641 -0.37351 -0.374336 -0.374745 -0.381854 -0.388211 -0.381854 -0.374745 -0.374335 -0.37351 -0.375641 -0.365813 -0.417643 
0.71 -5.71581 8 -0.417638 -0.365813 -0.375617 -0.373492 -0.374388 -0.37476 -0.381972 -0.38845 -0.381972 -0.37476 -0.374387 -0.373492 -0.375617 -0.365812 -0.417643 
0.72 -5.71633 8 -0.417638 -0.365811 -0.375591 -0.373479 -0.374436 -0.374775 -0.38209 -0.388688 -0.38209 -0.374775 -0.374436 -0.373479 -0.375592 -0.36581 -0.417643 
0.73 -5.71685 8 -0.417637 -0.365809 -0.375563 -0.373473 -0.37448 -0.374791 -0.382208 -0.388925 -0.382208 -0.374791 -0.374479 -0.373473 -0.375563 -0.365808 -0.417643 
0.74 -5.71737 8 -0.417637 -0.365807 -0.375531 -0.373473 -0.374518 -0.374808 -0.382326 -0.389162 -0.382326 -0.374808 -0.374518 -0.373473 -0.375532 -0.365805 -0.417643 
0.75 -5.71788 8 -0.417637 -0.365804 -0.375498 -0.373481 -0.374552 -0.374826 -0.382444 -0.389397 -0.382444 -0.374826 -0.374552 -0.373481 -0.375498 -0.365802 -0.417643 
0.76 -5.71839 8 -0.417637 -0.3658 -0.375461 -0.373495 -0.374581 -0.374845 -0.382562 -0.38963 -0.382562 -0.374844 -0.374581 -0.373495 -0.375461 -0.365799 -0.417643 
0.77 -5.7189 8 -0.417636 -0.365796 -0.375423 -0.373515 -0.374604 -0.374864 -0.38268 -0.389863 -0.38268 -0.374864 -0.374604 -0.373515 -0.375423 -0.365794 -0.417643 
0.78 -5.71941 8 -0.417636 -0.365791 -0.375383 -0.373543 -0.374624 -0.374884 -0.382798 -0.390095 -0.382797 -0.374884 -0.374623 -0.373543 -0.375383 -0.365789 -0.417642 
0.79 -5.71993 8 -0.417636 -0.365785 -0.375342 -0.373576 -0.374639 -0.374905 -0.382916 -0.390325 -0.382915 -0.374905 -0.374638 -0.373576 -0.375343 -0.365783 -0.417642 
0.8 -5.72044 8 -0.417635 -0.365777 -0.375301 -0.373616 -0.37465 -0.374926 -0.383033 -0.390555 -0.383033 -0.374926 -0.37465 -0.373616 -0.375301 -0.365776 -0.417642 
0.81 -5.72095 8 -0.417634 -0.365769 -0.37526 -0.37366 -0.374659 -0.374949 -0.383151 -0.390783 -0.383151 -0.374948 -0.374659 -0.37366 -0.37526 -0.365767 -0.417641 
0.82 -5.72147 8 -0.417634 -0.365759 -0.375221 -0.373709 -0.374666 -0.374971 -0.383269 -0.39101 -0.383268 -0.374971 -0.374666 -0.373708 -0.375221 -0.365757 -0.417641 
0.83 -5.72199 8 -0.417633 -0.365747 -0.375183 -0.37376 -0.374671 -0.374995 -0.383386 -0.391235 -0.383386 -0.374995 -0.374671 -0.37376 -0.375183 -0.365745 -0.41764 
0.84 -5.72251 8 -0.417632 -0.365733 -0.375148 -0.373813 -0.374675 -0.37502 -0.383504 -0.39146 -0.383504 -0.375019 -0.374675 -0.373813 -0.375148 -0.365731 -0.417639 
0.85 -5.72304 8 -0.417631 -0.365717 -0.375116 -0.373866 -0.374678 -0.375045 -0.383622 -0.391683 -0.383621 -0.375045 -0.374678 -0.373866 -0.375116 -0.365715 -0.417638 
0.86 -5.72356 8 -0.41763 -0.365699 -0.375089 -0.373919 -0.374681 -0.375071 -0.383739 -0.391904 -0.383739 -0.37507 -0.374681 -0.373919 -0.375089 -0.365697 -0.417637 
0.87 -5.72409 8 -0.417628 -0.365678 -0.375066 -0.373969 -0.374683 -0.375097 -0.383857 -0.392125 -0.383856 -0.375097 -0.374683 -0.373969 -0.375066 -0.365676 -0.417635 
0.88 -5.72461 8 -0.417627 -0.365655 -0.375049 -0.374017 -0.374686 -0.375124 -0.383975 -0.392344 -0.383974 -0.375124 -0.374685 -0.374016 -0.375049 -0.365653 -0.417634 
0.89 -5.72513 8 -0.417624 -0.365629 -0.375038 -0.37406 -0.374688 -0.375153 -0.384092 -0.392562 -0.384092 -0.375152 -0.374688 -0.374059 -0.375038 -0.365627 -0.417632 
0.9 -5.72565 8 -0.417622 -0.365601 -0.375033 -0.374098 -0.374691 -0.375181 -0.38421 -0.392778 -0.384209 -0.375181 -0.37469 -0.374098 -0.375033 -0.365599 -0.417629 
0.91 -5.72617 8 -0.417619 -0.36557 -0.375035 -0.374131 -0.374694 -0.375211 -0.384327 -0.392993 -0.384327 -0.375211 -0.374693 -0.374131 -0.375035 -0.365568 -0.417626 
0.92 -5.72668 8 -0.417615 -0.365536 -0.375043 -0.374159 -0.374697 -0.375241 -0.384445 -0.393206 -0.384444 -0.375241 -0.374696 -0.374159 -0.375043 -0.365534 -0.417623 
0.93 -5.7272 8 -0.417611 -0.365501 -0.375058 -0.374182 -0.3747 -0.375273 -0.384563 -0.393418 -0.384562 -0.375272 -0.3747 -0.374181 -0.375059 -0.365499 -0.417618 
0.94 -5.72771 8 -0.417606 -0.365464 -0.37508 -0.374199 -0.374704 -0.375304 -0.38468 -0.393629 -0.38468 -0.375304 -0.374703 -0.374199 -0.37508 -0.365462 -0.417613 
0.95 -5.72822 8 -0.417599 -0.365425 -0.375109 -0.374212 -0.374707 -0.375337 -0.384798 -0.393838 -0.384797 -0.375337 -0.374707 -0.374212 -0.375109 -0.365423 -0.417607 
0.96 -5.72873 8 -0.417592 -0.365386 -0.375143 -0.374222 -0.374711 -0.375371 -0.384915 -0.394045 -0.384915 -0.375371 -0.374711 -0.374221 -0.375143 -0.365384 -0.4176 
0.97 -5.72925 8 -0.417584 -0.365347 -0.375183 -0.374227 -0.374716 -0.375405 -0.385033 -0.394252 -0.385032 -0.375405 -0.374715 -0.374227 -0.375183 -0.365345 -0.417591 
0.98 -5.72976 8 -0.417573 -0.365309 -0.375227 -0.374231 -0.37472 -0.375441 -0.38515 -0.394456 -0.38515 -0.37544 -0.37472 -0.37423 -0.375227 -0.365307 -0.417581 
0.99 -5.73028 8 -0.417561 -0.365272 -0.375274 -0.374232 -0.374725 -0.375477 -0.385268 -0.394659 -0.385267 -0.375476 -0.374724 -0.374231 -0.375274 -0.36527 -0.417569 
1 -5.7308 8 -0.417547 -0.365238 -0.375324 -0.374231 -0.374729 -0.375514 -0.385386 -0.39486 -0.385385 -0.375513 -0.374729 -0.374231 -0.375324 -0.365235 -0.417555 
1.01 -5.73133 8 -0.417531 -0.365206 -0.375376 -0.374229 -0.374734 -0.375551 -0.385503 -0.39506 -0.385503 -0.375551 -0.374734 -0.374229 -0.375376 -0.365204 -0.417539 
1.02 -5.73185 8 -0.417513 -0.365179 -0.375427 -0.374226 -0.374739 -0.37559 -0.385621 -0.395258 -0.38562 -0.37559 -0.374739 -0.374226 -0.375427 -0.365177 -0.417521 
1.03 -5.73238 8 -0.417491 -0.365156 -0.375476 -0.374222 -0.374744 -0.37563 -0.385738 -0.395455 -0.385738 -0.375629 -0.374744 -0.374222 -0.375476 -0.365154 -0.4175 
1.04 -5.7329 8 -0.417467 -0.365139 -0.375523 -0.374219 -0.37475 -0.37567 -0.385856 -0.39565 -0.385855 -0.37567 -0.37475 -0.374218 -0.375523 -0.365136 -0.417476 
1.05 -5.73342 8 -0.41744 -0.365127 -0.375566 -0.374215 -0.374755 -0.375711 -0.385973 -0.395843 -0.385973 -0.375711 -0.374755 -0.374214 -0.375566 -0.365125 -0.417449 
1.06 -5.73394 8 -0.41741 -0.365122 -0.375604 -0.374211 -0.374761 -0.375754 -0.386091 -0.396035 -0.38609 -0.375753 -0.374761 -0.37421 -0.375604 -0.365119 -0.417418 
1.07 -5.73446 8 -0.417377 -0.365123 -0.375638 -0.374206 -0.374767 -0.375797 -0.386208 -0.396225 -0.386208 -0.375797 -0.374767 -0.374206 -0.375638 -0.365121 -0.417385 
1.08 -5.73498 8 -0.417341 -0.365131 -0.375665 -0.374202 -0.374773 -0.375841 -0.386326 -0.396413 -0.386325 -0.375841 -0.374773 -0.374202 -0.375666 -0.365129 -0.417349 
1.09 -5.73549 8 -0.417302 -0.365147 -0.375688 -0.374198 -0.37478 -0.375886 -0.386443 -0.3966 -0.386443 -0.375885 -0.374779 -0.374198 -0.375688 -0.365144 -0.41731 
1.1 -5.736 8 -0.417261 -0.365169 -0.375705 -0.374194 -0.374786 -0.375932 -0.386561 -0.396785 -0.38656 -0.375931 -0.374786 -0.374194 -0.375705 -0.365166 -0.417269 
1.11 -5.73652 8 -0.417217 -0.365198 -0.375717 -0.37419 -0.374793 -0.375978 -0.386678 -0.396968 -0.386678 -0.375978 -0.374793 -0.37419 -0.375717 -0.365196 -0.417225 
1.12 -5.73703 8 -0.417172 -0.365234 -0.375724 -0.374186 -0.3748 -0.376026 -0.386796 -0.39715 -0.386795 -0.376026 -0.3748 -0.374186 -0.375724 -0.365231 -0.41718 
1.13 -5.73755 8 -0.417125 -0.365276 -0.375728 -0.374182 -0.374807 -0.376075 -0.386913 -0.397329 -0.386913 -0.376074 -0.374807 -0.374182 -0.375728 -0.365273 -0.417134 
1.14 -5.73807 8 -0.417078 -0.365323 -0.375728 -0.374178 -0.374815 -0.376124 -0.38703 -0.397507 -0.38703 -0.376124 -0.374815 -0.374178 -0.375728 -0.36532 -0.417087 
1.15 -5.73859 8 -0.417031 -0.365374 -0.375725 -0.374174 -0.374823 -0.376175 -0.387148 -0.397684 -0.387147 -0.376174 -0.374822 -0.374174 -0.375725 -0.365372 -0.41704 
1.16 -5.73912 8 -0.416985 -0.365429 -0.375721 -0.37417 -0.374831 -0.376226 -0.387265 -0.397858 -0.387265 -0.376226 -0.374831 -0.37417 -0.375721 -0.365427 -0.416994 
1.17 -5.73965 8 -0.416941 -0.365487 -0.375714 -0.374166 -0.374839 -0.376278 -0.387382 -0.398031 -0.387382 -0.376278 -0.374839 -0.374165 -0.375715 -0.365484 -0.416949 
1.18 -5.74019 8 -0.416898 -0.365545 -0.375707 -0.374161 -0.374848 -0.376332 -0.3875 -0.398202 -0.387499 -0.376332 -0.374848 -0.374161 -0.375707 -0.365542 -0.416906 
1.19 -5.74073 8 -0.416858 -0.365603 -0.375699 -0.374157 -0.374857 -0.376386 -0.387617 -0.398371 -0.387616 -0.376386 -0.374856 -0.374157 -0.375699 -0.3656 -0.416866 
1.2 -5.74127 8 -0.416821 -0.365659 -0.37569 -0.374152 -0.374866 -0.376441 -0.387734 -0.398538 -0.387733 -0.376441 -0.374866 -0.374152 -0.37569 -0.365656 -0.416829 
1.21 -5.74181 8 -0.416788 -0.365712 -0.37568 -0.374148 -0.374875 -0.376497 -0.387851 -0.398703 -0.38785 -0.376497 -0.374875 -0.374148 -0.375681 -0.365709 -0.416796 
1.22 -5.74235 8 -0.416758 -0.365761 -0.375671 -0.374143 -0.374885 -0.376555 -0.387968 -0.398867 -0.387967 -0.376554 -0.374885 -0.374143 -0.375671 -0.365758 -0.416766 
1.23 -5.74289 8 -0.416732 -0.365805 -0.375661 -0.374138 -0.374895 -0.376613 -0.388085 -0.399029 -0.388084 -0.376612 -0.374895 -0.374138 -0.375661 -0.365803 -0.41674 
1.24 -5.74343 8 -0.416709 -0.365845 -0.375652 -0.374134 -0.374906 -0.376672 -0.388201 -0.399189 -0.388201 -0.376671 -0.374906 -0.374133 -0.375652 -0.365842 -0.416718 
1.25 -5.74397 8 -0.416691 -0.365878 -0.375642 -0.374129 -0.374917 -0.376731 -0.388318 -0.399347 -0.388318 -0.376731 -0.374917 -0.374129 -0.375642 -0.365876 -0.416699 
1.26 -5.7445 8 -0.416676 -0.365906 -0.375633 -0.374124 -0.374928 -0.376792 -0.388435 -0.399503 -0.388434 -0.376792 -0.374928 -0.374124 -0.375633 -0.365904 -0.416685 
1.27 -5.74502 8 -0.416665 -0.365929 -0.375623 -0.374119 -0.37494 -0.376854 -0.388552 -0.399657 -0.388551 -0.376854 -0.374939 -0.374119 -0.375623 -0.365926 -0.416673 
1.28 -5.74555 8 -0.416656 -0.365946 -0.375614 -0.374114 -0.374952 -0.376917 -0.388668 -0.39981 -0.388667 -0.376917 -0.374951 -0.374114 -0.375614 -0.365943 -0.416664 
1.29 -5.74607 8 -0.41665 -0.365959 -0.375604 -0.374109 -0.374964 -0.376981 -0.388784 -0.39996 -0.388784 -0.37698 -0.374964 -0.374109 -0.375604 -0.365956 -0.416658 
1.3 -5.74658 8 -0.416644 -0.365967 -0.375594 -0.374104 -0.374977 -0.377045 -0.388901 -0.400109 -0.3889 -0.377045 -0.374976 -0.374104 -0.375595 -0.365964 -0.416653 
1.31 -5.74709 8 -0.416639 -0.365972 -0.375585 -0.374099 -0.37499 -0.377111 -0.389017 -0.400256 -0.389016 -0.377111 -0.37499 -0.374099 -0.375585 -0.365969 -0.416648 
1.32 -5.74758 8 -0.416634 -0.365973 -0.375575 -0.374095 -0.375003 -0.377178 -0.389133 -0.400401 -0.389132 -0.377177 -0.375003 -0.374094 -0.375575 -0.36597 -0.416642 
1.33 -5.74807 8 -0.416625 -0.365971 -0.375565 -0.37409 -0.375017 -0.377245 -0.389249 -0.400544 -0.389248 -0.377245 -0.375017 -0.374089 -0.375565 -0.365969 -0.416634 
